Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
476;2083.24;40.6942;-1.43968e+06;-4472.14;53.5409;18.5591;2;119.18;23.2273;-2500.04;0.0;40.6942
477;2052.95;40.1024;-1.44271e+06;-4481.55;53.5795;18.5205;2;119.43;23.2357;-2500.07;0.0;40.1024
478;2025.27;39.5618;-1.44547e+06;-4490.15;53.617;18.483;2;119.66;23.2414;-2500.11;0.0;39.5618
479;1993.86;38.9481;-1.44861e+06;-4499.91;53.6478;18.4522;2;119.92;23.241;-2500.05;0.0;38.9481
480;1966.18;38.4075;-1.45138e+06;-4508.51;53.6797;18.4202;2;120.15;23.2357;-2500.04;0.0;38.4075
481;1935.89;37.8157;-1.45441e+06;-4517.92;53.7052;18.3948;2;120.4;23.2441;-2500.08;0.0;37.8157
482;1905.59;37.2239;-1.45744e+06;-4527.33;53.7223;18.3777;2;120.65;23.2486;-2500.06;0.0;37.2239
483;1875.67;36.6395;-1.46043e+06;-4536.62;53.7383;18.3617;2;120.9;23.2292;-2500.14;0.0;36.6395
484;1844.26;36.0258;-1.46357e+06;-4546.38;53.748;18.352;2;121.16;23.2349;-2500.06;0.0;36.0258
485;1813.96;35.434;-1.4666e+06;-4555.79;53.7477;18.3523;2;121.41;23.2448;-2500.0;0.0;35.434
486;1783.67;34.8423;-1.46963e+06;-4565.2;53.7507;18.3493;2;121.66;23.2433;-2500.06;0.0;34.8423
487;1753.75;34.2578;-1.47263e+06;-4574.49;53.7535;18.3465;2;121.91;23.2555;-2500.01;0.0;34.2578
488;1723.46;33.666;-1.47565e+06;-4583.9;53.7546;18.3454;2;122.16;23.2578;-2499.99;0.0;33.666
489;1693.16;33.0743;-1.47868e+06;-4593.32;53.7556;18.3444;2;122.41;23.2448;-2500.04;0.0;33.0743
490;1664.36;32.5117;-1.48156e+06;-4602.26;53.7579;18.3421;2;122.65;23.2315;-2500.13;0.0;32.5117
491;1636.69;31.9711;-1.48433e+06;-4610.86;53.7541;18.3459;2;122.88;23.238;-2500.08;0.0;31.9711
492;1607.52;31.4013;-1.48725e+06;-4619.92;53.7534;18.3466;2;123.12;23.2376;-2500.05;0.0;31.4013
493;1600.04;31.2552;-1.488e+06;-4622.24;53.7514;18.3486;2;123.18;23.2395;-2500.03;0.0;31.2552
494;1600.04;31.2552;-1.488e+06;-4622.24;53.6286;18.4714;2;123.18;23.2475;-2500.09;0.0;31.2552
495;1600.04;31.2552;-1.488e+06;-4622.24;53.3472;18.7528;2;123.18;23.2364;-2500.02;0.0;31.2552
496;1600.04;31.2552;-1.488e+06;-4622.24;53.0031;19.0969;2;123.18;23.2471;-2500.05;0.0;31.2552
497;1600.04;31.2552;-1.488e+06;-4622.24;52.6464;19.4536;2;123.18;23.249;-2500.07;0.0;31.2552
498;1600.04;31.2552;-1.488e+06;-4622.24;52.2906;19.8094;2;123.18;23.2464;-2500.02;0.0;31.2552
499;1600.04;31.2552;-1.488e+06;-4622.24;51.9543;20.1456;2;123.18;23.2529;-2500.04;0.0;31.2552
500;1600.04;31.2552;-1.488e+06;-4622.24;51.6415;20.4585;2;123.18;23.2475;-2500.08;0.0;31.2552
501;1600.04;31.2552;-1.488e+06;-4622.24;51.3436;20.7564;2;123.18;23.2593;-2500.05;0.0;31.2552
502;1600.04;31.2552;-1.488e+06;-4622.24;51.0582;21.0418;2;123.18;23.2418;-2500.05;0.0;31.2552
503;1600.04;31.2552;-1.488e+06;-4622.24;50.7825;21.3175;2;123.18;23.2448;-2499.99;0.0;31.2552
504;1600.04;31.2552;-1.488e+06;-4622.24;50.5163;21.5837;2;123.18;23.2387;-2500.04;0.0;31.2552
505;1600.04;31.2552;-1.488e+06;-4622.24;50.2547;21.8453;2;123.18;23.2544;-2500.07;0.0;31.2552
506;1600.04;31.2552;-1.488e+06;-4622.24;49.9995;22.1004;2;123.18;23.2529;-2500.05;0.0;31.2552
507;1600.04;31.2552;-1.488e+06;-4622.24;49.7498;22.3502;2;123.18;23.2517;-2500.07;0.0;31.2552
508;1600.04;31.2552;-1.488e+06;-4622.24;49.5064;22.5936;2;123.18;23.2628;-2500.11;0.0;31.2552
509;1600.04;31.2552;-1.488e+06;-4622.24;49.2668;22.8332;2;123.18;23.2513;-2500.01;0.0;31.2552
510;1600.04;31.2552;-1.488e+06;-4622.24;49.0314;23.0686;2;123.18;23.2475;-2499.97;0.0;31.2552
511;1600.04;31.2552;-1.488e+06;-4622.24;48.8012;23.2988;2;123.18;23.2563;-2499.99;0.0;31.2552
512;1600.04;31.2552;-1.488e+06;-4622.24;48.5745;23.5255;2;123.18;23.2666;-2500.0;0.0;31.2552
513;1600.04;31.2552;-1.488e+06;-4622.24;48.3504;23.7496;2;123.18;23.2547;-2499.99;0.0;31.2552
514;1600.04;31.2552;-1.488e+06;-4622.24;48.1288;23.9712;2;123.18;23.2589;-2500.04;0.0;31.2552
515;1600.04;31.2552;-1.488e+06;-4622.24;47.9116;24.1884;2;123.18;23.2628;-2500.01;0.0;31.2552
516;1600.04;31.2552;-1.488e+06;-4622.24;47.6953;24.4047;2;123.18;23.2776;-2499.99;0.0;31.2552
