Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
143.6288	-0.0666	-0.0037	-0.0674	-0.0617	-0.0121	0.0139	0.2966	0.0740	-0.0400	0.0043	0.0089	-0.0000	-0.1182	-0.0058
145.3734	-0.2055	-0.0133	0.0771	-0.0250	-0.0249	0.1214	-0.1190	0.0796	-0.0191	-0.0226	-0.0204	0.0230	-0.1630	0.0038
147.1128	-0.0430	-0.0636	0.1037	-0.0151	-0.0215	-0.2258	0.2284	0.0769	0.0139	-0.0168	-0.0141	0.0138	-0.0386	0.0035
148.8719	-0.0615	0.0313	-0.0540	-0.0224	0.0527	-0.0838	0.2266	0.0294	0.0164	-0.0238	-0.0071	0.0256	-0.0235	-0.2907
150.6128	-0.1949	0.0318	0.0156	-0.0496	-0.0708	-0.0647	0.0428	0.0786	0.0232	-0.0148	-0.0296	0.0327	0.0334	0.1296
152.3513	-0.1408	-0.0101	0.0755	-0.1182	-0.0106	0.1580	0.1434	0.1250	-0.0531	0.0057	-0.0041	-0.0346	0.0144	0.0763
153.9965	0.1123	0.0072	-0.0217	-0.0395	-0.0713	0.0423	0.2249	0.0828	0.1049	-0.0329	0.0040	-0.0258	0.0009	-0.0745
155.7678	-0.0484	0.0144	0.0346	0.0055	0.0077	0.3303	0.1815	0.0409	0.0146	-0.0057	-0.0252	0.0040	0.0520	-0.2763
157.4947	0.0632	0.0226	-0.0634	-0.0390	-0.0347	0.0654	0.4901	0.1142	0.0429	-0.0516	0.0165	0.0146	0.0592	-0.0283
159.2495	-0.0687	0.0071	-0.0540	-0.1124	-0.0459	0.3932	-0.5424	0.0697	0.0396	-0.0238	-0.0100	-0.0304	-0.0501	0.0227
160.9574	-0.0840	0.0552	0.0236	0.0097	0.0269	0.1303	-0.2003	0.0198	0.0622	0.0173	-0.0181	-0.0526	-0.0314	-0.1594
162.7388	-0.1124	-0.0044	0.0521	0.0418	-0.0139	0.0191	-0.3722	0.0721	0.0107	-0.0200	0.0034	-0.0023	0.0527	-0.1695
164.4768	-0.0420	0.0185	0.1974	-0.0106	-0.0355	0.0689	-0.3508	0.0259	0.0002	-0.0633	0.0193	0.0090	-0.0553	-0.0249
166.2207	-0.0353	0.0616	-0.0054	0.0817	0.0019	0.2269	-0.1660	0.0185	-0.0050	-0.0045	-0.0238	-0.0092	0.0017	-0.3723
167.9587	-0.0810	-0.0045	-0.1001	-0.0203	-0.0476	0.2374	-0.0952	0.0920	0.0444	-0.0396	-0.0095	0.0192	-0.1728	0.0052
169.6693	-0.0886	0.0754	0.0261	-0.0033	0.0216	0.0296	0.3664	0.1135	0.0516	-0.0497	-0.0195	-0.0022	-0.0618	0.0268
171.4388	-0.0869	0.0657	-0.0196	0.0154	-0.0170	-0.0061	-0.2489	0.0535	-0.0048	-0.0421	0.0134	0.0023	-0.0014	0.0897
173.1797	-0.1805	0.0534	-0.0609	0.0477	-0.0102	-0.3746	1.0382	0.0969	0.0479	-0.0044	0.0194	-0.0184	-0.0672	0.0845
174.9398	-0.1828	-0.0214	0.0202	-0.0420	0.0274	-0.0857	0.4372	0.0301	0.0652	-0.0095	0.0192	-0.0053	0.0201	0.1962
176.6772	-0.0813	-0.1010	0.0214	-0.0060	0.0295	-0.1595	0.4796	0.1053	0.0075	-0.0662	0.0132	0.0118	0.0531	0.1497
178.4788	-0.0104	0.0542	-0.0475	-0.1278	-0.0528	0.1304	0.2365	0.0477	0.0276	-0.0420	-0.0202	0.0021	-0.0796	-0.1008
180.2613	-0.0756	0.0698	0.0886	-0.0758	-0.0421	0.0467	-1.0194	0.1031	0.0560	-0.0304	0.0328	-0.0266	-0.0840	-0.1699
181.9845	-0.0032	0.0686	-0.0608	-0.0442	-0.0760	0.1794	-0.0749	0.0809	0.0231	0.0203	0.0030	0.0027	-0.0164	-0.1672
183.7654	-0.0264	-0.0118	-0.0872	0.0679	-0.0058	-0.3266	-0.0348	0.1109	-0.0177	0.0148	0.0229	-0.0066	-0.0119	0.1042
185.4880	-0.1410	-0.0544	0.0762	0.0280	-0.0278	0.3486	-0.3788	0.0619	0.0173	0.0145	0.0358	-0.0276	-0.0357	0.0434
187.2289	-0.1022	0.0347	-0.0934	-0.1084	-0.0123	0.0379	-0.1030	0.0621	-0.0073	0.0049	-0.0136	0.0162	0.0040	-0.2322
188.9850	0.0153	0.1303	-0.0266	-0.0386	-0.0431	-0.0161	-0.1229	0.0051	0.0396	-0.0336	0.0228	-0.0161	0.0520	-0.1716
190.7213	-0.1157	0.0837	0.0178	0.0242	-0.0057	0.1733	-0.1491	0.0812	0.0281	-0.0380	0.0025	-0.0370	-0.1342	0.2022
