Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
942.2023	0.7341	-0.5267	-0.6265	-0.6016	-0.5537	-0.3551	-0.2480	-0.7937	-0.0867	-0.1301	-0.0494	-0.0232	-0.0102	0.2077
943.9949	0.8110	-0.5793	-0.5440	-0.5649	-0.6575	-0.8385	-0.1601	-0.7589	-0.1293	-0.0690	-0.0288	-0.0598	-0.1085	-0.2963
945.7498	0.8476	-0.5497	-0.5721	-0.6751	-0.5912	-0.8138	-0.5063	-0.7622	-0.0664	-0.0439	-0.0312	-0.0723	-0.1420	0.3195
947.4860	0.8777	-0.4233	-0.6673	-0.6162	-0.5607	-0.6275	-1.1001	-0.7207	-0.0793	-0.0688	-0.0590	-0.0583	-0.0944	-0.2516
949.2198	0.7123	-0.4647	-0.6295	-0.6012	-0.4942	-0.7383	-1.6475	-0.7423	-0.0162	-0.0305	-0.0799	-0.0280	-0.0475	0.2506
950.9885	0.7843	-0.5270	-0.6578	-0.4287	-0.5487	-0.5597	-0.2033	-0.7300	-0.1034	-0.0610	-0.0411	-0.0213	-0.0903	0.0175
952.6903	0.7502	-0.4810	-0.6786	-0.6142	-0.5914	-0.4102	-0.8433	-0.7300	-0.0939	-0.0384	-0.0137	-0.0214	-0.0396	-0.0665
954.4763	0.8283	-0.4638	-0.5474	-0.5789	-0.6006	-0.4643	-0.3822	-0.7221	-0.1256	-0.0456	-0.0349	-0.0489	-0.0950	0.0461
956.1431	0.8765	-0.4707	-0.6177	-0.6631	-0.5404	-0.3489	-0.2787	-0.6937	-0.0742	-0.0372	-0.0243	-0.0352	-0.0513	-0.2042
957.8959	0.8169	-0.5331	-0.5866	-0.5624	-0.6133	-0.6312	-1.2378	-0.7265	-0.0499	-0.0614	-0.0398	-0.0306	-0.0093	-0.0852
959.6975	0.7773	-0.5140	-0.6351	-0.6212	-0.6292	-0.8026	-1.2430	-0.7592	-0.0506	-0.0704	-0.0480	-0.0125	-0.1260	0.0631
961.4583	0.9093	-0.5297	-0.5350	-0.6566	-0.6454	-0.8961	-0.3560	-0.7923	-0.0146	-0.0723	-0.0513	-0.0017	-0.0884	0.3545
963.1720	0.8544	-0.4578	-0.5318	-0.4890	-0.5204	-0.7664	0.1090	-0.7348	-0.0513	-0.0838	-0.0768	-0.0288	-0.0998	0.1160
964.9298	0.8439	-0.5864	-0.5205	-0.5481	-0.5675	-0.8952	-0.2634	-0.7523	-0.0504	-0.0813	-0.0609	-0.0476	0.0433	-0.2460
966.6700	0.7981	-0.5169	-0.5155	-0.6289	-0.6704	-0.5734	-0.6174	-0.7395	-0.1098	-0.0497	-0.0615	-0.0521	0.0445	-0.1074
968.3942	0.8703	-0.3941	-0.7937	-0.5288	-0.5757	-0.6391	-0.2061	-0.7483	-0.0964	-0.0086	-0.0553	-0.0177	0.0531	0.1498
970.1601	0.8658	-0.4141	-0.6811	-0.5565	-0.5783	-0.5148	-0.1573	-0.7674	-0.0788	-0.0374	-0.0609	-0.0609	-0.1621	-0.1709
971.8818	0.7523	-0.5229	-0.4899	-0.5682	-0.6031	-0.5627	-1.2137	-0.7283	-0.0966	-0.0233	-0.0621	-0.0305	-0.0632	-0.3583
973.6553	0.7756	-0.4740	-0.5845	-0.5806	-0.5682	-0.5285	-0.9231	-0.7420	-0.1355	-0.0590	-0.0269	-0.0459	-0.0409	0.0018
975.4016	0.7138	-0.5776	-0.6218	-0.5626	-0.6026	-0.8599	-0.5308	-0.6821	-0.1088	-0.0775	-0.0546	-0.0140	-0.1533	0.2306
977.1282	0.6793	-0.5688	-0.6575	-0.6279	-0.5664	-0.8559	-0.9659	-0.6852	-0.0600	-0.1123	-0.0398	-0.0719	-0.0159	-0.1713
978.8822	0.8709	-0.3708	-0.6443	-0.6016	-0.5768	-0.5640	0.5955	-0.7526	-0.0960	-0.0882	-0.0399	-0.0787	-0.0396	-0.4199
980.6641	0.8078	-0.5280	-0.5962	-0.5612	-0.5294	-0.5274	-0.2796	-0.7478	-0.0325	-0.0564	-0.0205	-0.0446	-0.1218	0.0401
982.3958	0.7061	-0.6365	-0.6409	-0.5850	-0.6661	-0.3939	-1.1150	-0.7122	-0.1324	-0.0843	-0.0459	-0.0490	-0.0511	0.0307
984.1261	0.7952	-0.4630	-0.6506	-0.5237	-0.4789	-0.5207	0.1707	-0.7260	-0.0812	-0.0710	-0.0190	-0.0401	0.0487	0.1062
985.8424	0.7528	-0.6821	-0.6413	-0.5323	-0.4670	-0.9668	-0.1572	-0.7406	-0.0638	-0.0651	-0.0257	-0.0510	-0.1119	-0.1373
987.6183	0.8564	-0.5725	-0.5507	-0.5954	-0.5864	-0.4445	-0.1496	-0.7436	-0.0171	-0.1057	-0.0813	-0.0163	-0.0461	-0.1759
989.3983	0.8437	-0.5069	-0.5669	-0.5278	-0.5979	-0.6615	-0.4939	-0.7644	-0.0890	-0.0260	-0.0391	-0.0394	-0.0358	-0.5960
991.1159	0.8237	-0.5874	-0.5813	-0.5156	-0.5088	-0.6033	-0.4963	-0.7366	-0.1023	-0.0616	-0.0490	-0.0701	-0.1215	-0.1159
992.8840	0.9127	-0.6059	-0.5987	-0.5609	-0.6718	-0.9063	-0.9361	-0.7333	-0.0758	-0.0818	0.0007	-0.0570	-0.0205	-0.1275
994.6193	0.7929	-0.4152	-0.6193	-0.5169	-0.6524	-0.6945	-0.2071	-0.7187	-0.0379	-0.0939	-0.0246	-0.0350	0.0365	0.0451
996.3882	0.8902	-0.6142	-0.5922	-0.5729	-0.5729	-0.5548	-0.6884	-0.7084	-0.0406	-0.0760	-0.0509	-0.0459	-0.0448	-0.4479
998.1163	0.7129	-0.5029	-0.4383	-0.5913	-0.5658	-0.8643	0.2032	-0.7482	-0.0680	-0.0526	-0.0567	-0.0372	-0.0164	0.1284
999.8446	0.8255	-0.5269	-0.5247	-0.5229	-0.5937	-0.8373	-0.9507	-0.7083	-0.1264	-0.0664	-0.0786	-0.0100	-0.0447	-0.2438
1001.6498	0.8380	-0.4551	-0.5810	-0.5768	-0.6135	-0.5144	-0.5408	-0.7155	-0.0729	-0.0495	-0.0465	-0.0377	0.0109	0.2141
1003.3985	0.8331	-0.4127	-0.6138	-0.5097	-0.6090	-0.6960	-1.0759	-0.7048	-0.0719	-0.0725	-0.0508	-0.0147	-0.0540	0.0290
1005.1535	0.7912	-0.5174	-0.6757	-0.4716	-0.5942	-0.3250	-0.7410	-0.7759	-0.0960	-0.0642	-0.0351	-0.0805	-0.1993	-0.2575
1006.8890	0.7357	-0.5660	-0.4987	-0.5722	-0.5620	-0.5722	-0.9493	-0.7412	-0.0219	-0.0820	-0.0906	-0.0482	-0.0648	-0.3658
1008.6191	0.8449	-0.3659	-0.7150	-0.6769	-0.5917	-0.7201	-0.7098	-0.7456	-0.1022	-0.0602	-0.0777	-0.0727	-0.0890	-0.5240
1010.3662	0.7638	-0.4979	-0.6291	-0.6138	-0.5418	-0.4835	-0.8256	-0.7460	-0.1202	-0.0288	-0.0788	-0.0563	-0.0808	-0.1730
1012.1542	0.8530	-0.4487	-0.5833	-0.6072	-0.5615	-0.7122	-0.6782	-0.7109	-0.0774	-0.0685	-0.0635	-0.0132	-0.0412	-0.2239
1013.9339	0.8537	-0.4746	-0.5822	-0.5708	-0.4696	-0.7316	-1.1848	-0.7652	-0.0758	-0.0420	-0.0412	-0.0434	-0.1516	-0.0849
1015.6614	0.7330	-0.5030	-0.5743	-0.6319	-0.6393	-0.6707	-1.2717	-0.7432	-0.0732	-0.0736	0.0038	-0.0358	-0.1235	0.1835
1017.4144	0.7964	-0.4876	-0.5662	-0.5311	-0.6028	-0.5192	-0.3603	-0.7310	-0.0866	-0.0902	-0.0822	-0.0373	0.0044	-0.0015
1019.1803	0.7875	-0.5215	-0.4989	-0.4947	-0.5689	-0.5458	0.0785	-0.7128	-0.1043	-0.0758	-0.0293	-0.0296	0.0082	-0.1538
1020.9599	0.8661	-0.5166	-0.6566	-0.5230	-0.6781	-0.7035	-0.7079	-0.7043	-0.0624	-0.0682	-0.0160	-0.0370	0.0931	-0.1638
1022.7460	0.7820	-0.5337	-0.7030	-0.4579	-0.5983	-0.5781	0.4902	-0.7518	-0.0663	-0.0368	-0.0519	-0.0344	-0.1811	-0.1711
1024.5087	0.8576	-0.4199	-0.5683	-0.5512	-0.6078	-0.4798	-0.9683	-0.7325	-0.0709	-0.0317	-0.0143	-0.0527	-0.0269	-0.0586
1026.2691	0.8850	-0.4716	-0.5094	-0.5583	-0.6139	-0.6991	-0.2940	-0.7095	-0.1258	-0.0663	-0.0651	-0.0275	0.0072	0.0279
1028.0139	0.7574	-0.4491	-0.6320	-0.4563	-0.5273	-0.5315	-0.4866	-0.7567	-0.0119	-0.0684	-0.0383	-0.0352	-0.0433	-0.0080
1029.7678	0.7421	-0.5597	-0.5206	-0.4366	-0.6515	-0.7086	-0.3762	-0.7220	-0.0846	-0.0637	-0.0490	-0.0599	-0.0422	-0.1120
1031.5018	0.8597	-0.3986	-0.5652	-0.5886	-0.6123	-0.4954	-1.0882	-0.7548	-0.0202	-0.0722	-0.0705	-0.0641	-0.0135	0.1217
1033.1469	0.7847	-0.5546	-0.5916	-0.5446	-0.5688	-0.3411	0.0124	-0.7620	-0.0728	-0.0618	-0.0634	-0.0574	-0.1672	-0.1014
1034.9285	0.7189	-0.6763	-0.6637	-0.5886	-0.6734	-0.3749	-0.3611	-0.7547	-0.0665	-0.0136	-0.0246	-0.0234	-0.1310	-0.2808
1036.7078	0.7644	-0.5617	-0.5960	-0.4634	-0.6808	-0.2662	-0.3361	-0.7554	-0.0675	-0.1105	-0.0550	-0.0663	-0.1672	0.0362
1038.4395	0.7771	-0.4847	-0.6560	-0.6201	-0.5943	-0.6566	-0.0856	-0.7430	-0.0860	-0.0612	-0.0800	-0.0331	-0.1073	0.1302
1040.2316	0.7811	-0.3925	-0.6976	-0.5035	-0.4804	-0.2808	0.0114	-0.7332	-0.0790	-0.0823	-0.0703	-0.0366	-0.0695	-0.1772
1042.0237	0.9732	-0.4628	-0.4033	-0.7022	-0.5381	-0.6006	-0.9042	-0.7117	-0.0877	-0.0851	-0.0788	0.0102	-0.0412	-0.0253
1043.7406	0.8036	-0.5992	-0.5007	-0.6038	-0.4996	-0.2420	-0.6655	-0.7524	-0.0867	-0.1183	-0.0804	-0.0355	-0.0673	-0.1814
1045.2546	0.7588	-0.5748	-0.5996	-0.5995	-0.5147	-0.3979	-0.2187	-0.7236	-0.0582	-0.0182	-0.0421	-0.0779	-0.1650	-0.1110
1046.9306	0.7692	-0.4899	-0.6506	-0.6295	-0.5476	-0.5665	-0.6991	-0.7271	-0.0459	-0.0645	-0.0603	-0.0360	-0.0729	-0.1988
1048.6936	0.7060	-0.4576	-0.4969	-0.5814	-0.6263	-0.4910	-0.4846	-0.7650	-0.0993	-0.0265	-0.0254	-0.0267	0.1173	-0.2153
1050.4418	0.8764	-0.4835	-0.6327	-0.4588	-0.6844	-0.6069	-0.3481	-0.7209	-0.0827	-0.0231	-0.0432	-0.0285	-0.0133	0.2854
1052.1299	0.8751	-0.5101	-0.4945	-0.5653	-0.7103	-0.7060	-0.0776	-0.7533	-0.0981	-0.0339	-0.0488	-0.0625	-0.0495	-0.0339
1053.9375	0.9144	-0.5655	-0.5098	-0.4762	-0.5939	-0.3422	-0.5146	-0.7207	-0.0241	-0.0807	-0.0267	-0.0390	-0.0013	-0.1471
1055.6973	0.6829	-0.4216	-0.4860	-0.5547	-0.5994	-0.5506	-0.1784	-0.7539	-0.0452	-0.0513	-0.0214	-0.0278	-0.0999	0.1756
1057.3213	0.7769	-0.4782	-0.5340	-0.5773	-0.5774	-0.8235	-1.2636	-0.7485	-0.0807	-0.0653	-0.0499	0.0064	-0.0562	0.0112
1059.0980	0.9186	-0.5611	-0.5363	-0.5423	-0.5774	-0.6308	-0.4093	-0.7630	-0.0723	-0.0622	-0.0470	-0.0699	-0.1440	0.1274
1060.8514	0.8290	-0.5577	-0.6469	-0.4985	-0.5203	-0.4915	-0.6830	-0.7659	-0.0313	-0.0668	-0.0008	-0.0732	-0.1989	-0.1111
1062.5338	0.7154	-0.5153	-0.5319	-0.5325	-0.5782	-0.3848	-0.9699	-0.7757	-0.0138	-0.1025	-0.0199	-0.0440	-0.1786	-0.0749
1064.3033	0.7612	-0.3141	-0.5536	-0.5902	-0.6456	-0.7613	-0.3452	-0.7316	-0.1127	-0.1073	-0.0437	-0.0040	-0.1919	-0.2523
1066.0485	0.8064	-0.6162	-0.5997	-0.5804	-0.5772	-0.6194	-0.7606	-0.7167	-0.0537	-0.1054	-0.0607	-0.0345	-0.2007	0.1414
1067.8323	0.7180	-0.6454	-0.6099	-0.6375	-0.6322	-0.6508	0.1306	-0.7234	-0.1259	-0.1161	-0.0686	-0.0521	-0.0851	0.0139
1069.5879	0.8584	-0.5914	-0.5572	-0.4996	-0.5943	-0.7859	-1.1608	-0.8018	-0.0472	-0.0783	-0.0401	-0.0557	-0.1127	-0.0405
1071.3397	0.9345	-0.4729	-0.5252	-0.5695	-0.6192	-0.5731	-1.2228	-0.6935	-0.0643	-0.0475	0.0090	-0.0286	-0.1160	-0.2924
1073.1398	0.7917	-0.4110	-0.6139	-0.5443	-0.5980	-0.8200	0.4955	-0.7318	-0.0798	-0.0123	-0.0538	0.0010	0.0570	0.0822
1074.8924	0.7674	-0.6222	-0.5746	-0.5054	-0.5859	-0.4823	-0.7536	-0.7230	-0.1572	-0.1296	-0.0518	-0.0731	-0.1247	-0.2048
1076.6623	0.8378	-0.5157	-0.6544	-0.6388	-0.6202	-0.5063	-0.6187	-0.7270	-0.0853	-0.0461	-0.0698	-0.0246	-0.1333	-0.0822
1078.4344	0.8937	-0.3575	-0.6274	-0.5591	-0.5152	-0.6194	-0.2188	-0.7596	-0.0632	-0.0759	-0.0830	-0.0650	-0.0976	-0.3066
1080.1888	0.8708	-0.5886	-0.5770	-0.5065	-0.5920	-0.2623	-1.2804	-0.7670	-0.0689	-0.0672	-0.0682	-0.0354	-0.1490	-0.4278
1081.9697	0.8539	-0.3837	-0.6046	-0.6273	-0.5812	-0.7355	-0.6972	-0.7355	-0.0997	-0.0539	-0.0207	-0.0143	-0.0433	-0.1450
1083.7763	0.7900	-0.5477	-0.4245	-0.5186	-0.4747	-0.5894	-0.0983	-0.7849	-0.0869	-0.0557	-0.0830	-0.0622	0.0111	-0.3355
1085.5392	0.6713	-0.5129	-0.7305	-0.6540	-0.5949	-0.7333	-0.3461	-0.7867	-0.1069	-0.0758	-0.0844	-0.0191	-0.0852	-0.2606
1087.3306	0.8474	-0.4454	-0.4747	-0.5857	-0.5978	-0.5646	-0.5985	-0.7546	-0.0897	-0.0092	0.0183	-0.0575	-0.0383	-0.0989
1089.1395	0.6896	-0.5010	-0.5759	-0.4356	-0.6267	-0.8721	0.1268	-0.7144	-0.1283	-0.1086	-0.0304	-0.0294	-0.1743	-0.0475
1090.8961	0.7933	-0.3979	-0.5643	-0.5316	-0.6182	-0.6420	-0.3520	-0.7366	-0.0201	-0.0755	-0.0543	-0.0261	-0.0579	-0.1203
1092.6378	0.8382	-0.5406	-0.5584	-0.5926	-0.6039	-0.5444	-0.0408	-0.7385	-0.0340	-0.1107	-0.0203	-0.0380	-0.1705	-0.1958
1094.4276	0.8000	-0.4852	-0.6235	-0.5889	-0.5191	-0.7844	-0.9112	-0.7695	-0.0443	-0.0744	-0.0169	-0.0692	0.0690	0.0550
1096.2041	0.7982	-0.5254	-0.5613	-0.5563	-0.7236	-0.6207	-0.0473	-0.7822	-0.0447	-0.0622	-0.0943	-0.0788	-0.0483	-0.0298
1097.9976	0.8584	-0.5002	-0.5993	-0.4109	-0.4998	-0.3924	-0.0284	-0.7731	-0.1118	-0.0314	-0.0551	-0.0579	-0.0816	-0.2826
1099.7100	0.7333	-0.5321	-0.5660	-0.5463	-0.6317	-0.8166	-0.7871	-0.7490	-0.0664	-0.0536	-0.0750	-0.0790	-0.0949	0.0885
1101.4884	0.8774	-0.5049	-0.6605	-0.5513	-0.5167	-0.4131	-0.2098	-0.7423	-0.0956	-0.0690	-0.0746	-0.0449	-0.1709	-0.2065
1103.2733	0.8299	-0.5191	-0.4897	-0.4025	-0.5841	-0.5722	-0.1813	-0.7488	-0.0376	-0.0238	-0.0379	-0.0540	-0.0959	-0.1661
1104.9958	0.7299	-0.5708	-0.4793	-0.6169	-0.6491	-0.2355	-1.0570	-0.7332	-0.0441	-0.1176	-0.0453	-0.0818	-0.0456	-0.2717
1106.7675	0.7907	-0.6151	-0.4732	-0.6051	-0.6280	-1.0057	-0.0424	-0.7488	-0.0691	-0.0798	-0.0444	-0.0491	-0.1755	0.0780
1108.5386	0.6970	-0.5437	-0.6444	-0.6215	-0.5647	-0.8054	-1.1411	-0.7797	-0.1703	-0.0826	-0.0239	-0.0409	-0.0550	0.0091
1110.2558	0.8235	-0.4382	-0.5864	-0.4035	-0.6738	-0.9999	-0.2801	-0.7418	-0.0694	-0.0691	-0.0222	-0.0268	-0.0447	-0.3084
1112.0174	0.8458	-0.4145	-0.6112	-0.5402	-0.5599	-0.2609	-0.1323	-0.7741	-0.0338	-0.0817	-0.0765	-0.0246	-0.0539	0.1609
1113.8457	0.6266	-0.5026	-0.5437	-0.5685	-0.6071	-0.4321	-0.0963	-0.7422	-0.0926	-0.0799	-0.0405	-0.0337	-0.0767	0.0988
1115.6165	0.6688	-0.5250	-0.6176	-0.4976	-0.6213	-0.6971	-0.7992	-0.7174	-0.0372	-0.0613	-0.0384	-0.0442	-0.0350	0.0629
1117.3236	0.8186	-0.4686	-0.5746	-0.5716	-0.4945	-0.5202	-0.4649	-0.7664	-0.1002	-0.0350	-0.0476	-0.0221	-0.1769	0.3209
1119.1002	0.8843	-0.3054	-0.5548	-0.5597	-0.5862	-0.3312	-1.0441	-0.7446	-0.0724	-0.0791	-0.0308	-0.0590	-0.1490	-0.0204
1120.8903	0.8765	-0.4368	-0.5873	-0.5466	-0.5668	-0.5319	-0.3013	-0.7829	-0.0311	-0.0623	-0.0058	-0.0148	-0.0773	-0.2146
1122.6710	0.7465	-0.5832	-0.4272	-0.5969	-0.5848	-0.5024	-0.3713	-0.7134	-0.1131	-0.0276	-0.0890	-0.0688	0.0220	0.0250
1124.4686	0.8160	-0.3511	-0.6233	-0.5570	-0.6025	-0.6879	-0.0482	-0.7625	-0.1047	-0.0484	0.0195	-0.0270	-0.0560	-0.0903
1126.2203	0.7929	-0.5357	-0.5142	-0.5721	-0.5582	-0.5507	-0.8377	-0.7436	-0.1098	-0.0975	-0.0646	-0.0428	-0.1107	-0.1654
1128.0518	0.8709	-0.4921	-0.4443	-0.5373	-0.5901	-0.7027	-1.1364	-0.7450	-0.0804	-0.0821	-0.0378	-0.0225	-0.1439	-0.1038
1129.7906	0.7901	-0.5132	-0.4768	-0.5942	-0.5961	-0.4605	-0.6232	-0.7625	-0.0624	-0.1167	-0.0262	-0.0050	-0.1183	-0.0032
1131.5252	0.8339	-0.5841	-0.5634	-0.5445	-0.6225	-0.5692	0.1181	-0.7662	-0.1072	-0.0254	-0.0319	-0.0301	-0.0932	0.0647
1133.2798	0.7205	-0.4934	-0.4297	-0.5863	-0.6308	-0.7484	0.1455	-0.7583	-0.0802	-0.0671	-0.0881	-0.0630	-0.0317	-0.0878
1134.9455	0.7812	-0.5802	-0.5127	-0.4898	-0.5334	-0.7390	-0.7154	-0.7414	-0.0788	-0.1121	-0.0262	-0.0668	-0.0615	-0.0227
1136.7002	0.7542	-0.5343	-0.6078	-0.5677	-0.6147	-0.5927	-1.2313	-0.7422	-0.0897	-0.1009	-0.0225	-0.0561	-0.1326	-0.3083
1138.4698	0.7358	-0.3972	-0.4810	-0.6812	-0.5832	-0.5260	-1.6325	-0.7237	-0.0926	-0.0976	-0.0264	-0.0235	-0.0233	-0.0092
1140.2910	0.7980	-0.4498	-0.6563	-0.4946	-0.5112	-0.7579	-0.9164	-0.7466	-0.0865	-0.0715	-0.0743	-0.0097	-0.0049	-0.3012
1142.0943	0.7439	-0.5621	-0.5025	-0.4858	-0.6371	-0.7220	-0.4927	-0.7565	-0.0593	-0.1268	-0.0227	-0.0256	-0.1142	-0.1772
1143.9606	0.8352	-0.3532	-0.5602	-0.5124	-0.5868	-0.3086	-0.5145	-0.7478	-0.0779	-0.1466	-0.0646	-0.0386	-0.1685	0.2672
1145.7483	0.8842	-0.4780	-0.6428	-0.6467	-0.6265	-1.0345	-0.8014	-0.7881	-0.0379	-0.0751	-0.0416	-0.0548	-0.0163	-0.0798
1147.5240	0.8761	-0.3678	-0.6260	-0.5480	-0.5734	-0.9324	-0.7723	-0.7485	-0.1240	-0.0225	-0.0371	-0.0371	-0.0482	-0.1729
1149.3613	0.7420	-0.3883	-0.5324	-0.4762	-0.5804	-0.6270	-0.3398	-0.7450	-0.0901	-0.0621	-0.0709	-0.0264	-0.1183	0.0895
1151.1078	0.8799	-0.5368	-0.5725	-0.6270	-0.5391	-0.3608	-0.2717	-0.7276	-0.0607	-0.0757	-0.0553	-0.0372	-0.1525	0.2016
1152.8577	0.7665	-0.5139	-0.6432	-0.6560	-0.5197	-0.5523	-0.2157	-0.7782	-0.0893	-0.1027	-0.0213	-0.0445	-0.0613	-0.3115
1154.6018	0.8163	-0.5027	-0.7425	-0.5700	-0.5680	-0.4720	-0.7167	-0.7638	-0.0717	-0.0596	-0.0807	-0.0345	-0.0335	0.0497
1156.4113	0.8668	-0.7102	-0.5419	-0.5211	-0.6208	-0.6712	-0.8647	-0.7591	-0.1039	-0.0607	-0.0517	-0.0599	-0.0147	0.0945
1158.1603	0.8573	-0.3850	-0.6453	-0.5069	-0.4594	-0.5924	-1.1790	-0.7615	-0.0428	-0.0623	-0.0302	-0.0445	-0.1117	-0.2926
1159.8108	0.8114	-0.5522	-0.6157	-0.4965	-0.6131	-0.6992	0.0054	-0.7576	-0.0775	-0.0733	-0.0681	-0.0697	-0.1032	-0.1364
1161.6098	0.7495	-0.3464	-0.5925	-0.4914	-0.5470	-0.5217	-1.2019	-0.7795	-0.0797	-0.0317	-0.0924	-0.0705	-0.0611	-0.2970
1163.3658	0.7520	-0.4796	-0.5874	-0.5582	-0.6666	-0.7024	-0.1941	-0.7983	-0.0491	-0.0781	-0.0316	-0.0317	-0.0225	-0.1925
1165.1458	0.8310	-0.4417	-0.6257	-0.4973	-0.5135	-0.7014	-1.1464	-0.7514	-0.0275	-0.0547	-0.0466	-0.0260	-0.0140	-0.1471
1167.0495	0.7367	-0.4955	-0.5211	-0.5544	-0.5895	-0.7201	-0.5369	-0.7405	-0.0880	-0.0513	-0.0394	-0.0103	-0.0354	-0.1875
1168.8144	0.6790	-0.4330	-0.4706	-0.5723	-0.6662	-0.5888	-1.0444	-0.7430	-0.0954	-0.0509	-0.1059	-0.0553	-0.0673	-0.0987
1170.6239	0.7880	-0.3368	-0.6375	-0.5438	-0.5097	-0.6894	-0.8386	-0.7181	-0.0906	-0.0751	-0.0757	-0.0515	-0.0894	-0.3728
1172.4018	0.7344	-0.5252	-0.6165	-0.6005	-0.5651	-0.6315	0.0839	-0.7258	-0.1022	-0.0865	-0.0838	-0.0282	0.0012	-0.0441
1174.1544	0.7951	-0.5852	-0.5039	-0.5420	-0.6033	-0.4106	-0.7855	-0.7588	-0.0480	-0.1135	-0.0580	-0.0471	-0.0683	-0.4903
1175.8718	0.7817	-0.5107	-0.6118	-0.5920	-0.5094	-0.6086	-0.0846	-0.7107	-0.0898	-0.0572	-0.0720	-0.0302	-0.0493	-0.3030
1177.5476	0.8475	-0.5244	-0.6268	-0.5710	-0.5904	-0.7152	-1.4338	-0.8064	-0.0865	-0.0649	-0.0970	-0.0362	-0.1340	-0.4066
1179.3255	0.8914	-0.4583	-0.5553	-0.5612	-0.6893	-0.6475	-0.3164	-0.7384	-0.0523	-0.0876	-0.0475	-0.0351	-0.1099	-0.3605
1181.0800	0.8357	-0.5230	-0.6699	-0.4049	-0.5597	-0.3360	-1.1837	-0.7720	-0.0146	-0.0917	-0.0680	-0.0327	-0.1447	-0.2703
1182.9519	0.7100	-0.5411	-0.5908	-0.5754	-0.5060	-0.6606	-0.6444	-0.7414	-0.1144	-0.1068	-0.0948	-0.0388	0.0673	-0.0105
1184.7028	0.8230	-0.5044	-0.5655	-0.5661	-0.5821	-0.5105	-0.9172	-0.7180	-0.0759	-0.0906	-0.0409	-0.0505	-0.0603	-0.2081
1186.4749	0.6882	-0.2888	-0.4176	-0.5079	-0.5615	-0.4960	-0.4174	-0.7324	-0.0294	-0.0933	-0.0959	-0.0543	0.0187	-0.2497
1188.3147	0.8188	-0.7047	-0.5343	-0.5125	-0.5682	-0.6232	-0.2023	-0.7178	-0.0315	-0.0955	-0.0682	-0.0132	-0.1249	0.1723
1190.0838	0.7749	-0.4546	-0.5556	-0.5278	-0.5787	-0.4963	-0.3208	-0.7577	-0.0751	-0.1302	-0.0132	-0.0875	-0.0600	-0.0547
1191.7618	0.8753	-0.3395	-0.5625	-0.5338	-0.5932	-0.5868	-0.4012	-0.7301	-0.0700	-0.1178	-0.0294	-0.0585	-0.0582	-0.2328
1193.5623	0.7263	-0.4784	-0.4661	-0.5037	-0.6278	-0.8579	-1.0725	-0.7194	-0.1139	-0.0974	-0.0398	-0.0414	-0.1003	-0.3349
1195.3227	0.8147	-0.4315	-0.5786	-0.4686	-0.5700	-0.7215	-0.7819	-0.7530	-0.0657	-0.0310	-0.0764	-0.0355	-0.1818	-0.3275
1197.1362	0.8737	-0.5073	-0.6039	-0.4529	-0.4866	-0.6978	-0.4351	-0.7341	-0.1031	-0.0717	-0.0478	-0.0540	-0.0949	-0.1465
1198.9686	0.7229	-0.5161	-0.6659	-0.5128	-0.5224	-0.2475	-1.0024	-0.7275	-0.0689	-0.0581	-0.0483	-0.0747	-0.1488	-0.1315
1200.7178	0.8854	-0.4934	-0.5557	-0.4955	-0.5535	-0.7158	-0.8451	-0.7274	-0.0655	-0.0549	-0.0124	-0.0382	-0.0797	-0.1094
1202.4794	0.7650	-0.5280	-0.6728	-0.6241	-0.5781	-0.5460	-1.3151	-0.7067	-0.0679	-0.0788	-0.0662	-0.0482	-0.0055	-0.0675
1204.2621	0.7754	-0.4003	-0.5571	-0.5303	-0.4653	-0.5060	-0.6567	-0.7529	-0.1169	-0.1079	0.0002	-0.0355	-0.0130	-0.1453
1206.0268	0.7670	-0.5387	-0.6343	-0.4669	-0.6474	-0.5918	0.5128	-0.7236	-0.1066	-0.0686	-0.0541	-0.0851	0.0338	-0.2573
1207.8083	0.8436	-0.4526	-0.6011	-0.5413	-0.6305	-0.6769	-1.2845	-0.7390	-0.0513	-0.0936	-0.0850	-0.0868	-0.0501	-0.0900
1209.5696	0.7796	-0.5338	-0.5637	-0.3861	-0.5999	-0.5667	-0.7507	-0.7842	-0.0802	-0.0944	-0.0500	-0.0336	-0.0632	-0.0351
1211.3262	0.7234	-0.4196	-0.5340	-0.6793	-0.6339	-0.6129	-0.1774	-0.7438	-0.1170	-0.1006	-0.0564	-0.0916	-0.1418	-0.1796
1213.0938	0.8305	-0.4462	-0.4974	-0.4055	-0.6228	-0.5153	-0.4738	-0.7231	-0.1105	-0.1071	-0.0455	-0.0613	-0.0696	-0.1901
1214.8621	0.8581	-0.5219	-0.5433	-0.5044	-0.5201	-0.7511	-0.4886	-0.7562	-0.1174	-0.0888	-0.0759	-0.0227	-0.0553	0.0108
1216.6431	0.7433	-0.4718	-0.5957	-0.6149	-0.5370	-0.7122	-0.2841	-0.6905	-0.0491	-0.1001	-0.0974	-0.0760	-0.1587	-0.0900
