Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
40.5150	-0.0686	-0.1043	-0.0999	-0.1193	-0.0227	0.0629	-0.3136	0.0150	0.0134	0.0199	0.0355	0.0034	-0.0532	-0.1027
42.1557	-0.1541	0.0195	-0.1964	-0.0920	-0.1234	-0.0845	0.1016	0.0193	0.0029	-0.0207	0.0221	0.0209	0.0085	-0.0339
43.8462	-0.1366	-0.0077	-0.1134	-0.0324	0.0036	-0.1284	0.0802	0.0475	0.0638	0.0186	0.0124	0.0157	-0.0450	0.2588
45.5829	-0.1147	0.0991	-0.1347	-0.0732	0.0024	-0.1821	-0.0888	0.0974	0.0594	0.0540	0.0099	0.0138	0.0012	0.1742
47.3601	-0.0551	-0.1225	-0.0148	-0.2048	-0.1200	0.3829	-0.2713	0.0049	-0.0022	0.0228	-0.0065	0.0197	-0.0183	0.0233
49.1353	-0.1247	-0.1936	-0.0092	-0.1258	-0.0487	0.1285	-0.0673	-0.0182	-0.0020	0.0230	0.0257	0.0257	0.0015	-0.0962
50.8942	-0.1135	-0.2267	-0.2039	-0.0155	-0.1194	-0.1395	-0.0056	-0.0251	0.0647	0.0651	-0.0165	0.0106	0.0502	-0.0348
52.6520	-0.0294	-0.1702	-0.0808	-0.1450	-0.1050	-0.2176	-0.0348	0.0434	0.0922	0.0622	0.0115	0.0001	-0.0358	-0.0719
54.4102	-0.2557	-0.2054	-0.1048	-0.0374	-0.0565	-0.0896	0.3188	0.0286	0.0144	0.0095	0.0499	0.0186	0.0353	-0.2118
56.1715	-0.0471	-0.1979	-0.0031	-0.1390	-0.0786	-0.0814	0.1465	0.0579	-0.0123	-0.0149	0.0476	0.0283	0.0860	-0.0126
57.8714	-0.0393	-0.0455	-0.1590	-0.0910	-0.0801	-0.0162	0.0352	0.0286	-0.0291	0.0355	0.0411	0.0171	0.0264	0.1704
59.6448	-0.2268	-0.1327	-0.1061	-0.0383	-0.1271	-0.0132	-0.2189	0.0389	0.0352	0.0330	0.0029	0.0284	0.0666	-0.0946
61.2935	-0.1308	-0.1991	-0.0404	-0.1110	-0.1297	-0.3838	-0.6198	0.0849	0.0154	-0.0084	0.0186	0.0221	-0.0011	-0.1449
62.9139	-0.0300	-0.1598	-0.1169	-0.0803	-0.1365	-0.1325	0.1906	0.0444	0.0840	0.0126	0.0228	0.0075	0.0869	-0.1133
64.5314	-0.2367	-0.1943	-0.1122	-0.0839	-0.1604	-0.0864	-0.1578	0.0987	0.0316	0.0484	0.0117	0.0311	0.0596	-0.0532
66.1610	-0.1972	-0.1511	-0.1284	-0.1583	-0.0392	-0.1352	-0.1404	0.0406	0.0021	0.0623	0.0216	0.0082	-0.0036	-0.0889
67.8994	-0.1473	-0.2485	-0.0902	-0.1611	-0.1111	-0.1688	0.3625	0.0231	0.0478	0.0651	0.0279	0.0014	0.0042	0.0164
69.6882	-0.2450	-0.1981	-0.1869	-0.0705	-0.0616	-0.0964	-0.2553	0.0675	-0.0052	0.0306	0.0246	0.0325	-0.0054	-0.0130
71.4324	-0.1087	-0.2383	-0.0490	-0.1241	-0.1023	-0.1853	0.1200	0.0571	0.0209	0.0182	0.0615	0.0571	-0.0224	-0.0661
73.2231	-0.1873	-0.1306	-0.2040	-0.0938	-0.1289	0.0147	-0.2731	0.0580	0.0807	0.0421	0.0153	0.0459	0.0396	-0.0683
74.9915	-0.2326	-0.2082	-0.1363	-0.1149	-0.1060	0.0975	0.7321	0.0797	0.0067	0.0423	0.0324	0.0380	0.0045	-0.1829
76.8375	-0.1965	-0.1018	-0.1862	-0.1929	-0.0570	0.0954	-0.1753	0.0782	0.0968	0.0653	0.0505	0.0469	0.1257	0.0940
78.5971	-0.2393	-0.2793	-0.2221	-0.1067	-0.0964	-0.0653	-0.1028	0.0455	0.0884	0.0313	0.0273	0.0215	-0.0032	-0.1174
80.3716	-0.1570	-0.2815	-0.1686	-0.1212	-0.0993	-0.1132	-0.0290	0.1084	0.0315	0.0395	0.0852	0.0487	0.0201	0.0101
82.1598	-0.2199	-0.2288	-0.0568	-0.1874	-0.1377	-0.2911	0.5384	0.0681	0.0951	0.0051	0.0539	0.0261	0.0554	-0.0477
83.9018	-0.1786	-0.2606	-0.2483	-0.1300	-0.1848	0.0272	-0.0083	0.0399	-0.0009	0.0238	0.0574	0.0575	0.0513	0.1141
85.6614	-0.2623	-0.2966	-0.1968	-0.1945	-0.1731	-0.2334	-0.1750	0.0720	0.0597	0.0519	0.0668	0.0508	-0.0015	0.2382
87.4301	-0.2213	-0.2675	-0.1228	-0.0607	-0.1128	-0.1370	-0.6259	0.0935	0.0693	0.0246	0.0365	0.0484	-0.0010	0.0359
89.1881	-0.1884	-0.1967	-0.0907	-0.2120	-0.1093	-0.3596	0.4015	0.0727	0.1001	0.0458	0.0259	0.0533	0.0887	-0.1300
90.8998	-0.2311	-0.2046	-0.2976	-0.2114	-0.0842	0.1169	-0.0321	0.1355	0.0794	0.0670	0.0286	0.0427	0.0048	-0.1410
92.6893	-0.2868	-0.3426	-0.1877	-0.1585	-0.1497	-0.0736	0.0752	0.1164	0.0777	0.0061	0.0529	0.0140	0.0082	-0.1084
94.4439	-0.3029	-0.1762	-0.2442	-0.2339	-0.1929	-0.1048	-0.6706	0.1060	0.0366	0.0356	0.0356	0.0386	0.1040	0.0010
96.1834	-0.3190	-0.1654	-0.2542	-0.1471	-0.1571	-0.2718	-0.3084	0.0467	0.0378	0.0948	0.0519	0.0336	0.0461	-0.0723
97.9480	-0.2705	-0.2658	-0.2817	-0.1879	-0.1620	-0.2736	-0.0710	0.0979	0.0705	0.0650	0.0263	0.0579	0.0427	-0.1187
99.7040	-0.2244	-0.4324	-0.1975	-0.2372	-0.2448	-0.2424	-0.3991	0.0343	0.0398	0.0459	0.0123	0.0142	0.0347	0.0558
101.4369	-0.2989	-0.1260	-0.1872	-0.1826	-0.1712	0.0300	0.3568	0.0789	0.0528	0.0379	0.0795	0.0629	-0.0152	-0.1718
103.1978	-0.3228	-0.2450	-0.2238	-0.2702	-0.2191	0.1048	-0.1889	0.1098	0.0425	0.0963	0.0717	0.0187	0.0694	-0.0692
104.9420	-0.3184	-0.3083	-0.2697	-0.2251	-0.1511	-0.0810	-0.0089	0.1094	0.0126	0.0627	0.0068	0.0083	0.1335	0.0115
106.6634	-0.3218	-0.2750	-0.2496	-0.2431	-0.1892	-0.0054	0.0100	0.0421	0.1041	0.0316	0.0458	0.0571	0.0038	0.2643
108.4500	-0.3418	-0.3363	-0.3027	-0.2171	-0.1595	-0.2334	0.0049	0.1155	0.1293	0.0458	0.0659	0.0470	0.1113	-0.0654
110.1498	-0.2759	-0.1645	-0.2858	-0.2423	-0.2390	-0.2513	-0.2282	0.0959	0.1112	0.0709	0.0734	0.0562	0.0625	0.0207
111.9080	-0.4406	0.0254	-0.2080	-0.2054	-0.2832	-0.3383	0.5681	0.0763	0.0905	0.0627	0.0602	0.0302	-0.0146	0.0597
113.6373	-0.3097	-0.2174	-0.2599	-0.2269	-0.2283	-0.3382	-0.0530	0.1335	0.0210	0.0395	0.0574	0.0221	0.0487	-0.0950
115.3918	-0.3395	-0.4347	-0.4126	-0.1926	-0.1942	-0.1885	-0.1618	0.1108	0.0545	0.0826	0.0396	0.0313	-0.0424	0.1760
117.1490	-0.3543	-0.1665	-0.2543	-0.2541	-0.2145	-0.2698	-0.0178	0.1419	0.1029	0.0947	0.0517	0.0340	-0.0246	-0.1128
118.8993	-0.3363	-0.3338	-0.3771	-0.3031	-0.1975	-0.0363	-0.5029	0.1187	0.1186	0.0842	0.0461	0.0601	0.0337	0.2028
120.6733	-0.3256	-0.4266	-0.2019	-0.2564	-0.2515	-0.0050	-0.3344	0.1477	0.1040	0.0830	0.0655	0.0382	0.1018	0.2779
122.4535	-0.2726	-0.2503	-0.1855	-0.3357	-0.2421	-0.3373	-0.3485	0.1135	0.0598	0.0847	0.0367	0.0605	0.0404	0.0815
124.2190	-0.4506	-0.2488	-0.2407	-0.2398	-0.2397	-0.1066	-0.3664	0.1180	0.0652	0.0710	0.0312	0.0534	0.0132	0.0063
125.9015	-0.4270	-0.3832	-0.2936	-0.3406	-0.2445	-0.3909	0.1447	0.1429	0.0398	0.0634	0.0223	0.0749	-0.0196	0.0281
127.6864	-0.4123	-0.3302	-0.2668	-0.3353	-0.2626	-0.2422	-0.4107	0.0915	0.0786	0.0607	0.0422	0.0612	-0.0003	0.1997
129.4395	-0.2674	-0.3166	-0.3069	-0.2861	-0.2064	-0.2975	-0.3225	0.1254	0.0386	0.0657	0.0604	0.0715	0.0021	0.0228
131.1858	-0.3498	-0.3522	-0.1821	-0.2864	-0.2693	-0.2150	-0.4491	0.1235	0.0740	0.1272	0.0812	0.0658	-0.0126	-0.1192
132.9255	-0.3983	-0.3548	-0.3182	-0.2855	-0.2402	-0.2140	0.1502	0.1263	0.1092	0.1330	0.0833	0.0616	0.0400	-0.0511
134.7140	-0.4348	-0.2588	-0.2031	-0.2581	-0.2482	-0.1857	-0.3247	0.1219	0.0527	0.1153	0.0813	0.0689	0.0278	-0.0407
136.4774	-0.3860	-0.4246	-0.3987	-0.2764	-0.1843	-0.2113	0.3980	0.1110	0.1011	0.0639	0.0587	0.0607	0.0509	0.1893
138.2459	-0.4555	-0.3823	-0.2794	-0.2717	-0.3115	-0.2336	0.4190	0.1386	0.0629	0.0808	0.0521	0.0279	0.0356	-0.0609
139.9720	-0.3196	-0.4312	-0.4430	-0.3308	-0.2652	-0.2841	-0.0319	0.1214	0.1280	0.0954	0.0471	0.0527	0.0068	0.0978
141.7888	-0.5285	-0.3748	-0.2526	-0.2965	-0.2454	-0.0720	0.2362	0.1432	0.1313	0.0621	0.0794	0.0279	0.1337	0.0090
143.5202	-0.5177	-0.3910	-0.3260	-0.3324	-0.3084	-0.3447	-0.2796	0.1684	0.0838	0.0865	0.1139	0.0579	0.0611	-0.0510
145.2995	-0.4626	-0.3980	-0.3340	-0.3200	-0.2588	-0.3485	-0.3695	0.1139	0.0566	0.0558	0.0651	0.0514	0.0332	-0.0188
147.0255	-0.4947	-0.3906	-0.2986	-0.3757	-0.2993	-0.3717	-0.5025	0.1268	0.0697	0.0819	0.0560	0.0628	0.0746	-0.0037
148.7762	-0.5060	-0.4765	-0.3313	-0.3638	-0.2505	-0.4197	-0.0813	0.1211	0.0636	0.1297	0.0758	0.0764	0.0577	0.0559
150.5068	-0.3986	-0.3399	-0.2819	-0.3854	-0.3216	-0.5174	0.1721	0.1281	0.0793	0.1290	0.0512	0.0718	0.1713	-0.0482
152.2841	-0.4174	-0.4215	-0.3802	-0.3249	-0.2875	-0.0537	-0.0672	0.1404	0.0997	0.0775	0.0911	0.0709	-0.0173	0.0938
154.0412	-0.4296	-0.4271	-0.2376	-0.3281	-0.3132	-0.4038	-0.6712	0.1626	0.1476	0.0724	0.0771	0.0610	0.1081	0.0310
155.8340	-0.4464	-0.4541	-0.3782	-0.3645	-0.3316	-0.2531	-0.1945	0.1470	0.0714	0.1060	0.0479	0.0949	0.0810	0.0679
157.5978	-0.4791	-0.4088	-0.4942	-0.4022	-0.3372	-0.3573	-0.0578	0.1672	0.0693	0.0798	0.0761	0.0952	0.0408	0.1559
159.3742	-0.5027	-0.5691	-0.4142	-0.3868	-0.3447	-0.1267	0.0525	0.1486	0.0863	0.0850	0.0651	0.0757	0.0779	-0.0740
161.1043	-0.5042	-0.5420	-0.3738	-0.4384	-0.3775	-0.3787	-0.3197	0.1541	0.0943	0.0781	0.0681	0.0934	0.0889	0.0331
162.8590	-0.4857	-0.4721	-0.3655	-0.3117	-0.3439	-0.3168	-0.9683	0.1654	0.0897	0.0836	0.0905	0.0885	0.0758	-0.0397
164.5991	-0.5191	-0.5060	-0.3160	-0.4188	-0.3847	-0.3644	-0.7572	0.1729	0.1401	0.1163	0.0691	0.0739	0.0345	-0.0181
166.3139	-0.4098	-0.4079	-0.4124	-0.2848	-0.3442	-0.5010	-0.3270	0.1718	0.0922	0.1079	0.0689	0.0635	0.0529	0.0911
168.0315	-0.4998	-0.4817	-0.5158	-0.3571	-0.2701	-0.5053	-0.4480	0.2166	0.0739	0.0992	0.0754	0.0618	0.0068	0.1893
169.7320	-0.4863	-0.5602	-0.3509	-0.3964	-0.3223	-0.3545	0.0744	0.1290	0.1178	0.1162	0.0825	0.0789	-0.0143	-0.0113
171.4799	-0.4373	-0.4254	-0.4842	-0.3689	-0.3429	-0.3310	0.0712	0.1787	0.0665	0.0662	0.1025	0.0888	0.0818	0.0436
173.2494	-0.4834	-0.5469	-0.4124	-0.3478	-0.3318	-0.2297	-0.3826	0.1609	0.1430	0.0982	0.0903	0.0680	0.0614	0.0264
174.9783	-0.5586	-0.6093	-0.3357	-0.2765	-0.3220	-0.4005	0.2699	0.1080	0.0976	0.0856	0.0871	0.1004	-0.0146	0.2327
176.8024	-0.5173	-0.4670	-0.4478	-0.3579	-0.3763	-0.1288	-0.3132	0.1949	0.1072	0.1118	0.0914	0.0869	0.0879	-0.0243
178.5574	-0.4400	-0.5994	-0.2786	-0.3577	-0.4413	-0.2597	0.2322	0.1619	0.0820	0.1651	0.0605	0.0823	0.0219	-0.0614
180.3199	-0.5525	-0.5265	-0.3466	-0.4563	-0.4194	-0.0528	-0.1310	0.1496	0.1485	0.0768	0.0531	0.0642	0.0239	0.1856
182.0635	-0.5757	-0.6506	-0.4228	-0.4187	-0.3417	-0.3299	-0.5592	0.1736	0.1324	0.0814	0.0940	0.0938	0.0518	0.1245
183.7513	-0.5436	-0.5668	-0.3395	-0.5150	-0.3316	-0.4243	-0.4688	0.2300	0.0669	0.0809	0.0672	0.1007	0.0423	0.0058
185.4834	-0.4684	-0.4913	-0.4120	-0.4356	-0.3466	-0.7561	-0.7521	0.1883	0.0616	0.0733	0.0913	0.0811	0.0036	0.0812
187.2434	-0.5492	-0.4240	-0.4616	-0.3525	-0.3467	-0.4495	-0.0310	0.2013	0.2070	0.1120	0.1309	0.0501	0.1866	0.2555
188.9538	-0.5681	-0.3945	-0.4531	-0.3807	-0.2924	-0.2293	-0.1908	0.1588	0.0869	0.0780	0.0713	0.0563	0.0603	0.0638
190.6757	-0.5372	-0.6537	-0.3535	-0.4754	-0.3802	-0.2163	-0.5342	0.1645	0.1735	0.1161	0.0670	0.0820	0.1189	0.2001
192.4474	-0.5964	-0.4107	-0.4627	-0.4244	-0.4041	-0.3314	-0.1365	0.1786	0.1237	0.1206	0.0800	0.0892	0.0384	0.1737
194.1406	-0.7509	-0.4741	-0.5507	-0.4044	-0.4094	-0.3377	-0.1755	0.2155	0.1549	0.1271	0.0831	0.0766	-0.0151	0.0695
195.8742	-0.6731	-0.4635	-0.5598	-0.4794	-0.3880	-0.2991	-0.5139	0.1689	0.1569	0.0950	0.0951	0.0736	0.0979	0.1338
197.5801	-0.6134	-0.6093	-0.3916	-0.5330	-0.4394	-0.4447	-0.7665	0.2121	0.1350	0.1131	0.0470	0.1156	0.0422	0.0369
199.1419	-0.6654	-0.5868	-0.4774	-0.4384	-0.4444	-0.4943	-0.9150	0.1936	0.1555	0.0890	0.0835	0.1298	0.0987	0.0610
200.8782	-0.6251	-0.5865	-0.5201	-0.5468	-0.4661	-0.3800	-0.9000	0.1857	0.1179	0.0922	0.0811	0.0854	0.1391	0.1172
202.6329	-0.5963	-0.5382	-0.4609	-0.4900	-0.4113	-0.1913	-0.3056	0.2272	0.1122	0.1070	0.0855	0.0766	0.1736	0.1418
204.3462	-0.6857	-0.5284	-0.4016	-0.4796	-0.4506	-0.1116	-0.2545	0.2014	0.1225	0.1781	0.1175	0.0998	0.0529	-0.0215
206.1213	-0.5245	-0.6153	-0.4834	-0.4694	-0.4902	-0.7200	-0.3143	0.2369	0.1290	0.1115	0.1017	0.0821	0.0838	0.0786
207.8279	-0.6461	-0.5303	-0.6532	-0.4468	-0.4072	-0.3022	-1.0074	0.2125	0.1371	0.1218	0.1594	0.0780	0.1019	0.1067
209.5995	-0.6760	-0.4963	-0.5487	-0.3705	-0.4535	-0.2991	-0.5436	0.2593	0.1466	0.1312	0.1201	0.1030	0.0605	0.1398
211.2952	-0.6109	-0.6044	-0.5585	-0.4334	-0.4970	-0.2160	-0.2764	0.1828	0.1083	0.1489	0.0871	0.1060	0.1026	-0.1950
213.0431	-0.7103	-0.6564	-0.5850	-0.4932	-0.4145	-0.4051	-1.3052	0.1968	0.1556	0.1463	0.1023	0.1438	0.0307	-0.0595
214.7620	-0.6178	-0.6144	-0.5367	-0.5142	-0.3332	-0.3550	-0.5341	0.2274	0.1273	0.1783	0.0733	0.0973	0.0903	0.3579
216.4920	-0.6226	-0.5572	-0.5551	-0.5177	-0.4289	-0.4243	-0.1909	0.2128	0.1119	0.1611	0.1274	0.1038	0.1084	-0.0551
218.2722	-0.6656	-0.5979	-0.5689	-0.5291	-0.4287	-0.4065	-0.5032	0.2098	0.1603	0.1236	0.1074	0.1261	0.0610	0.0261
220.0254	-0.6467	-0.5929	-0.6310	-0.4677	-0.4640	-0.4634	-0.2289	0.2166	0.1537	0.1405	0.0845	0.0939	0.0765	0.0734
221.8652	-0.6823	-0.7047	-0.5473	-0.4493	-0.5141	-0.4783	0.2684	0.2048	0.1557	0.1139	0.0831	0.0715	0.0576	0.0734
223.5919	-0.7510	-0.6042	-0.5742	-0.4437	-0.3665	-0.3719	0.6205	0.2403	0.1522	0.1237	0.0961	0.0751	0.0197	0.2069
225.2918	-0.7041	-0.6746	-0.5834	-0.5283	-0.5015	-0.4387	0.0491	0.3091	0.1201	0.1342	0.1078	0.1005	0.0879	0.1248
227.0334	-0.6441	-0.6195	-0.4726	-0.5197	-0.4971	-0.5014	-0.8439	0.2507	0.1758	0.0843	0.0931	0.0903	0.0279	0.1561
228.8140	-0.7410	-0.7222	-0.5525	-0.4391	-0.4275	-0.3450	-0.6636	0.2292	0.1606	0.1411	0.0756	0.1050	0.1901	-0.0303
230.5547	-0.7422	-0.6627	-0.5415	-0.5662	-0.5076	-0.5633	-0.3821	0.2473	0.1588	0.1266	0.0915	0.1169	0.1206	0.1405
232.3314	-0.7475	-0.8460	-0.7092	-0.4159	-0.4012	-0.4311	-0.4610	0.2869	0.1303	0.1657	0.1230	0.1334	0.1150	-0.0804
234.0654	-0.6468	-0.6115	-0.6502	-0.5364	-0.4995	-0.4475	-0.5343	0.2607	0.1817	0.1492	0.1059	0.1299	0.0616	0.0921
235.7661	-0.7570	-0.7648	-0.6591	-0.4938	-0.4953	-0.4646	-0.3948	0.2683	0.1242	0.1431	0.1481	0.1061	0.1277	0.2650
237.4987	-0.7910	-0.7464	-0.5463	-0.5682	-0.4887	-0.5681	-0.7692	0.2464	0.1312	0.1303	0.1208	0.1083	0.0758	0.0719
239.1884	-0.7271	-0.7011	-0.5671	-0.4729	-0.5372	-0.3429	-0.2045	0.2192	0.1173	0.1004	0.1518	0.1195	0.1176	0.0958
240.9841	-0.8631	-0.6946	-0.6467	-0.4507	-0.3909	-0.3595	-0.5081	0.2643	0.1303	0.1497	0.1435	0.1270	0.1174	0.1522
242.6842	-0.9033	-0.8162	-0.5293	-0.5371	-0.4315	-0.5205	-0.0062	0.2587	0.1028	0.1291	0.0802	0.1482	0.0799	-0.0587
244.3832	-0.8164	-0.5770	-0.5812	-0.5238	-0.4209	-0.5229	-0.1771	0.2638	0.1098	0.1228	0.1038	0.1170	0.0612	-0.0068
246.1208	-0.7737	-0.5862	-0.4965	-0.4323	-0.4915	-0.3154	-0.3023	0.2522	0.1812	0.0948	0.1142	0.1252	0.0883	-0.0624
247.8118	-0.8889	-0.5915	-0.6073	-0.5529	-0.4576	-0.6050	-0.3250	0.2727	0.2263	0.1236	0.1402	0.1179	0.1038	0.0125
249.5699	-0.8115	-0.7039	-0.5974	-0.4972	-0.4754	-0.1436	0.1793	0.2507	0.1903	0.0832	0.1483	0.1204	0.0417	0.0911
251.2859	-0.7943	-0.5769	-0.5458	-0.5320	-0.4263	-0.6522	-0.0107	0.2395	0.1352	0.0918	0.1272	0.1307	0.1159	-0.0847
252.9607	-0.9801	-0.7001	-0.6307	-0.5375	-0.5273	-0.3438	0.0702	0.3282	0.1364	0.1428	0.1574	0.1096	0.0468	0.1752
254.7240	-0.9082	-0.6624	-0.5005	-0.5341	-0.4916	-0.3911	-0.6539	0.3129	0.1965	0.1545	0.1752	0.1453	0.0856	0.1003
256.4234	-0.8543	-0.6456	-0.6288	-0.5939	-0.4553	-0.4017	-0.2091	0.2475	0.1744	0.1663	0.1323	0.1193	0.1377	0.1539
258.1694	-0.8825	-0.6616	-0.5381	-0.4640	-0.4885	-0.4326	-0.2951	0.2782	0.1368	0.1203	0.1063	0.1317	0.1319	0.0577
259.9007	-0.8228	-0.6341	-0.5372	-0.5494	-0.5295	-0.4023	-0.1713	0.2634	0.1668	0.2075	0.1325	0.1288	0.1249	0.0166
261.6273	-0.9196	-0.7451	-0.5592	-0.4799	-0.4215	-0.5173	-0.3774	0.2651	0.1743	0.1508	0.1173	0.1196	0.2845	-0.0942
263.3522	-0.9991	-0.8079	-0.5851	-0.4650	-0.5336	-0.2412	-0.8108	0.2488	0.1580	0.1056	0.1383	0.1333	0.1395	0.0921
265.0805	-0.8944	-0.7353	-0.6401	-0.5343	-0.4406	-0.5854	-0.2656	0.2561	0.1590	0.1813	0.1095	0.1369	0.0863	0.2492
266.8291	-0.8721	-0.6930	-0.5096	-0.4806	-0.4567	-0.4050	-0.2131	0.3287	0.1940	0.1176	0.1066	0.1242	0.0845	0.1335
268.5472	-0.8835	-0.7078	-0.5313	-0.5468	-0.5224	-0.4108	-0.1845	0.2796	0.1785	0.1479	0.1246	0.1425	0.1172	0.0967
270.3260	-0.8740	-0.7513	-0.6109	-0.4442	-0.4409	-0.4108	-0.3877	0.2606	0.2093	0.1798	0.1354	0.1267	0.0884	-0.0197
272.0399	-0.9226	-0.6743	-0.5612	-0.6045	-0.5535	-0.5187	-0.2828	0.2762	0.1337	0.1547	0.1128	0.1092	0.1447	0.2393
273.7641	-0.8476	-0.6903	-0.6500	-0.5671	-0.4258	-0.4747	-0.2864	0.2973	0.1797	0.1202	0.1304	0.1297	0.1011	0.0318
275.5177	-0.8384	-0.7207	-0.6103	-0.5847	-0.4993	-0.4788	-0.0640	0.2888	0.1661	0.0945	0.1170	0.1285	0.1114	-0.0321
277.2422	-0.9781	-0.6188	-0.4853	-0.6334	-0.5137	-0.5051	0.1453	0.2859	0.2056	0.1574	0.1762	0.1251	0.1182	0.0685
278.9974	-0.9572	-0.6969	-0.5396	-0.4594	-0.4835	-0.4655	-0.4750	0.2635	0.1874	0.1341	0.1265	0.1303	0.1160	0.1336
280.7274	-0.9581	-0.7563	-0.6508	-0.5615	-0.4554	-0.4450	-0.5611	0.2698	0.1781	0.1568	0.1367	0.1109	0.0723	0.0654
282.5062	-0.9972	-0.6776	-0.6650	-0.5501	-0.4301	-0.6340	-0.0601	0.2656	0.1894	0.1245	0.1515	0.1266	0.1310	0.1023
284.2010	-0.9514	-0.6424	-0.6423	-0.4885	-0.4787	-0.5718	-0.4601	0.2964	0.1948	0.1429	0.1334	0.1284	0.0708	-0.1147
285.9214	-0.9780	-0.6089	-0.5926	-0.5364	-0.5036	-0.2999	-0.3745	0.3189	0.1642	0.1426	0.1109	0.1480	0.0961	0.1611
287.6872	-0.9154	-0.7913	-0.6136	-0.6526	-0.5512	-0.2869	-0.2505	0.2852	0.1814	0.1564	0.1038	0.1484	0.1627	0.0996
289.3851	-0.8867	-0.6096	-0.5620	-0.5167	-0.4303	-0.2131	-0.0331	0.2885	0.1550	0.1767	0.1584	0.1262	0.1363	-0.1184
