Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
32.5093	-0.1543	0.0869	-0.0649	0.0539	0.0543	-0.0217	-0.4084	-0.2265	-0.0386	-0.0743	-0.0097	-0.0463	0.0476	-0.1062
34.3005	-0.1879	0.0510	0.0929	0.0449	0.0312	-0.0999	0.1034	-0.2640	-0.0431	-0.0055	-0.0233	-0.0294	-0.0522	-0.0233
36.0276	-0.1034	-0.0098	0.0755	-0.0045	0.0579	0.1334	0.0275	-0.1835	-0.0342	-0.0656	-0.0122	-0.0122	0.1070	0.2321
37.7877	-0.3109	-0.0082	0.2035	-0.0029	0.1323	0.0877	0.1194	-0.2224	-0.0302	-0.0161	-0.0125	-0.0187	-0.1663	-0.1127
39.5113	-0.2769	0.1426	0.0454	0.0949	-0.0268	-0.0963	0.1274	-0.2480	-0.1143	-0.0225	-0.0591	-0.0261	-0.1723	-0.1406
41.3166	-0.2951	0.2089	0.1560	-0.0717	0.0473	0.0150	0.3799	-0.2353	-0.0340	-0.0348	-0.0631	-0.0183	-0.1462	0.0038
43.0570	-0.2274	-0.0146	0.0656	0.0545	0.0741	-0.1032	0.0944	-0.2637	-0.0593	-0.0449	-0.0330	-0.0316	-0.1515	0.3174
44.8310	-0.3349	0.0337	0.2044	0.0746	0.0309	0.0612	0.3463	-0.2180	-0.0390	-0.0195	-0.0396	0.0037	-0.1581	0.1130
46.6312	-0.3856	0.1692	-0.0020	-0.0816	0.0343	0.1628	0.3076	-0.2484	-0.0530	-0.0942	-0.0311	-0.0116	-0.0449	0.0995
48.3836	-0.2116	0.0720	0.1023	0.0479	0.0606	-0.0624	-1.3934	-0.2871	-0.0595	-0.0127	-0.0306	-0.0120	-0.0308	0.0868
50.1053	-0.3864	0.1087	0.1556	-0.0055	-0.0190	-0.1718	-0.3416	-0.2939	-0.0614	-0.0191	-0.0198	-0.0186	0.0272	-0.1390
51.8529	-0.3936	-0.0252	-0.1366	0.0421	0.1025	0.2727	0.2041	-0.3007	-0.0482	0.0096	-0.0491	-0.0066	-0.0740	0.0210
53.5046	-0.3660	0.1892	0.1727	0.0181	0.0966	-0.1032	-0.3114	-0.2585	-0.0397	-0.0697	-0.0180	0.0049	-0.0272	0.3310
55.1590	-0.4195	0.0635	0.0290	0.0228	0.0293	0.0719	0.1492	-0.3269	-0.0367	-0.0602	-0.0307	-0.0326	-0.0052	-0.1605
56.7838	-0.2668	0.1542	-0.0623	0.0246	0.0548	-0.0433	0.1625	-0.2925	-0.0252	0.0192	-0.0341	-0.0222	0.0814	-0.0662
58.3912	-0.3690	0.0886	-0.0285	0.0183	0.0402	0.1766	-0.1466	-0.3308	-0.0356	-0.1140	-0.0345	-0.0514	0.0418	-0.0420
60.0494	-0.3739	0.0363	-0.0082	-0.0204	0.0337	-0.1655	0.1273	-0.3173	-0.1233	-0.0027	-0.0778	-0.0256	-0.0281	0.1643
61.7950	-0.4422	0.1801	0.1701	0.0032	0.1588	-0.4263	-0.3191	-0.3458	-0.0984	-0.0388	-0.0615	0.0313	-0.0160	-0.1589
63.5389	-0.5220	0.0379	-0.0220	0.1184	0.0941	-0.0692	0.6475	-0.2620	-0.1885	-0.0270	-0.0626	-0.0562	-0.0139	-0.2095
65.2050	-0.5364	0.1330	0.0306	-0.0187	0.0648	-0.1063	-0.0998	-0.3238	-0.0564	-0.0954	-0.0597	-0.0116	0.0263	0.3105
66.8503	-0.2757	0.1052	0.1584	0.1002	0.0998	-0.0310	-0.2496	-0.3333	-0.1073	-0.0559	-0.0584	-0.0467	0.0171	0.1403
68.5229	-0.3216	0.0592	0.0411	0.0488	-0.0049	-0.0008	0.3215	-0.3418	-0.0505	-0.0662	-0.0877	-0.0664	-0.0669	-0.3467
70.2014	-0.3245	0.1810	0.1500	0.0592	0.0294	0.1097	-0.5096	-0.3517	-0.0608	-0.0670	-0.0747	-0.0448	-0.1148	-0.0305
71.8895	-0.4198	0.1010	-0.0399	0.0001	-0.0126	0.0116	-0.2639	-0.3599	-0.0466	-0.0484	-0.0578	-0.0512	0.0068	-0.1512
73.5529	-0.3210	0.0309	0.0279	0.0378	0.0171	0.2344	0.6739	-0.3256	-0.0902	-0.0246	-0.0658	-0.0221	0.0542	-0.2294
75.3030	-0.4087	0.2398	-0.1315	0.1382	0.0689	0.0516	0.2963	-0.3762	-0.1018	-0.0458	-0.0463	-0.0315	0.0395	-0.0583
77.0675	-0.2923	0.0436	-0.0570	-0.0664	0.0125	0.3015	-0.0246	-0.3104	-0.0526	-0.0225	-0.0699	-0.0454	0.0517	-0.0237
78.8397	-0.4169	0.0748	-0.0523	0.0286	0.0288	-0.1712	-0.0515	-0.3686	-0.0703	-0.0505	-0.0884	-0.0648	-0.0538	-0.2349
80.5929	-0.2528	0.0582	-0.0418	0.0852	0.1342	0.1014	1.2632	-0.3811	-0.1344	-0.0301	-0.0429	-0.0768	-0.0669	-0.1557
82.3697	-0.3328	-0.0000	0.1724	0.0340	0.0222	-0.0650	0.3823	-0.3898	-0.0189	-0.0786	-0.0547	-0.0574	-0.0573	0.1091
84.0878	-0.2776	0.0591	0.0496	0.0427	0.0327	-0.1449	0.2166	-0.3635	-0.1211	-0.0361	-0.0884	-0.0355	-0.0719	0.0265
85.6987	-0.3926	0.0921	0.0601	0.0435	0.0426	0.3162	0.7402	-0.4138	-0.1215	-0.0383	-0.1090	-0.0456	0.0183	-0.0755
87.3730	-0.3006	0.0995	0.0276	0.0254	0.0048	-0.1011	0.3988	-0.3956	-0.1155	-0.0163	-0.0516	-0.0658	0.0438	-0.2417
89.0030	-0.4529	0.2714	0.2525	0.1308	0.0046	0.0893	-0.3838	-0.3930	-0.0142	-0.0062	-0.0592	-0.0602	-0.0562	-0.1923
90.6590	-0.3119	0.0048	0.0728	0.0981	-0.0189	0.0933	0.8214	-0.3586	-0.0921	-0.0210	-0.0592	-0.0396	0.0128	0.1710
92.4350	-0.3528	0.2316	0.0634	-0.0037	0.0239	0.0742	0.7358	-0.3597	-0.0563	-0.0917	-0.0035	-0.0478	0.0085	0.0569
94.1430	-0.3765	0.0844	0.0812	0.0085	-0.0317	-0.2841	0.0215	-0.3583	-0.1091	-0.0690	-0.0424	-0.0360	0.0980	-0.1308
95.9090	-0.4894	0.2167	-0.0738	0.0586	0.0653	-0.1001	-0.4799	-0.4132	-0.1366	-0.0145	-0.0884	-0.0327	-0.1190	-0.1958
97.6489	-0.4753	0.1030	0.0918	0.0002	0.0746	0.1069	0.3789	-0.4041	-0.0714	-0.0839	-0.0427	-0.0080	-0.1038	0.0084
99.2590	-0.2621	-0.0004	-0.0098	-0.0390	-0.0305	-0.0723	-0.0890	-0.3669	-0.1315	-0.0698	-0.0414	-0.0429	-0.0307	-0.1471
101.0235	-0.3783	0.0640	0.0408	0.0341	0.1098	0.3338	0.5254	-0.3729	-0.0529	-0.0388	-0.0729	-0.0450	-0.0564	-0.0204
102.7530	-0.4625	0.1450	-0.0445	0.0031	-0.0181	0.0019	0.0584	-0.4127	-0.1106	-0.0398	-0.0653	-0.1030	-0.1214	0.1820
104.5097	-0.3114	-0.0613	0.0953	0.1286	0.0767	-0.3445	-0.1919	-0.4159	-0.1143	-0.1535	-0.0257	-0.0457	-0.0855	-0.0362
106.2372	-0.3692	-0.0298	0.1037	-0.0825	-0.0476	0.2058	-0.6410	-0.4225	-0.0751	-0.1133	-0.0308	-0.0141	-0.0842	-0.1686
107.9897	-0.4294	0.0872	0.1276	0.0867	-0.0137	0.3308	-0.5029	-0.3819	-0.0504	-0.0356	-0.0526	-0.0424	-0.0558	-0.0760
109.7324	-0.4492	0.3001	0.0027	-0.0583	0.0159	-0.0583	0.3786	-0.4281	-0.0913	-0.0303	-0.0504	-0.0669	-0.1306	-0.0112
111.4787	-0.3539	0.0554	0.0761	0.0553	0.0993	0.1579	-0.0655	-0.4177	-0.0823	-0.1021	-0.0338	-0.0485	-0.0693	-0.1319
113.2290	-0.3566	0.1765	0.0687	0.0136	-0.0185	0.0108	-0.1649	-0.4357	-0.0886	-0.0534	-0.0390	-0.0407	-0.0848	-0.0132
114.9313	-0.3462	0.2193	0.0515	0.0458	0.0432	-0.0842	0.1231	-0.4492	-0.1376	-0.0675	-0.0314	-0.0612	-0.0211	0.0429
116.6850	-0.5051	0.1778	-0.0304	-0.0451	0.0702	0.1696	0.6319	-0.4731	-0.0977	-0.0603	-0.0297	0.0031	-0.0492	0.1055
118.4033	-0.4815	0.3128	0.0648	-0.0533	0.0441	0.3332	0.5825	-0.4501	-0.0642	-0.0581	-0.0683	-0.0252	-0.0971	-0.1286
120.1454	-0.4810	0.0636	0.0018	0.0350	-0.0016	-0.0341	1.0066	-0.4904	-0.0490	-0.0653	-0.0770	-0.0337	-0.0483	-0.0849
121.8577	-0.4365	0.0959	0.1817	0.0443	0.0203	-0.2671	-0.0201	-0.4566	-0.1061	-0.1109	-0.0412	-0.0526	-0.0216	0.0390
123.6369	-0.5696	0.1831	0.0415	0.0535	0.0352	-0.0585	-0.2312	-0.5322	-0.0360	-0.0913	-0.0558	-0.0708	-0.0281	0.0023
125.3773	-0.3369	0.0316	0.0659	0.0207	-0.0217	-0.2454	0.1481	-0.4697	-0.0422	-0.0747	-0.0788	-0.0251	0.0772	0.2308
127.1159	-0.4267	-0.1203	-0.0022	0.0205	0.0403	-0.1054	0.2224	-0.5086	-0.1572	-0.0781	-0.0515	-0.0412	-0.1895	0.0742
128.8895	-0.4326	0.0869	-0.0305	0.0508	-0.0066	0.0195	0.0247	-0.5324	-0.0740	-0.0553	-0.0618	-0.0856	-0.0044	-0.1222
130.6004	-0.4778	-0.0825	0.0130	-0.0642	-0.0058	0.0488	0.0383	-0.5318	-0.1327	-0.0777	-0.0589	-0.0440	0.0095	0.2553
132.3817	-0.4780	0.1633	0.0828	-0.0382	-0.0109	-0.0048	0.6376	-0.4650	-0.0917	-0.0614	-0.0712	-0.0155	-0.2748	0.1139
134.1295	-0.5049	0.0304	-0.0216	-0.0103	0.0938	-0.1243	-0.1016	-0.5099	-0.0300	-0.0801	-0.0860	-0.0573	-0.0216	0.2672
135.8197	-0.5196	0.1118	-0.0280	-0.0175	0.0315	-0.0701	-0.1175	-0.5173	-0.1382	-0.1010	-0.0248	-0.0755	0.0480	-0.1989
137.3874	-0.3643	-0.0135	0.0713	0.0200	-0.0952	-0.1446	0.7484	-0.5056	-0.0878	-0.0955	-0.0587	-0.0346	-0.0901	-0.0546
139.1169	-0.3749	0.0225	-0.0030	0.0330	0.0969	-0.3907	0.7014	-0.5099	-0.1045	-0.1364	-0.0229	-0.0410	-0.0824	0.1616
140.8858	-0.4495	-0.0002	0.0397	0.0393	-0.0153	0.2811	0.4407	-0.4994	-0.0649	-0.0425	-0.0772	-0.0416	0.0317	-0.1277
142.6266	-0.5253	0.1274	0.0162	-0.0752	-0.0481	0.1173	0.3374	-0.5143	-0.0836	-0.0819	-0.0730	-0.0392	-0.1798	-0.0743
144.3737	-0.4608	0.1864	-0.0790	0.0564	0.0045	0.0617	-0.3426	-0.5141	-0.0813	-0.0389	-0.0802	-0.0485	-0.0360	-0.0048
146.0746	-0.4795	0.0627	0.0981	0.0519	0.0690	-0.1521	0.1353	-0.5163	-0.1384	-0.1174	-0.0652	-0.0716	-0.0730	0.1378
147.8237	-0.4972	0.0074	0.0679	-0.0754	-0.0027	-0.0271	-0.1395	-0.4881	-0.1014	-0.0494	-0.0888	-0.0411	-0.1559	0.2453
149.4540	-0.4145	0.0622	0.0881	0.1029	0.0619	-0.2229	-0.5236	-0.4888	-0.0654	-0.0646	-0.0391	-0.1000	-0.0229	0.0240
151.1535	-0.4463	-0.0765	-0.0043	-0.0750	-0.0212	-0.0354	-0.4804	-0.5338	-0.0881	-0.0950	-0.0358	-0.0483	-0.0463	0.0077
152.9070	-0.5774	0.2007	0.1495	0.0127	-0.0538	0.0618	0.0674	-0.5445	-0.0981	-0.1267	-0.0351	-0.0739	-0.0198	-0.0111
154.6434	-0.5478	0.1904	0.0291	0.0694	0.0312	-0.3218	-0.1006	-0.4873	-0.1035	-0.0899	-0.0963	-0.0687	-0.0508	-0.0517
156.3593	-0.2527	0.1671	-0.0526	0.0952	-0.0834	0.2699	-0.4572	-0.5494	-0.0808	-0.0641	-0.0904	-0.0340	-0.1618	0.2463
158.1268	-0.2375	0.1727	0.1478	0.0049	-0.0868	0.1853	-0.0892	-0.5686	-0.0965	-0.0760	-0.0484	-0.0159	-0.1667	0.1788
159.7417	-0.4024	0.1792	0.0640	0.0360	0.0125	-0.1188	0.2604	-0.5098	-0.0611	-0.0360	-0.0394	-0.0233	-0.0829	0.0307
161.4997	-0.5470	-0.0316	0.0862	0.0040	-0.0705	-0.0173	0.0027	-0.5982	-0.0553	-0.1532	-0.0158	-0.0313	0.0344	-0.3150
163.2696	-0.4767	0.0424	0.1038	-0.0161	-0.0562	0.0260	-0.2545	-0.5349	-0.0834	-0.1072	0.0020	-0.0548	-0.1291	-0.0277
164.9877	-0.5148	0.1720	0.3105	0.0040	-0.0490	0.1225	0.5616	-0.5235	-0.1214	-0.0511	-0.0234	-0.0524	-0.1118	-0.0937
166.7335	-0.3910	0.1543	0.1252	-0.0266	-0.0612	0.1994	0.3115	-0.5649	-0.0563	-0.0620	-0.0822	-0.0775	-0.0671	0.1363
168.4509	-0.3375	-0.0831	-0.0365	-0.0223	0.0847	0.1281	0.4592	-0.5346	-0.0056	-0.0526	-0.1043	-0.0599	-0.0204	-0.0187
170.1548	-0.5968	-0.0625	-0.0624	-0.0967	0.0063	-0.0623	-0.2308	-0.6125	-0.1423	-0.0660	-0.0504	-0.0640	-0.1674	-0.1665
171.8777	-0.4631	0.1815	0.1155	-0.0810	-0.0217	-0.1481	-0.1426	-0.5629	-0.1131	-0.0276	-0.0727	-0.0343	-0.0904	-0.0478
173.5876	-0.4973	0.1305	-0.1172	0.0257	-0.0787	-0.0396	0.0104	-0.5733	-0.0820	-0.0605	-0.0972	-0.0696	-0.1754	-0.1430
175.3550	-0.4709	0.0568	0.0031	-0.0492	0.0075	-0.0348	-0.6816	-0.5164	-0.1514	-0.0857	-0.0438	-0.0557	-0.0434	-0.1512
177.0609	-0.5820	0.1181	-0.0480	-0.0481	-0.1324	-0.0991	-0.0630	-0.6036	-0.0598	-0.0499	-0.0623	-0.0721	-0.0429	-0.0417
178.8077	-0.4550	0.0128	-0.1523	-0.0176	-0.0457	-0.3578	-0.2366	-0.5439	-0.1380	-0.0224	-0.0580	-0.0548	0.0819	0.1071
180.5429	-0.4839	0.1327	-0.0882	-0.0189	-0.0734	-0.2754	0.1919	-0.5886	-0.0915	-0.0862	-0.0631	-0.0700	0.0485	0.0389
182.3155	-0.4827	-0.0261	-0.0511	-0.0816	-0.0497	-0.1159	0.1058	-0.5830	-0.0953	-0.0237	-0.0241	-0.0290	0.0189	0.1353
183.9798	-0.4840	0.0688	-0.1471	-0.0593	-0.0979	-0.0848	0.3041	-0.5854	-0.0491	-0.0292	-0.0552	-0.0549	-0.0759	0.0917
185.5628	-0.5295	0.1392	0.1007	-0.0432	-0.0317	-0.3485	-0.0380	-0.5396	-0.0468	-0.0293	-0.0662	-0.0507	-0.0959	-0.0008
187.1469	-0.4570	0.0792	0.0936	-0.0168	-0.0256	-0.0379	0.1466	-0.6236	-0.0661	-0.0500	-0.0362	-0.0402	-0.1131	-0.1571
188.8027	-0.4681	-0.0462	0.0144	-0.0011	0.0096	-0.1754	-0.0190	-0.5901	-0.1480	-0.0523	-0.0419	-0.0497	-0.0230	-0.0723
190.3966	-0.3935	-0.1257	-0.0315	-0.0619	-0.0010	-0.2156	0.0291	-0.5845	-0.1164	-0.1084	-0.0556	-0.0220	0.0670	0.2363
191.8225	-0.5152	0.1219	0.0190	0.0019	-0.0076	-0.0293	0.4958	-0.5566	-0.0827	-0.0674	-0.0953	-0.0478	0.0293	-0.3747
193.4283	-0.5442	0.0023	-0.0872	-0.0813	-0.0467	-0.1297	-0.1724	-0.5878	-0.0930	-0.0615	-0.0504	-0.0255	-0.1163	0.0032
195.1470	-0.5179	0.0700	0.0077	-0.0807	-0.1042	-0.2722	0.5465	-0.5889	-0.0217	-0.0333	-0.0551	-0.0591	-0.0188	-0.1624
196.7510	-0.5002	0.1440	0.0095	-0.0371	-0.1192	-0.1582	-0.2211	-0.5760	-0.0599	-0.0652	-0.0734	-0.0895	-0.0285	-0.2339
198.2767	-0.5662	0.1285	-0.0373	-0.0835	-0.0666	-0.2132	-0.0403	-0.5845	-0.1036	-0.0412	-0.0472	-0.0624	-0.0172	-0.1705
199.6902	-0.7044	-0.0947	-0.0036	-0.1454	-0.0607	-0.3276	-0.1129	-0.6024	-0.0654	-0.0398	-0.0501	-0.0698	0.0036	0.0644
201.1795	-0.5413	0.0944	-0.0237	-0.0605	-0.1074	-0.1926	0.0751	-0.5633	-0.1040	-0.0610	-0.0441	-0.0413	-0.0787	-0.0584
202.7705	-0.5753	-0.0146	-0.1715	0.0625	-0.0890	0.0506	0.4991	-0.5772	-0.0973	-0.0275	-0.0689	-0.0425	-0.0837	0.0293
204.2766	-0.6489	0.1033	-0.0697	-0.0614	0.0153	0.0165	0.2002	-0.5761	-0.0627	-0.0494	-0.0575	-0.0641	-0.0751	0.2954
205.8414	-0.5992	-0.0857	0.0030	0.0062	0.0141	-0.1751	0.7222	-0.6000	-0.0872	-0.0725	-0.0737	-0.0502	-0.1122	-0.2427
207.5297	-0.5449	0.0695	-0.0741	-0.0947	0.0548	-0.2734	-0.5343	-0.6156	-0.1498	-0.0854	-0.0216	-0.0543	-0.0272	-0.0170
209.2287	-0.5316	0.1915	-0.2383	-0.0828	0.0025	-0.0359	-0.4107	-0.6238	-0.0650	-0.0855	-0.1195	-0.0235	-0.0636	0.1587
210.9238	-0.5979	0.0017	-0.0414	-0.0542	-0.0576	-0.2915	-0.1029	-0.6205	-0.1181	-0.0792	-0.1202	-0.0171	-0.0529	-0.2003
212.4574	-0.5309	0.1425	-0.1079	-0.1302	-0.0322	-0.2260	-0.5756	-0.6235	-0.0688	-0.0661	-0.0565	-0.0749	-0.0723	-0.1115
214.0289	-0.6701	0.1086	-0.0680	-0.0630	-0.0984	-0.2613	-0.5695	-0.6202	-0.0987	-0.0623	-0.0868	-0.0480	-0.1909	0.0117
215.5798	-0.5364	0.0737	-0.1248	-0.0406	0.0209	-0.0773	-0.3933	-0.6123	-0.1153	-0.0089	-0.1016	-0.0846	-0.0045	-0.3388
217.3273	-0.7064	0.0435	-0.0724	0.0251	-0.1013	0.2562	0.2838	-0.5682	-0.0514	-0.0713	-0.0859	-0.0533	-0.0168	0.0570
219.0431	-0.5263	0.0096	-0.1187	-0.1056	-0.0797	-0.1952	0.3989	-0.6316	-0.0912	-0.1033	-0.0798	-0.0453	-0.0482	0.1409
220.7715	-0.6372	0.0803	-0.0286	-0.1337	-0.0713	-0.2899	-0.5713	-0.5620	-0.0802	-0.1169	-0.0905	-0.0334	0.0225	-0.0478
222.4977	-0.6350	-0.0244	0.0438	-0.0635	-0.0683	-0.2840	-0.7783	-0.6065	-0.1218	-0.1156	-0.0400	-0.0704	-0.0020	0.0349
224.2596	-0.6000	0.1225	-0.0999	-0.1124	-0.0561	0.1291	-0.2164	-0.5886	-0.1210	-0.0296	-0.0406	-0.0426	-0.0770	-0.1068
225.9543	-0.5426	0.0666	0.0066	-0.1154	-0.1351	-0.0566	-0.0027	-0.5985	-0.1116	-0.0675	-0.0466	-0.0414	0.0365	0.1472
227.6795	-0.5297	0.0035	0.0454	-0.0166	-0.0738	0.1354	-0.0177	-0.5908	-0.1071	-0.0673	-0.0482	-0.0671	-0.0901	0.0376
229.4614	-0.5791	-0.1454	-0.1190	-0.0515	-0.0544	-0.1136	0.1956	-0.5932	-0.0950	-0.0145	-0.0214	-0.0799	-0.0817	-0.2480
231.1022	-0.6521	-0.0493	-0.0012	-0.0496	-0.0526	0.1190	0.1993	-0.5923	-0.1582	-0.1448	-0.0522	-0.0558	-0.1822	0.1357
232.8755	-0.5535	0.0254	-0.0553	0.0124	-0.1030	0.1471	-0.8940	-0.6275	-0.0895	-0.0922	-0.0701	-0.0613	-0.0697	-0.0005
234.5952	-0.4285	0.1188	-0.0151	-0.0663	-0.1003	0.0431	0.5275	-0.6178	-0.0554	-0.0709	-0.0828	-0.0640	-0.0234	-0.0250
236.3150	-0.5076	0.0299	-0.2117	-0.0815	-0.1581	0.0478	0.1503	-0.5615	-0.1493	-0.1057	-0.0116	-0.0366	-0.0411	0.1874
238.0797	-0.5639	0.0537	-0.1064	0.0020	-0.1081	-0.0131	0.0690	-0.5946	-0.0643	-0.0367	-0.0829	-0.0423	-0.0508	-0.0213
239.8210	-0.5514	0.1692	-0.1249	-0.0234	-0.0669	0.1495	-0.1265	-0.6653	-0.1144	-0.0655	-0.0955	-0.0499	-0.0822	-0.0508
241.5653	-0.5120	0.0548	0.0733	-0.0541	-0.0710	-0.0152	-0.2469	-0.5868	-0.0938	-0.0506	-0.1155	-0.0636	-0.0298	-0.1344
243.2334	-0.5350	-0.0197	-0.0819	-0.0994	-0.0501	0.1045	-0.0938	-0.6093	-0.0688	-0.0463	-0.0862	-0.0358	-0.0420	-0.0806
244.9930	-0.5541	0.0140	0.0977	-0.0642	-0.1276	-0.3569	0.3142	-0.6130	-0.0711	-0.1236	-0.0746	-0.0869	0.0173	-0.0058
246.7260	-0.5672	0.0431	-0.1461	-0.0766	-0.0314	-0.1473	-0.5483	-0.6142	-0.0704	-0.0910	-0.0772	-0.0508	-0.1151	-0.0755
248.4889	-0.5775	0.1551	-0.0871	-0.0242	-0.1230	0.1031	-0.5139	-0.6333	-0.1087	-0.0234	-0.0799	-0.0344	-0.0604	0.0694
250.1969	-0.5087	0.0442	-0.0856	0.0086	-0.1033	-0.2172	-0.7679	-0.6294	-0.1150	-0.0625	-0.0674	-0.0394	-0.0914	0.1772
251.9191	-0.6208	0.0772	-0.0442	0.0140	-0.1088	0.2089	0.6779	-0.6099	-0.1687	-0.0927	-0.0533	-0.0004	-0.1233	0.4262
253.6713	-0.6118	0.0294	-0.0164	-0.0552	-0.1115	-0.2245	0.3874	-0.5758	-0.0913	-0.1177	-0.0357	-0.0423	-0.1207	0.2182
255.3865	-0.5023	0.1339	0.0651	-0.0359	-0.0788	-0.3769	-0.1908	-0.6314	-0.0768	-0.0655	-0.0761	-0.0333	-0.1169	0.2372
257.0317	-0.6232	0.0585	-0.0155	-0.0784	-0.1113	-0.0743	-0.4073	-0.5960	-0.1325	-0.1094	-0.0699	-0.0599	0.0218	0.0217
258.7634	-0.5210	0.0223	-0.0147	-0.0936	-0.0502	0.0434	-0.3936	-0.6351	-0.0461	-0.1307	-0.0725	-0.0485	-0.0169	0.1124
260.3993	-0.5273	-0.0003	0.0388	0.0078	-0.0291	0.1571	-0.0937	-0.6185	-0.0967	-0.0613	-0.0702	-0.0287	-0.0511	0.2163
262.0190	-0.7270	-0.0215	-0.0221	-0.0978	-0.1644	-0.1275	-0.0299	-0.5846	-0.1016	-0.0960	-0.0431	-0.0569	-0.0231	-0.0082
263.7635	-0.4204	0.2441	-0.0742	-0.1092	-0.0914	-0.1848	0.3590	-0.6103	-0.1036	-0.0978	-0.0897	-0.0720	-0.0364	-0.0248
265.4512	-0.6723	-0.0213	-0.1051	-0.0763	-0.1577	-0.3709	-0.2484	-0.6079	-0.0626	-0.0700	-0.0708	-0.0559	-0.0534	-0.2653
267.1479	-0.6714	0.0333	-0.0161	-0.1362	-0.1091	-0.2875	-0.7586	-0.6359	-0.1259	-0.0864	-0.0494	-0.0308	-0.1752	-0.1115
268.8815	-0.5543	-0.0815	0.0272	-0.2196	-0.1439	-0.1877	0.2032	-0.6372	-0.1260	-0.0835	-0.0725	-0.0633	0.0709	0.0811
270.5697	-0.5718	0.0010	-0.1129	-0.0984	-0.0448	-0.2162	-0.1451	-0.6180	-0.0948	-0.1089	-0.0609	-0.0483	-0.0458	-0.0488
272.2617	-0.7028	-0.0079	-0.0925	-0.1172	-0.1612	-0.2428	0.3261	-0.7166	-0.0689	-0.0941	-0.0794	-0.0706	-0.1953	-0.1362
274.0117	-0.5726	-0.0473	-0.0324	0.0086	-0.1167	-0.3443	-0.3140	-0.6946	-0.0727	-0.0975	-0.0960	-0.0354	-0.1634	-0.0761
