Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
42.4820	0.1217	0.0044	-0.0185	-0.0378	-0.1397	-0.0798	0.3547	0.0033	0.0087	-0.0675	0.0470	-0.0489	0.0125	0.1563
44.2581	0.0736	-0.0359	0.0076	-0.0077	0.0808	-0.0158	0.5310	-0.0079	0.0343	0.0285	-0.0045	-0.0124	-0.0657	-0.1034
46.0331	0.2370	0.0470	-0.0342	-0.0512	-0.1580	0.0693	-0.4664	-0.0418	0.0144	-0.0382	-0.0032	-0.0100	0.0184	0.0692
47.9072	0.2182	-0.1249	-0.0510	-0.0450	0.0327	0.2248	0.2836	0.0487	0.0174	0.0219	-0.0057	0.0238	-0.0100	0.0435
49.6671	0.1504	-0.1527	0.1404	-0.1562	-0.0817	0.0144	-0.4380	-0.0556	-0.0047	0.0174	0.0092	0.0149	-0.0866	0.0075
51.4136	0.1948	0.0226	-0.1342	-0.1148	-0.0551	0.1176	-0.2789	-0.0494	-0.0119	0.0023	0.0117	-0.0228	-0.0431	0.0148
53.1512	0.1276	-0.1424	0.0611	-0.0252	0.0009	0.1106	0.8223	-0.0385	-0.0041	0.0189	0.0183	-0.0200	0.0316	0.3915
54.9298	0.2066	0.0808	-0.0350	0.0377	0.0456	-0.0440	0.8548	-0.0277	0.0165	0.0381	0.0015	0.0105	0.0173	0.2884
56.6892	0.3222	-0.0526	-0.0391	-0.0507	-0.0982	-0.1925	0.3443	0.0144	-0.0193	0.0378	-0.0127	0.0081	0.0548	-0.0460
58.4388	0.1814	0.0157	0.0543	0.0584	0.0569	0.0402	0.3981	-0.0578	-0.0146	0.0001	-0.0023	0.0158	-0.0049	0.1659
60.1832	0.1736	-0.0819	0.0200	0.0196	-0.0527	-0.2950	-0.0510	-0.0670	0.0334	0.0064	0.0178	0.0044	-0.0071	-0.1034
61.9517	0.2764	-0.0811	0.0366	-0.1057	0.0246	-0.3067	0.4672	-0.0027	0.0196	0.0015	0.0262	-0.0139	0.0600	0.1515
63.6957	0.2184	-0.0484	-0.0689	-0.0257	-0.0648	-0.0056	0.2603	-0.0680	0.0142	0.0620	0.0491	0.0081	-0.0022	0.2259
65.4201	0.1640	-0.1359	-0.0646	-0.0390	0.0227	-0.0161	-0.2733	-0.0217	-0.0031	-0.0408	0.0137	-0.0182	-0.0887	-0.0764
67.1672	0.3565	-0.0318	0.0126	0.0948	-0.0873	0.0391	-0.6074	-0.0311	0.0050	0.0781	0.0390	-0.0018	-0.0655	0.0001
68.8927	0.1940	0.0270	0.0270	-0.0326	0.0794	0.0084	0.0800	-0.0502	0.0448	-0.0040	-0.0082	0.0278	0.0016	-0.0218
70.5571	0.1217	-0.2005	0.0352	-0.0778	-0.0004	0.2420	0.5819	-0.0609	-0.0014	-0.0128	0.0253	0.0172	-0.0739	0.0995
72.2091	0.2402	-0.1443	0.0070	-0.0503	-0.0859	0.3052	-0.1054	-0.0713	0.0337	0.0025	-0.0057	0.0349	0.0833	0.1608
73.9591	0.2434	0.0758	0.0000	0.0506	0.0121	0.0191	0.0258	-0.0714	0.0001	-0.0020	0.0246	-0.0030	0.0387	0.1130
75.7052	0.2575	-0.0581	0.0409	0.0507	-0.0336	-0.0062	-0.5146	-0.0535	-0.0008	-0.0009	0.0358	-0.0108	0.0024	0.2833
77.4351	0.2960	-0.0328	-0.0894	-0.0873	-0.0602	-0.0955	-0.0302	-0.0626	-0.0206	0.0314	-0.0131	0.0164	0.0557	-0.0797
79.1872	0.2306	-0.0925	0.0032	-0.0255	-0.0781	-0.1024	0.1488	-0.0406	-0.0130	0.0215	0.0226	0.0220	0.0785	-0.1634
80.9996	0.1908	0.0447	0.0989	-0.0301	-0.0708	0.0721	0.4598	-0.0654	0.0087	0.0267	-0.0355	-0.0129	0.0336	-0.1265
82.7312	0.3955	-0.0203	-0.0780	-0.0784	-0.0402	-0.0046	0.0326	-0.0541	-0.0021	0.0083	0.0204	0.0006	0.0314	0.1105
84.5112	0.2890	0.1041	-0.0709	-0.0719	-0.0276	-0.1227	0.7597	-0.0346	-0.0165	-0.0101	-0.0004	-0.0007	-0.0098	-0.0889
86.2558	0.1973	0.0564	-0.0805	-0.0400	-0.0262	0.0324	0.0245	-0.0196	-0.0240	0.0127	0.0000	-0.0373	-0.0039	-0.0365
88.0476	0.3483	-0.0609	-0.0128	-0.0452	0.0024	0.2098	-0.1396	-0.0764	0.0074	0.0350	0.0335	-0.0176	-0.0642	-0.1254
89.7512	0.2216	0.0453	0.0497	-0.0862	0.0189	0.0637	-0.3343	-0.0105	-0.0054	-0.0184	-0.0028	-0.0177	0.0073	0.3552
91.5277	0.2364	0.1147	-0.0467	-0.0432	-0.0187	-0.1949	-0.0213	-0.0631	0.0206	-0.0067	0.0365	0.0063	-0.0180	-0.0694
93.2731	0.4347	-0.1083	-0.0311	0.0458	-0.0471	0.1503	-0.1025	-0.0780	-0.0168	0.0130	0.0195	-0.0137	0.0689	0.0684
95.0252	0.3927	-0.0925	-0.0586	0.0077	0.0124	-0.0080	-0.0527	-0.0512	0.0014	0.0015	-0.0009	-0.0014	-0.0667	0.2898
96.7104	0.2316	-0.0337	-0.0026	-0.1199	-0.0504	0.0510	-0.0355	-0.0790	0.0670	0.0304	0.0428	0.0058	0.0355	0.0360
98.4940	0.4067	-0.0644	-0.0306	0.0511	0.0250	-0.2098	0.6683	-0.0883	-0.0029	0.0018	0.0271	0.0013	-0.0275	0.1535
100.2023	0.3916	-0.0079	0.0128	0.0492	0.0129	-0.0606	0.3355	-0.0690	-0.0181	0.0027	-0.0181	-0.0063	0.0301	-0.0758
101.9751	0.2619	0.0541	0.1341	-0.0280	-0.0300	0.1045	-0.2443	-0.0616	-0.0107	0.0132	0.0184	0.0012	0.0993	0.0835
103.5933	0.3281	0.0048	0.1665	-0.0165	-0.0363	-0.1553	-0.0259	-0.0468	-0.0049	-0.0162	0.0095	0.0186	0.0091	0.0709
105.3258	0.4635	-0.1370	0.0434	-0.0052	-0.0292	-0.0177	0.0171	-0.0976	-0.0124	0.0398	0.0332	0.0215	-0.0077	0.0734
107.0620	0.1196	-0.0000	0.0313	0.0732	0.0606	0.0866	-0.3818	-0.0317	-0.0195	0.0264	-0.0540	-0.0213	-0.0226	-0.0105
108.7757	0.4457	0.0850	-0.0197	-0.0259	-0.0736	-0.1556	-0.4560	-0.0774	-0.0520	-0.0059	-0.0013	0.0062	0.1564	0.0322
110.5277	0.4129	-0.0136	-0.1191	-0.0581	0.0303	-0.0804	0.0914	-0.1093	0.0109	-0.0274	0.0369	-0.0031	0.0137	0.0351
112.2732	0.2852	0.1004	-0.0418	0.0114	0.0508	0.0556	0.1998	-0.0449	0.0056	-0.0053	-0.0106	0.0010	0.0268	-0.1914
114.0075	0.3807	0.0330	-0.0019	-0.0839	-0.0636	-0.2606	0.1485	-0.0721	0.0056	0.0375	-0.0109	-0.0129	-0.0620	0.0050
115.7304	0.4359	0.0573	-0.0773	-0.0579	-0.0507	-0.0059	0.2884	-0.0676	-0.0561	0.0136	-0.0072	-0.0256	-0.0089	0.0839
117.4871	0.2055	0.0904	-0.0290	-0.0034	0.0087	-0.1910	0.3277	-0.1055	0.0187	0.0687	0.0160	0.0049	0.0389	0.0677
119.2200	0.3115	-0.1032	0.0176	-0.0826	0.0072	0.2510	-0.3066	-0.0593	0.0013	-0.0141	0.0054	0.0195	-0.0265	-0.0182
120.9912	0.6034	-0.0406	0.0938	-0.1137	-0.0075	-0.1954	0.4534	-0.0622	-0.0386	-0.0429	0.0084	-0.0219	-0.0443	-0.0343
122.6938	0.3079	0.0344	-0.0699	-0.1724	-0.0249	-0.4564	0.2937	-0.0196	-0.0081	-0.0608	-0.0153	-0.0149	0.0127	0.1168
124.4579	0.5433	-0.1485	0.0555	-0.0669	-0.0007	-0.1512	0.1086	-0.0659	-0.0076	-0.0555	0.0214	0.0161	0.0280	0.0596
126.2285	0.4400	-0.0438	0.0130	-0.0461	-0.0632	0.0840	-0.1634	-0.0436	0.0408	-0.0156	0.0337	0.0366	0.0747	-0.0501
127.9760	0.3628	-0.1062	-0.0681	-0.0744	0.0277	-0.1954	0.6258	-0.0614	-0.0313	0.0390	0.0166	-0.0048	-0.0087	0.1196
129.7479	0.3629	-0.1115	-0.0660	0.0014	-0.1084	0.0621	-0.4534	-0.0775	0.0015	0.0004	-0.0158	-0.0213	-0.1176	-0.1351
131.5133	0.5050	-0.0980	-0.1306	-0.0235	0.0095	-0.3879	0.3335	-0.1146	-0.0659	0.0345	-0.0113	0.0314	-0.0054	-0.1430
133.2673	0.3896	0.0767	-0.0748	-0.0398	0.0160	-0.1937	-0.2099	-0.0473	-0.0180	0.0125	-0.0009	-0.0035	0.0329	0.0571
134.9997	0.4791	-0.1230	-0.0056	0.0540	0.0048	-0.0444	0.1651	-0.0595	-0.0380	-0.0316	-0.0335	0.0009	0.0134	-0.0786
136.7671	0.5410	-0.0528	0.0466	-0.1016	0.0276	-0.2486	-0.2229	-0.0773	-0.0222	-0.0659	-0.0306	0.0105	0.0545	0.0825
138.5317	0.3918	0.0017	0.0007	-0.0452	0.0270	0.0041	-0.2666	-0.0610	-0.0067	0.0102	0.0283	0.0219	-0.0590	-0.1879
140.2692	0.5310	-0.1108	-0.0375	-0.0086	-0.0384	-0.2187	-0.1833	-0.0970	-0.0204	0.0074	0.0032	0.0041	0.0368	0.1687
141.9770	0.6118	0.0932	-0.0399	-0.1628	0.0106	-0.0471	0.1792	-0.0755	-0.0680	-0.0255	0.0205	0.0128	0.0172	0.3325
143.6396	0.3352	-0.0038	-0.0371	0.0635	0.0431	-0.1206	-0.0894	-0.1081	0.0123	-0.0320	-0.0145	0.0287	0.0698	-0.0038
145.3852	0.4985	0.0966	-0.0389	-0.0085	0.0050	-0.0149	0.4771	-0.1379	0.0267	0.0202	0.0353	-0.0232	-0.0596	-0.2536
147.1296	0.5977	-0.1126	-0.0008	-0.0620	-0.0497	-0.4025	-0.1858	-0.1113	-0.0207	0.0198	-0.0369	0.0147	0.0969	0.1343
148.8768	0.3680	0.0123	0.0731	0.0003	-0.0230	-0.1097	-0.1089	-0.0615	0.0114	0.0008	-0.0275	0.0215	0.1407	-0.1117
150.6580	0.5020	-0.0131	-0.0098	0.0140	-0.0025	0.0651	0.7612	-0.1084	-0.0317	-0.0084	-0.0088	-0.0281	-0.0059	-0.0452
152.3548	0.4351	-0.0181	0.0683	-0.0379	0.0220	-0.0451	-0.6731	-0.1216	0.0047	-0.0188	-0.0375	-0.0070	0.0521	-0.1249
154.0918	0.5289	0.0200	-0.1152	-0.0301	0.0319	0.1421	-0.0651	-0.1030	-0.0130	0.0158	0.0071	0.0166	0.0017	-0.1182
155.7726	0.4471	-0.0582	-0.0541	-0.0258	0.0533	-0.1214	-0.3615	-0.0999	0.0102	0.0139	-0.0137	0.0117	-0.0294	0.2300
157.5438	0.4781	-0.1122	-0.0389	-0.0233	0.0630	-0.2395	0.5351	-0.1256	0.0100	0.0103	0.0147	0.0134	-0.0444	0.0411
159.2569	0.5007	0.0164	0.0730	-0.0151	-0.0187	0.2090	0.3664	-0.1222	-0.0002	-0.0010	-0.0299	0.0209	-0.1354	0.0965
160.9992	0.5193	-0.0135	-0.1276	-0.0175	0.0574	-0.0017	0.8787	-0.1118	-0.0043	0.0163	0.0271	-0.0131	-0.0225	0.0013
162.7512	0.5969	-0.1633	0.0225	-0.0514	0.0759	-0.1787	-0.2535	-0.1035	-0.0195	0.0574	-0.0016	-0.0184	0.0363	-0.0806
164.4901	0.5310	-0.0488	0.0612	0.0350	0.0321	-0.1447	0.0371	-0.1211	0.0229	-0.0110	0.0112	-0.0085	0.1020	0.0509
166.2391	0.5653	0.0538	-0.0390	-0.0329	0.1011	0.2465	0.5369	-0.0708	0.0141	-0.0280	0.0239	-0.0016	0.0048	-0.2581
167.9733	0.5545	-0.1268	-0.0104	-0.0792	-0.0198	-0.1820	0.0411	-0.0853	0.0263	0.0305	0.0329	-0.0169	0.0031	0.1981
169.7096	0.5625	-0.0404	-0.0146	-0.0131	-0.0391	0.0856	0.0005	-0.0558	0.0169	0.0032	-0.0083	0.0233	-0.0020	0.1091
171.4253	0.4882	-0.0489	-0.0125	0.0012	0.0632	-0.3293	0.7147	-0.1128	-0.0240	0.0468	-0.0185	-0.0113	0.0618	0.1063
173.2151	0.6283	-0.0319	0.0516	0.0367	-0.0038	-0.0898	0.0898	-0.1021	-0.0395	-0.0218	-0.0540	-0.0143	-0.0704	0.1108
174.9275	0.5937	-0.0325	0.0242	-0.1259	0.0573	0.0451	0.7107	-0.0744	-0.0447	-0.0285	0.0138	-0.0012	-0.0697	-0.2527
176.7086	0.5255	-0.0503	0.2145	-0.0710	0.0421	-0.0039	0.7287	-0.1405	-0.0040	-0.0218	0.0319	-0.0071	0.0428	0.1131
178.4854	0.7224	0.1089	0.0505	-0.0278	0.0673	-0.2963	-0.7123	-0.1299	-0.0113	0.0271	0.0464	0.0003	-0.0083	0.1295
180.2711	0.6674	-0.0091	-0.0628	-0.0783	0.0152	0.2010	0.2081	-0.1183	-0.0371	-0.0580	0.0162	-0.0238	0.0729	0.0772
181.9946	0.5458	-0.0637	-0.0129	0.0259	0.0437	-0.1546	0.3690	-0.0969	0.0124	0.0198	0.0508	0.0400	-0.0312	-0.1848
183.7889	0.5960	0.0517	0.0680	0.0684	0.1419	-0.1185	-0.0200	-0.0569	0.0240	-0.0115	0.0138	-0.0043	-0.0656	0.0845
185.5158	0.6040	-0.0137	0.0002	-0.0206	-0.0716	0.1643	0.0984	-0.0580	-0.0059	-0.0146	0.0259	0.0045	-0.0316	-0.0580
187.2599	0.5439	0.1092	-0.0044	-0.0601	0.0136	-0.1439	-0.1097	-0.1043	-0.0170	-0.0057	0.0011	0.0039	-0.0430	0.2463
188.9872	0.6482	-0.1325	-0.0189	-0.1160	-0.0278	-0.0239	-0.3401	-0.0906	-0.0252	-0.0517	0.0206	-0.0033	-0.0925	-0.1674
190.7461	0.6332	-0.1808	0.1379	0.0700	0.1471	-0.0853	-0.6751	-0.1031	-0.0022	0.0135	0.0123	0.0141	-0.0645	-0.1158
192.4793	0.5874	0.0993	-0.0487	-0.0707	0.0707	-0.0656	0.6957	-0.0761	-0.0176	-0.0351	0.0028	0.0324	-0.0259	0.0855
194.2490	0.7238	-0.0523	0.0203	-0.0473	-0.0193	-0.0463	0.6874	-0.1374	-0.0123	0.0147	0.0132	0.0099	0.0815	0.0848
195.9710	0.7565	0.0630	-0.0740	-0.0600	0.0943	-0.1480	-0.0865	-0.0811	-0.0010	-0.0073	0.0059	-0.0040	-0.0116	0.1377
197.7259	0.6036	-0.0501	0.0784	-0.0916	0.0753	0.3149	-0.1373	-0.0833	-0.0136	-0.0450	0.0302	-0.0109	-0.0863	-0.0406
199.4533	0.5913	0.0242	-0.0267	-0.0842	0.0997	-0.0422	0.0697	-0.0978	-0.0032	-0.0323	0.0161	-0.0073	-0.0398	0.2039
201.2080	0.7666	-0.0079	0.0497	-0.0173	0.0837	-0.0620	-0.5160	-0.1170	-0.0657	0.0107	-0.0034	0.0273	0.0333	-0.0564
202.9114	0.7532	-0.0388	-0.0240	-0.0586	0.0079	0.0119	0.4720	-0.0949	0.0013	-0.0148	-0.0133	-0.0032	-0.0235	-0.0412
204.6700	0.7094	0.0241	0.0312	-0.0268	0.0022	0.0262	-0.5178	-0.1311	-0.0266	0.0144	-0.0104	-0.0171	0.0075	0.0399
206.4111	0.7847	-0.1449	-0.0618	-0.1007	0.0240	0.1917	-0.1294	-0.1560	-0.0056	-0.0466	0.0104	0.0053	0.0660	-0.0246
208.1361	0.7207	-0.0675	0.0132	-0.0619	-0.0257	0.1765	0.1437	-0.1040	-0.0308	-0.0285	-0.0182	-0.0115	0.0089	0.0635
209.8984	0.8162	-0.0235	-0.1370	-0.1458	0.0210	0.1494	-0.3871	-0.1237	0.0205	-0.0219	-0.0252	-0.0208	-0.0353	0.1705
211.6417	0.7825	-0.0941	0.0183	0.0125	-0.0249	-0.1559	-0.4195	-0.1360	-0.0238	0.0286	-0.0152	0.0008	0.0417	-0.1923
213.3972	0.6165	-0.1101	-0.0583	0.0206	0.0245	-0.0366	0.1316	-0.1097	0.0276	0.0040	-0.0062	-0.0005	0.0956	-0.3069
215.0978	0.7034	0.1463	-0.0530	0.0457	0.0533	-0.4471	0.3250	-0.0849	0.0014	0.0074	0.0024	-0.0097	0.0268	-0.0999
216.9037	0.8225	-0.1893	-0.0156	-0.0085	0.0257	-0.2232	-0.3030	-0.1377	-0.0216	-0.0454	-0.0325	-0.0024	0.0459	0.1343
218.6298	0.6576	-0.0506	-0.0659	0.0373	0.0558	-0.0538	0.5531	-0.0541	-0.0401	-0.0072	0.0145	0.0147	0.0003	0.0557
220.4081	0.6481	-0.0490	0.0329	0.0004	-0.0247	0.0260	-0.0114	-0.1288	-0.0491	-0.0487	0.0000	0.0168	0.0410	-0.0603
222.1279	0.7586	0.0080	-0.0190	-0.0933	0.0673	-0.0382	-0.2621	-0.1372	-0.0452	-0.0080	0.0129	0.0361	-0.0757	0.0004
223.8930	0.7327	0.0142	0.0662	-0.0299	0.0385	0.0828	0.3479	-0.1367	-0.0002	-0.0275	-0.0019	-0.0116	-0.1199	-0.1152
225.6240	0.8604	-0.0240	0.0911	-0.1209	0.0692	0.0245	0.4016	-0.1577	-0.0089	-0.0229	-0.0202	-0.0341	-0.0368	0.1904
227.3872	0.8456	0.0268	-0.0072	-0.0010	0.0432	-0.3033	0.2808	-0.1313	-0.0254	0.0062	0.0289	0.0075	0.0063	0.0192
229.1131	0.7018	0.1305	0.0215	0.0315	0.0010	0.0669	0.3262	-0.1161	-0.0218	-0.0571	0.0112	-0.0168	0.1213	-0.0515
230.8792	0.7859	-0.0187	0.0135	-0.0671	-0.0108	-0.1190	-0.0731	-0.1426	-0.0164	0.0022	0.0307	0.0073	-0.0355	0.1878
232.5856	0.8986	0.0437	-0.0292	-0.0995	0.0501	-0.1122	-0.4710	-0.1235	-0.0211	-0.0112	0.0097	0.0086	-0.0306	-0.2989
234.3478	0.6799	-0.0271	-0.0585	0.0464	0.0814	-0.0391	0.6348	-0.1123	-0.0605	-0.0334	-0.0157	0.0047	0.0559	-0.0183
236.0587	0.7044	-0.0180	0.0669	-0.0303	0.0257	-0.0437	0.5334	-0.1586	-0.0005	-0.0137	-0.0024	-0.0145	0.0049	0.0825
237.8077	0.8652	-0.0200	-0.0125	-0.0793	0.0676	0.0574	0.1525	-0.1053	0.0239	-0.0542	-0.0124	0.0101	-0.0618	-0.0398
239.5347	0.8496	-0.0179	-0.0933	0.0699	0.0258	0.2359	-0.0731	-0.1590	-0.0106	-0.0206	0.0301	0.0089	-0.1282	0.2480
241.2836	0.7946	0.0744	0.0923	-0.0862	0.1505	0.0653	0.3829	-0.1517	-0.0665	-0.0601	-0.0022	0.0123	-0.0714	-0.1069
243.0082	0.7782	0.0076	0.1164	-0.0435	0.0484	-0.0564	0.2001	-0.1231	0.0228	-0.0334	-0.0015	0.0002	-0.0401	0.2190
244.7040	0.7352	0.0826	-0.0688	0.1001	0.0708	-0.1050	-0.2999	-0.1248	-0.0084	-0.0123	0.0225	-0.0161	-0.0195	-0.0083
246.4313	0.8756	-0.1160	-0.0086	-0.0486	0.0816	0.1516	0.1156	-0.1578	-0.0300	-0.0042	0.0506	0.0358	0.0985	-0.0045
248.1452	0.9046	-0.0544	0.0571	-0.0365	0.0453	0.0926	0.4185	-0.1811	0.0230	-0.0132	0.0318	-0.0199	0.0076	0.1312
249.8921	0.7655	0.0556	0.0172	-0.0598	0.1274	0.1207	0.2377	-0.1236	-0.0442	-0.0058	0.0241	-0.0023	-0.0042	0.2296
251.6132	0.8076	0.0819	-0.0590	0.0629	0.0263	0.0340	-0.3510	-0.1340	-0.0197	-0.0561	0.0361	-0.0119	-0.0129	0.1302
253.3228	0.8041	-0.0108	-0.0043	0.0060	0.1873	0.0775	-0.2633	-0.1630	-0.0517	-0.0358	0.0291	0.0007	0.0422	0.2688
255.0307	0.7922	-0.0051	0.0026	0.0363	0.0412	0.1285	0.5650	-0.1848	-0.0005	-0.0001	0.0438	0.0090	0.0555	0.2635
256.7537	0.9190	-0.0805	-0.0491	-0.1224	0.1038	-0.0489	-0.3827	-0.1744	-0.0645	-0.0483	-0.0263	-0.0108	-0.0220	0.0390
258.4150	0.8990	-0.0461	0.0384	-0.0973	0.0217	-0.2602	0.1536	-0.1217	0.0096	0.0015	-0.0233	0.0310	-0.1193	-0.1979
260.1278	0.8144	-0.1051	0.0062	0.0214	0.0445	0.0369	0.5250	-0.1403	-0.0008	-0.0220	-0.0305	-0.0173	-0.0080	-0.2066
261.8777	0.9714	-0.0015	0.0333	-0.0978	0.0779	0.3131	0.3424	-0.1826	0.0197	-0.0046	0.0437	0.0286	-0.0610	0.0758
263.5677	0.9545	0.0009	0.0328	-0.0095	-0.0155	-0.0058	0.7750	-0.1290	0.0052	0.0248	0.0068	-0.0070	-0.0094	-0.1793
265.2993	0.8797	0.0500	-0.0616	0.0400	0.0369	-0.0376	-0.1225	-0.1633	0.0660	0.0051	0.0343	0.0034	0.0625	0.0697
267.0553	0.7836	-0.0833	0.0998	0.0009	0.0195	-0.0677	-0.1809	-0.1437	-0.0555	-0.0093	0.0320	0.0187	0.1002	-0.2590
268.7890	1.0372	-0.0162	-0.0074	-0.0818	0.1220	-0.1970	0.0128	-0.1580	-0.0309	-0.0037	-0.0135	-0.0371	0.0202	-0.0098
270.5221	1.0595	-0.0584	0.0928	-0.0999	0.0342	-0.1023	0.0383	-0.1699	-0.0442	0.0296	-0.0344	-0.0115	0.0016	0.0218
272.1641	0.7752	-0.0240	-0.1393	0.1143	0.0286	-0.0039	0.1231	-0.1454	-0.0080	-0.0212	0.0020	-0.0090	-0.0288	-0.1621
273.6916	0.9672	-0.0566	-0.1827	0.0201	0.0328	0.0585	0.4489	-0.1599	-0.0444	0.0105	0.0239	-0.0163	0.0069	0.0038
275.2300	0.8808	-0.0570	-0.0311	-0.0321	0.0109	0.0367	0.0045	-0.2087	-0.0500	-0.0710	0.0431	0.0074	-0.0198	0.2153
276.7293	0.8424	0.1316	0.0491	0.0418	0.1550	0.0897	0.5825	-0.1913	0.0114	-0.0221	0.0107	0.0001	0.0191	0.0773
278.2099	0.9941	0.0421	-0.0433	-0.0012	0.0850	-0.0700	0.5646	-0.1469	-0.0208	-0.0159	0.0074	0.0025	-0.0412	0.0537
279.9416	0.9411	-0.0274	0.0538	0.0167	0.0229	0.0503	-0.2757	-0.1414	-0.0239	-0.0047	0.0550	0.0164	0.0905	0.1543
281.6830	0.9420	-0.1121	-0.0363	-0.0483	0.1466	0.1303	0.2835	-0.1667	-0.0130	-0.0104	0.0157	0.0042	0.0614	0.1630
283.4352	0.9250	-0.0979	0.0272	0.0028	0.0321	-0.2509	-0.2893	-0.1157	0.0209	-0.0069	0.0106	-0.0079	-0.0406	-0.0398
285.1290	1.1106	-0.1182	0.0420	-0.0581	-0.0073	-0.0448	-0.5038	-0.1672	-0.0050	-0.0118	-0.0055	0.0131	-0.0428	-0.3054
286.8621	0.9508	-0.1415	0.1105	0.0621	0.1732	-0.1355	0.0631	-0.1372	-0.0232	-0.0123	0.0065	-0.0222	-0.0245	-0.1048
288.5857	0.9536	0.0145	0.0624	0.0625	0.0146	-0.0513	0.0153	-0.1402	-0.0274	-0.0259	0.0195	0.0007	-0.0045	-0.0946
