Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
284.2055	-0.7054	-0.9745	-0.8297	-0.8002	-0.6999	-0.9257	-0.9262	0.1874	0.1817	0.1656	0.1359	0.1561	0.1482	0.1107
285.9467	-0.7643	-1.0619	-0.8088	-0.8081	-0.7538	-0.8513	-0.6069	0.1745	0.1895	0.1467	0.1200	0.1125	0.0604	0.1044
287.6859	-0.7834	-0.8329	-0.9096	-0.7969	-0.7681	-0.7795	-0.9762	0.1728	0.1616	0.1683	0.1330	0.1203	0.1924	-0.0797
289.4766	-0.8710	-1.1069	-0.8073	-0.7274	-0.7003	-0.7529	-0.7902	0.1492	0.1665	0.1299	0.1208	0.1280	0.1544	-0.1558
291.0343	-1.0364	-1.0500	-0.9800	-0.7780	-0.8078	-0.5085	-0.5538	0.1015	0.1085	0.1346	0.1424	0.0909	0.1506	0.0805
292.7636	-0.8742	-1.1407	-0.8284	-0.7771	-0.6970	-0.8080	-0.6286	0.1411	0.1543	0.1743	0.1181	0.1100	0.0482	0.3336
294.4819	-0.8419	-0.9511	-0.8221	-0.8107	-0.7662	-0.6995	-0.7193	0.1814	0.1194	0.1887	0.1363	0.1439	0.0694	0.0595
296.1647	-0.9474	-1.0456	-0.9183	-0.7710	-0.8080	-0.6331	-0.3435	0.1054	0.1448	0.1306	0.1624	0.1205	0.1617	0.0749
297.8538	-0.8177	-1.0434	-0.9493	-0.9178	-0.8490	-0.6215	-0.7214	0.1193	0.1795	0.1276	0.1429	0.1682	0.0940	0.2965
299.6145	-0.9209	-0.9526	-0.8346	-0.7873	-0.7676	-0.8868	-0.5226	0.1518	0.1485	0.1262	0.1275	0.1728	0.1241	-0.0648
301.3435	-0.8672	-1.1084	-0.8866	-0.8743	-0.7981	-0.6557	-0.2856	0.1447	0.1463	0.1508	0.1620	0.1531	0.1055	0.0411
303.1043	-0.9339	-1.0611	-0.6795	-0.8831	-0.7509	-0.6742	-0.4925	0.1682	0.0977	0.1648	0.1508	0.1076	0.0904	0.1800
304.8502	-0.7856	-0.9483	-0.9174	-0.7738	-0.7753	-0.8932	-0.7172	0.1263	0.2006	0.2010	0.1367	0.1214	0.1953	0.1144
306.5744	-0.8810	-1.0669	-0.9092	-0.8884	-0.8547	-0.9840	-0.3393	0.1089	0.1941	0.1589	0.1453	0.1310	0.0362	-0.0079
308.3183	-0.5639	-0.9575	-1.0226	-0.9003	-0.8202	-0.7018	-1.3253	-0.0532	0.1313	0.1173	0.1614	0.1035	0.1328	0.2316
309.9577	-0.4627	-1.1857	-1.1663	-0.8459	-0.8835	-0.8976	-0.7963	-0.0398	0.1862	0.1648	0.1558	0.1821	0.0729	-0.0929
311.5418	-0.5173	-1.0969	-0.9802	-0.8521	-0.8309	-0.8716	-0.3912	0.0009	0.1479	0.0883	0.1457	0.1415	0.1166	0.0364
313.2206	-0.5178	-0.9544	-0.9329	-0.9005	-0.8280	-0.7998	-0.9161	-0.0351	0.1701	0.1889	0.1319	0.1190	0.1400	0.3464
314.8282	-0.3983	-1.1286	-0.9256	-0.8778	-0.8887	-0.7346	-0.7397	0.0263	0.1731	0.1738	0.1644	0.1255	0.2239	-0.0688
316.4415	-0.3984	-1.0263	-1.0123	-0.8277	-0.8936	-0.8860	-0.3275	-0.0435	0.0881	0.1284	0.1371	0.1423	0.1050	0.0880
317.9913	-0.5796	-1.0144	-0.9660	-0.8796	-0.8685	-0.9466	-0.8827	0.0681	0.1908	0.1401	0.1714	0.1504	0.1223	0.0422
319.7239	-0.1991	-1.1747	-0.9472	-0.9337	-0.9687	-0.8910	-1.0415	-0.0197	0.1823	0.0975	0.1523	0.0825	0.1534	0.3268
321.5066	-0.3066	-1.1052	-0.9435	-0.8964	-0.9016	-0.3757	-0.5823	-0.0248	0.1800	0.1356	0.1464	0.1869	0.2020	-0.0634
323.2199	-0.6091	-1.1063	-0.9471	-0.8480	-0.9090	-1.0458	-0.5921	0.0077	0.1266	0.1666	0.1301	0.1204	0.1360	0.1607
324.9767	-0.4218	-1.1868	-1.0332	-1.0084	-0.9151	-0.7929	-0.8317	-0.0134	0.1706	0.1772	0.1597	0.1647	0.1137	0.0580
326.7077	-0.3433	-1.1989	-0.9661	-0.9396	-0.8564	-0.6371	-0.6194	-0.0340	0.2059	0.1646	0.1138	0.1678	0.1520	0.5251
328.4446	-0.7007	-1.1497	-1.0428	-0.7911	-0.7950	-0.7735	-0.4259	0.0682	0.1562	0.1377	0.1214	0.1598	0.1677	0.2151
330.1727	-0.6326	-1.1290	-0.9144	-0.8178	-0.9163	-0.9996	-0.7056	0.0509	0.1726	0.1912	0.1748	0.1563	0.1664	0.2894
331.8839	-0.7547	-1.2529	-0.8963	-0.8545	-0.7131	-0.6988	-0.2083	0.0667	0.2171	0.1891	0.1869	0.1711	0.1336	0.1864
333.6305	-0.7381	-1.0331	-0.9378	-0.8394	-0.8427	-0.7325	-0.5490	0.0937	0.1781	0.1266	0.1700	0.1471	0.1370	0.2427
335.3327	-0.8249	-1.2240	-1.0522	-0.9837	-0.8376	-1.0529	-0.5530	0.1286	0.1946	0.1571	0.1666	0.1307	0.1084	0.3644
337.0723	-1.2158	-1.1216	-1.0230	-0.7542	-0.7682	-1.0855	-0.4968	0.1514	0.1114	0.1556	0.1295	0.1607	0.1132	-0.0120
338.8061	-1.9673	-1.0297	-0.8976	-0.6074	-0.6229	-0.6239	-0.2602	0.3008	0.1597	0.1745	0.1394	0.1768	0.1031	0.3041
340.5263	-2.0722	-0.9858	-0.8709	-0.5330	-0.6341	-0.3476	-0.7676	0.3044	0.1422	0.1680	0.1580	0.2066	0.1766	-0.0736
342.2459	-2.1360	-1.0230	-0.9160	-0.6642	-0.7992	-0.5352	-0.8050	0.3382	0.1967	0.2062	0.1586	0.1696	0.0588	0.4754
343.9397	-2.0471	-1.1832	-0.8308	-0.6390	-0.7378	-0.6037	-0.4542	0.2920	0.1666	0.1551	0.1431	0.1797	0.0608	0.3957
345.6504	-2.1715	-0.9940	-0.9270	-0.5577	-0.5832	-0.4601	-0.7584	0.3787	0.1800	0.1801	0.1457	0.1432	0.1720	0.2456
347.3859	-2.1256	-0.9166	-0.8833	-0.7079	-0.6273	-0.9290	-0.3747	0.4032	0.1988	0.1689	0.1566	0.1759	0.1571	0.0750
349.1542	-2.1864	-1.0950	-0.8230	-0.7175	-0.6628	-1.0723	-0.8533	0.3077	0.1888	0.1673	0.1599	0.1931	0.1371	0.1437
350.9028	-2.3149	-1.1887	-0.9500	-0.5918	-0.6061	-0.4339	-0.0265	0.3505	0.1793	0.1903	0.1561	0.1987	0.1417	0.0407
352.6539	-2.1802	-1.0756	-1.0069	-0.6253	-0.6385	-0.3898	-0.4301	0.3270	0.1647	0.1345	0.1779	0.1623	0.0589	0.1414
354.3343	-1.6124	-1.1405	-1.0480	-0.7386	-0.7985	-0.7084	-0.3393	0.4019	0.1611	0.1660	0.1417	0.1613	0.0789	-0.0977
356.0152	-1.6802	-0.9756	-0.9913	-0.7697	-0.7062	-1.2022	-0.2486	0.3680	0.2222	0.1498	0.1351	0.1791	0.1411	0.5400
357.7598	-2.0324	-1.1492	-0.8332	-0.7740	-0.7245	-0.7759	-0.0287	0.3386	0.1727	0.2009	0.1641	0.1528	0.1072	0.0854
359.4579	-1.6984	-1.1721	-1.0939	-0.8060	-0.6885	-0.6248	-0.3567	0.4153	0.1624	0.1839	0.1889	0.1621	0.2331	0.1948
361.1783	-1.6721	-1.0895	-1.0015	-0.7831	-0.8635	-0.5524	-0.4785	0.4093	0.1866	0.1339	0.1626	0.2075	0.1537	-0.1110
362.8904	-1.5193	-1.0649	-0.9946	-0.7760	-0.7239	-0.5002	-1.0860	0.4215	0.2218	0.1522	0.1662	0.1805	0.1298	0.2939
364.5760	-1.6811	-1.0639	-0.9955	-0.7012	-0.8169	-0.6394	-0.5947	0.3900	0.2193	0.1617	0.1692	0.2156	0.1407	0.3226
366.3079	-1.6192	-1.1284	-0.9909	-0.8182	-0.7482	-0.7484	-0.8681	0.3753	0.2140	0.1985	0.1672	0.2094	0.1611	0.2319
368.0391	-1.5927	-1.1467	-0.9662	-0.7247	-0.7971	-1.0174	-0.7590	0.3478	0.1872	0.1229	0.1875	0.1610	0.1931	0.1153
369.6719	-1.6640	-1.2238	-0.8341	-0.8017	-0.8323	-0.6904	-0.4284	0.4033	0.1930	0.1905	0.1707	0.1851	0.1818	0.0711
371.4303	-1.5867	-1.1251	-1.0555	-0.7833	-0.6994	-0.4972	-0.5132	0.3400	0.1745	0.2097	0.1627	0.1653	0.3140	-0.2161
373.1500	-1.6465	-1.0514	-0.9774	-0.7903	-0.7396	-0.8245	-0.7663	0.3193	0.2004	0.1749	0.1492	0.2355	0.2024	-0.0855
374.8835	-1.6026	-1.1635	-1.0005	-0.7844	-0.7981	-0.9395	-1.2475	0.3672	0.1812	0.1590	0.1434	0.1486	0.2364	0.1307
376.6357	-0.8356	-1.1582	-1.2191	-0.8764	-0.8674	-0.7579	-0.4909	0.1188	0.1542	0.1734	0.1488	0.1463	0.2241	0.1432
378.2854	-0.4380	-1.1657	-1.1219	-0.8770	-0.8206	-0.9537	-0.9449	-0.0461	0.1583	0.1970	0.1875	0.1621	0.1156	0.1969
380.0179	-0.5886	-1.1915	-0.9719	-0.8835	-0.7337	-0.7495	-0.5514	-0.0621	0.1966	0.1739	0.1749	0.2303	0.2076	0.6035
381.7264	-0.7302	-1.2066	-1.0600	-0.8093	-0.7990	-0.7095	-0.4476	0.0547	0.1953	0.1552	0.1755	0.1817	0.2373	0.1575
383.3812	-0.5489	-1.2048	-1.1078	-0.9751	-0.9552	-0.8060	-0.7554	-0.0358	0.1559	0.1627	0.1531	0.1803	0.0950	0.1086
385.0000	-0.7332	-1.1554	-1.1279	-0.8662	-0.8959	-1.0677	-0.4136	-0.1062	0.2017	0.2163	0.1765	0.1149	0.0913	0.0903
386.6305	-0.9041	-1.1440	-0.9762	-0.8984	-0.7707	-0.6787	-0.5348	-0.0561	0.2293	0.2038	0.1578	0.1739	0.1984	0.0923
388.3139	-0.6280	-1.2066	-1.1656	-0.9003	-0.9018	-0.8543	-0.8040	-0.1370	0.1288	0.1877	0.1937	0.1724	0.0935	0.0808
389.8924	-0.8362	-1.3042	-1.0585	-0.9542	-0.9167	-0.9340	-0.5120	-0.1299	0.1799	0.1838	0.1720	0.1413	0.1860	0.1073
391.5824	-0.9301	-1.2115	-1.0348	-0.8405	-0.8768	-0.8608	-0.8652	-0.0234	0.1730	0.1657	0.1729	0.1478	0.1849	0.1691
393.3462	-0.7107	-1.2265	-1.0700	-0.8733	-0.8787	-0.9354	-0.5874	-0.1386	0.1510	0.1701	0.1797	0.2111	0.1601	0.1121
395.0565	-0.5406	-1.3013	-1.0727	-1.0201	-0.9798	-1.1682	-1.2000	-0.1210	0.1745	0.2064	0.1714	0.1713	0.1679	0.1455
396.7882	-0.9605	-1.2503	-1.0689	-0.9060	-0.8123	-0.8943	-0.1782	-0.0706	0.2090	0.1761	0.2259	0.2053	0.1624	0.1498
398.5379	-0.6260	-1.2058	-1.1315	-1.0035	-0.8304	-0.9467	-0.2938	-0.0955	0.2279	0.2082	0.1870	0.1750	0.2346	0.1926
400.2802	-0.5512	-1.3215	-1.1496	-0.9049	-0.8694	-0.7092	-1.1570	-0.1428	0.1591	0.1868	0.1566	0.1660	0.1350	0.1452
402.0322	-0.6963	-1.2436	-1.0609	-1.0427	-0.9119	-0.7457	-0.3098	-0.1399	0.1759	0.1693	0.1846	0.2183	0.1643	0.0623
403.5433	-0.5085	-1.2807	-1.0993	-1.0055	-0.9482	-0.6826	-0.9208	-0.1050	0.1680	0.1614	0.2102	0.2150	0.1257	0.3615
405.1396	-0.4341	-1.2279	-1.0311	-1.0050	-0.8728	-1.0507	-0.2847	-0.0983	0.1760	0.1506	0.1864	0.1675	0.1888	0.1448
406.8557	-0.5210	-1.2588	-1.0543	-0.9713	-0.9559	-1.0574	-0.9909	-0.0690	0.1944	0.1385	0.1410	0.1774	0.2161	0.0683
408.5715	-0.5964	-1.2476	-1.0870	-0.8952	-0.9679	-1.1899	-0.7570	-0.0511	0.1802	0.1741	0.1999	0.1975	0.2071	-0.0131
410.3200	-0.6348	-1.3402	-1.1395	-0.9566	-0.9555	-0.7497	-1.0478	-0.1129	0.2127	0.2269	0.1905	0.2099	0.1132	0.0706
412.0487	-0.5220	-1.4133	-1.1523	-0.9920	-0.9448	-0.8142	-1.0588	-0.1397	0.1432	0.2345	0.1537	0.2384	0.3438	0.0796
413.7818	-0.7457	-1.3384	-1.1020	-1.0116	-1.0666	-0.8754	-1.5508	-0.0829	0.1777	0.1945	0.2215	0.1943	0.1186	0.2205
415.5227	-0.5359	-1.3409	-1.0715	-0.9167	-1.0412	-0.9212	-0.4225	-0.1467	0.1871	0.1753	0.1917	0.1533	0.1830	0.0860
417.2551	-0.5749	-1.2777	-1.1312	-0.9896	-0.9773	-0.9250	-0.8592	-0.1475	0.2379	0.1856	0.1988	0.1743	0.1761	0.2811
418.9648	-0.6417	-1.2462	-1.0433	-0.9745	-0.9610	-0.6849	-0.6985	-0.1438	0.2412	0.1757	0.1843	0.1633	0.0841	0.2243
420.7067	-0.5081	-1.1675	-1.1152	-1.0702	-0.9547	-1.0979	-0.8865	-0.1385	0.2415	0.2503	0.1929	0.1838	0.2821	0.2106
422.4087	-0.5751	-1.4008	-1.1122	-1.0701	-0.9921	-0.8076	-0.6748	-0.1395	0.2126	0.1832	0.1950	0.1639	0.1293	0.1099
424.1612	-0.7670	-1.3141	-1.1102	-1.0102	-0.9453	-1.0520	-0.7418	-0.1235	0.2043	0.2110	0.2021	0.1755	0.0570	0.2726
425.8794	-0.5779	-1.3026	-1.0826	-0.9887	-1.0112	-0.9415	-0.7665	-0.1746	0.2393	0.2110	0.2011	0.1360	0.1565	0.0108
427.6019	-0.6924	-1.4132	-1.1242	-1.0271	-0.9050	-0.9359	-0.5803	-0.0892	0.2036	0.1808	0.2137	0.1964	0.1880	0.0390
429.3872	-0.8737	-1.3729	-1.2616	-1.0382	-0.9613	-1.0311	-0.9730	-0.0980	0.2061	0.1926	0.1941	0.1904	0.2049	0.2500
431.1032	-0.7606	-1.2956	-1.2295	-1.0134	-1.0546	-1.1353	-0.4865	-0.1098	0.2047	0.2395	0.1825	0.1892	0.1791	0.0409
432.8417	-0.6307	-1.4708	-1.3200	-1.0088	-1.0067	-0.7571	-0.7618	-0.1534	0.2255	0.1826	0.1754	0.1834	0.1809	0.3140
434.5803	-0.8308	-1.2351	-1.2287	-1.0774	-0.8987	-0.7742	-0.8097	-0.0491	0.1911	0.1831	0.1788	0.2136	0.1819	0.2608
436.3276	-0.7137	-1.4303	-1.1162	-1.0878	-1.0119	-1.0076	-0.9038	-0.1344	0.2494	0.1642	0.1918	0.1854	0.1811	0.2231
437.9947	-0.7798	-1.3903	-1.2431	-1.1067	-0.9632	-0.9311	-0.8314	-0.1687	0.2194	0.1959	0.2078	0.1972	0.1682	0.1606
439.6779	-0.8315	-1.2920	-1.2338	-1.0512	-0.9706	-0.7896	-0.5655	-0.0980	0.2427	0.2412	0.1666	0.2237	0.1718	0.3573
441.4163	-0.6621	-1.2984	-1.2575	-1.0842	-1.0206	-1.0031	-0.6117	-0.0981	0.1982	0.2160	0.1966	0.1855	0.1598	0.2309
443.1358	-0.7179	-1.4165	-1.1151	-1.0116	-1.0526	-0.7619	-1.0032	-0.1797	0.1857	0.1856	0.1966	0.2033	0.1254	0.2299
444.8499	-0.7738	-1.3837	-1.2689	-1.1455	-1.0021	-1.1298	-1.1409	-0.0577	0.2123	0.2264	0.1987	0.1862	0.1898	0.1903
446.5423	-0.8092	-1.3819	-1.2119	-1.1253	-1.0650	-1.0467	-0.5216	-0.1318	0.2283	0.2198	0.2044	0.1703	0.0623	0.1389
448.3067	-0.8756	-1.5240	-1.1765	-1.0904	-1.0619	-0.9616	-0.7671	-0.1395	0.2173	0.1841	0.1778	0.1714	0.2239	0.1245
449.8844	-0.9650	-1.5013	-1.2523	-1.1081	-0.9944	-0.8043	-0.7216	-0.0748	0.1671	0.2173	0.1935	0.2232	0.1462	0.2298
451.5287	-0.6704	-1.3509	-1.3420	-1.1022	-1.1035	-0.6563	-1.1134	-0.1350	0.1851	0.1958	0.1633	0.1841	0.2222	0.1869
453.1386	-0.7807	-1.4329	-1.1465	-1.1675	-1.0899	-1.0197	-1.1221	-0.1478	0.2911	0.1790	0.1891	0.2149	0.1186	0.2703
454.7605	-0.9673	-1.6882	-1.1965	-1.0826	-1.0738	-0.8871	-1.4437	-0.1109	0.2038	0.1523	0.2313	0.2164	0.1512	0.1657
456.3246	-0.9375	-1.4516	-1.1969	-1.0854	-1.0789	-0.9200	-0.3444	-0.0897	0.2236	0.1726	0.1884	0.1757	0.2611	0.2361
457.9571	-0.8222	-1.3688	-1.2521	-1.1676	-1.0423	-0.8109	-1.5704	-0.1256	0.2465	0.1929	0.1919	0.2494	0.1732	0.2258
459.5682	-0.9919	-1.5449	-1.2069	-1.0819	-1.0444	-0.7964	-1.0967	-0.0942	0.2064	0.2467	0.1467	0.2084	0.2195	0.2642
461.2314	-1.1073	-1.4787	-1.3248	-1.0840	-1.1258	-0.7852	-0.9613	0.0031	0.2573	0.2232	0.1677	0.2039	0.0948	0.1709
462.9695	-0.9670	-1.3616	-1.3326	-1.0991	-1.1594	-0.9987	-0.7032	-0.1254	0.2249	0.2055	0.2052	0.1884	0.2549	-0.0285
464.6803	-0.9202	-1.4681	-1.3351	-1.1669	-1.0025	-0.9751	-0.4484	-0.0642	0.2466	0.2434	0.2415	0.2168	0.1706	0.2390
466.4001	-1.1620	-1.3492	-1.1526	-1.0761	-1.0411	-1.0556	-0.6442	-0.0500	0.1760	0.1972	0.2216	0.2127	0.0888	0.2534
468.1259	-0.8974	-1.5075	-1.3530	-1.1627	-1.1357	-0.8991	-0.8849	-0.0618	0.2640	0.2164	0.2113	0.2144	0.2007	0.1145
469.8715	-0.9101	-1.5558	-1.2364	-1.1589	-1.1471	-1.1001	-0.8916	-0.0869	0.1960	0.2234	0.1931	0.2103	0.2033	0.0973
471.6198	-1.0786	-1.4864	-1.2542	-1.0569	-1.0119	-0.9492	-0.9469	-0.0243	0.2174	0.2158	0.1652	0.2204	0.1406	0.1959
473.3739	-0.9158	-1.5204	-1.3399	-1.2270	-1.1226	-0.8739	-0.8423	-0.0923	0.2400	0.2224	0.1869	0.2049	0.2865	0.0279
475.0947	-1.0051	-1.4680	-1.2596	-1.2087	-1.1402	-1.1116	-0.5227	-0.0839	0.2105	0.2533	0.2186	0.2086	0.1136	0.0488
476.8342	-0.9771	-1.5797	-1.2986	-1.1278	-1.0658	-0.9256	-1.0319	0.0343	0.2657	0.2364	0.2289	0.2165	0.2240	0.4414
478.5359	-0.8640	-1.5326	-1.4653	-1.1827	-1.2364	-1.2895	-0.4293	-0.0418	0.2433	0.2038	0.2455	0.2207	0.2601	0.5166
480.2219	-0.7397	-1.6481	-1.4409	-1.1344	-1.0821	-1.0521	-1.4372	-0.0383	0.2640	0.2119	0.2183	0.2123	0.1758	0.2662
481.9279	-1.0172	-1.6298	-1.2770	-1.2230	-1.2009	-1.1347	-1.3304	0.0610	0.2363	0.2055	0.1780	0.2038	0.2314	0.1801
483.6275	-0.6700	-1.5375	-1.3785	-1.2160	-1.1769	-1.0843	-0.7746	0.0559	0.2291	0.1873	0.2019	0.2178	0.2900	0.1734
485.3902	-0.9414	-1.5953	-1.3926	-1.1937	-1.1418	-1.2555	-1.5208	0.0220	0.2052	0.2244	0.2401	0.2367	0.2752	0.2417
487.1333	-1.2506	-1.5506	-1.4387	-1.1952	-1.1524	-0.9469	-0.5575	0.0906	0.1269	0.2745	0.2306	0.2434	0.1455	0.0203
488.9044	-1.1384	-1.6162	-1.4456	-1.2281	-1.1944	-1.0623	-1.3750	0.0532	0.2254	0.2485	0.2272	0.2424	0.2104	0.2030
490.4440	-1.0819	-1.7076	-1.5106	-1.2647	-1.2301	-1.2626	-0.7414	-0.0404	0.2456	0.2492	0.2116	0.2710	0.3129	0.1927
492.0410	-1.2073	-1.6365	-1.3259	-1.2612	-1.3300	-0.9337	-0.7278	0.1053	0.2832	0.2538	0.2365	0.2274	0.1944	0.1658
493.4654	-1.3788	-1.6618	-1.4204	-1.3606	-1.2510	-1.1740	-1.6417	0.0524	0.3263	0.2317	0.2484	0.2118	0.2987	0.3263
495.0149	-1.0815	-1.7090	-1.4155	-1.2826	-1.2731	-1.1768	-1.1320	0.0976	0.3004	0.2571	0.2521	0.2678	0.2840	0.3165
496.4902	-1.2856	-1.8259	-1.6158	-1.4182	-1.3376	-1.0614	-0.8691	0.1077	0.3008	0.2942	0.2617	0.2671	0.3350	0.2369
498.2383	-1.4788	-1.8277	-1.5462	-1.4037	-1.3141	-1.1484	-0.7805	0.2843	0.3411	0.3331	0.3019	0.2913	0.2860	0.5875
500.0108	-1.5029	-1.8187	-1.6864	-1.5731	-1.4125	-1.4086	-1.7351	0.2418	0.3555	0.3093	0.2956	0.2855	0.2902	0.3744
501.7517	-1.6529	-2.0051	-1.7428	-1.5855	-1.4646	-1.3844	-0.4700	0.3916	0.4547	0.3183	0.3339	0.3123	0.2403	0.4626
503.4934	-1.8767	-2.2273	-1.7301	-1.6570	-1.5124	-1.4354	-2.0124	0.4311	0.4374	0.3639	0.3656	0.3714	0.2315	0.2493
505.2279	-1.8614	-2.3600	-1.9996	-1.7021	-1.6561	-1.5136	-1.2723	0.3980	0.5058	0.4144	0.3881	0.3563	0.4396	0.3108
506.9804	-2.0877	-2.4663	-2.0260	-1.7854	-1.6446	-2.0124	-1.3443	0.5384	0.5746	0.5197	0.4169	0.4209	0.5018	0.4985
508.6996	-2.6161	-2.6953	-2.0819	-1.8648	-1.7845	-1.7826	-1.3074	0.7088	0.6192	0.5699	0.4832	0.4636	0.4139	0.6096
510.4466	-2.4910	-2.8438	-2.4306	-2.1957	-1.8814	-1.8504	-1.8098	0.8440	0.6861	0.6621	0.5305	0.5343	0.4668	0.8206
512.1456	-3.1619	-3.2747	-2.6674	-2.4328	-2.2158	-2.3640	-1.6564	0.9238	0.8520	0.7536	0.6464	0.5880	0.5743	0.6372
513.9444	-3.8083	-3.6828	-3.1380	-2.8129	-2.4569	-2.3541	-1.8473	1.2571	1.0312	0.8415	0.7939	0.7088	0.6220	0.7385
515.6815	-4.4108	-4.3534	-3.7035	-3.3364	-3.0881	-2.7584	-2.7608	1.3915	1.1396	0.9937	0.8769	0.7972	0.7662	0.9525
517.4139	-5.5969	-5.3771	-4.5803	-4.1936	-3.9273	-3.6508	-3.7576	1.7268	1.3995	1.2662	1.0556	0.9971	0.9493	1.0647
519.2999	-7.1008	-6.5528	-5.6078	-5.2039	-4.8368	-4.7428	-4.8501	2.1561	1.7566	1.4927	1.3727	1.2534	1.1880	1.0597
521.0145	-8.1191	-7.7748	-6.8976	-6.2332	-5.9366	-5.6680	-5.5131	2.5147	1.9297	1.7866	1.6078	1.4454	1.4108	1.6531
522.8339	-9.9237	-9.4081	-8.1268	-7.5914	-6.9354	-6.9265	-6.5299	3.0079	2.3837	2.0812	1.8859	1.7846	1.7283	1.6586
524.5742	-12.1461	-10.7028	-9.4476	-8.8599	-7.9526	-7.7238	-7.6009	3.5891	2.7233	2.4296	2.1545	2.0712	1.9684	1.7530
526.3522	-13.7616	-12.5266	-10.8962	-10.1095	-9.2203	-8.7962	-8.7009	4.0352	3.0959	2.7847	2.4602	2.3291	2.2231	2.0473
528.1667	-16.4406	-14.4141	-12.7310	-11.6929	-10.6856	-10.4173	-9.4705	4.8453	3.6026	3.3106	2.8836	2.7416	2.5608	2.3886
530.1186	-19.8670	-16.7924	-14.6371	-13.1905	-12.3334	-11.9202	-10.7676	5.8075	4.2094	3.7614	3.2938	3.1428	3.0172	2.9314
531.9490	-22.5910	-19.0149	-16.6538	-15.1599	-14.2193	-13.1374	-12.2713	6.7103	4.8817	4.3289	3.7081	3.5315	3.3780	3.2249
533.8442	-26.9199	-22.2183	-19.3694	-17.6702	-16.3432	-15.3996	-14.7187	7.9226	5.7477	5.0730	4.4101	4.0808	4.0195	3.6718
536.0106	-31.9390	-26.0422	-22.5339	-20.6450	-19.2741	-18.0226	-16.4068	9.1692	6.6176	5.8604	5.0963	4.6960	4.5457	4.4163
538.1357	-37.5383	-30.7572	-26.9974	-24.6752	-22.8928	-21.4816	-20.0100	10.8098	7.8601	7.0471	6.1182	5.5904	5.5042	5.5417
540.4501	-45.4623	-37.0565	-32.3901	-29.7503	-27.5012	-26.2629	-24.6078	13.3521	9.5940	8.3946	7.3906	6.7236	6.6146	6.4535
542.7758	-53.6159	-43.7750	-39.2261	-35.7175	-33.2773	-31.7733	-29.7245	16.1439	11.7155	10.2295	8.8537	8.2079	8.2320	8.2264
545.3937	-68.3606	-55.4691	-49.6271	-45.2358	-41.6960	-39.8286	-37.4435	22.2386	15.8817	13.4004	11.7114	10.7868	10.8611	10.1912
548.1119	-86.1579	-67.6422	-59.8355	-54.0100	-49.8201	-47.3130	-44.4533	31.5008	20.3727	16.7010	14.2944	13.2732	12.8225	12.0980
550.9324	-123.1106	-85.7838	-75.1148	-67.6221	-62.2447	-58.9807	-54.6363	43.2633	27.5217	22.4154	18.9870	17.4469	17.2027	15.8080
554.0911	-193.6432	-128.9460	-109.5854	-97.4579	-90.3052	-84.7677	-79.1116	67.7157	44.5230	36.1089	31.5065	29.3496	29.0647	27.5590
557.9005	-305.7160	-202.6235	-168.4077	-147.2411	-134.4398	-123.9966	-112.6631	111.4097	76.3256	61.7000	53.3541	49.3204	47.5961	44.3278
561.9926	-368.5310	-233.9781	-183.9677	-160.5999	-144.1659	-129.3852	-113.8414	147.7617	89.4946	70.8297	60.1776	54.2281	52.1354	47.9212
565.2920	-361.5326	-222.3989	-175.1788	-148.4705	-131.2173	-116.3876	-99.9502	143.0043	85.6571	65.0005	55.5556	49.5280	47.3063	42.8033
567.9899	-351.2164	-203.3710	-160.1487	-134.7120	-119.7058	-106.5378	-93.6362	136.6374	78.3554	60.0606	50.5015	45.0155	42.8542	38.4859
572.0619	-287.2295	-165.6906	-127.8078	-107.7743	-94.9315	-84.2112	-73.2244	138.0543	65.1214	48.6316	40.9696	36.3573	34.3186	30.5912
577.2405	-222.2713	-134.2672	-105.4726	-88.9629	-78.7645	-70.3887	-62.8512	109.9079	54.6570	40.4248	34.3159	30.3257	28.8768	26.1889
581.4320	-197.0994	-124.8595	-99.4395	-84.8006	-75.4323	-67.5605	-60.6605	97.6442	51.1299	38.5543	32.8309	29.1317	27.8613	25.3585
584.7166	-153.8546	-118.4960	-94.5990	-81.0721	-72.3791	-64.8160	-58.0272	92.8049	47.9858	36.5620	31.5063	27.8753	26.8424	24.5707
586.4775	-133.6296	-104.2717	-80.7688	-67.5474	-57.8223	-50.5793	-44.4313	80.0346	41.8560	30.8460	26.1775	22.4703	20.7302	17.9733
589.8303	-105.4209	-74.2279	-56.1725	-44.9786	-38.7171	-33.4179	-29.6724	62.1126	28.6770	20.5234	16.9059	14.2975	13.1541	11.0741
593.2170	-67.9511	-50.8276	-37.8196	-31.0723	-27.3831	-24.9027	-22.3940	54.9168	18.3435	12.9070	10.9948	9.3610	9.1008	7.6550
596.1337	-52.2832	-42.7446	-33.0307	-27.7348	-24.3171	-22.2559	-20.0953	50.5035	14.9243	10.6222	9.3691	8.0213	7.7227	6.3108
598.2416	-12.0288	-39.4351	-31.1118	-26.0204	-22.9224	-21.6219	-18.9947	41.9521	13.5811	9.7029	8.6552	7.4070	7.2275	5.9962
