Time_s	f1_Hz	f3_Hz	f5_Hz	f7_Hz	f9_Hz	f11_Hz	f13_Hz	D1_ppm	D3_ppm	D5_ppm	D7_ppm	D9_ppm	D11_ppm	D13_ppm
36.9740	-0.0028	-0.0632	-0.1076	0.0140	0.0109	-0.0917	-0.0108	0.0269	0.0450	0.0159	-0.0303	0.0017	-0.0389	0.0691
38.7580	-0.1223	0.0610	0.0314	0.0673	0.0218	-0.0694	0.1065	0.0689	0.0219	0.0207	0.0402	0.0014	0.0015	-0.0357
40.5261	-0.0640	-0.0939	-0.0894	-0.0214	-0.0741	-0.0407	-0.0070	0.0658	0.0496	-0.0084	0.0343	-0.0019	0.0018	0.2540
42.2495	0.0469	-0.1276	-0.0298	-0.0497	-0.0868	0.4368	-0.2713	0.0194	-0.0031	0.0182	0.0418	0.0041	-0.0395	0.0836
43.9052	-0.0699	-0.1647	-0.1219	0.0290	-0.0112	-0.0286	-0.6718	0.0355	0.0473	-0.0023	0.0385	0.0128	0.0505	0.1038
45.6088	-0.0861	-0.1109	0.0133	-0.0365	-0.0484	-0.2020	-0.3855	0.0183	-0.0182	0.0219	0.0501	-0.0246	0.0575	-0.0569
47.3725	-0.0823	-0.0996	-0.1628	-0.1175	-0.0416	-0.0127	-0.0551	0.0031	0.0110	0.0158	0.0082	-0.0214	-0.0589	-0.0308
49.1537	-0.2633	-0.0567	0.0459	-0.0874	-0.0768	-0.0503	-0.2060	0.0097	0.0249	-0.0169	0.0377	-0.0084	0.0043	-0.1235
50.9236	-0.1525	-0.0516	-0.0693	-0.0631	-0.0880	0.0657	-0.0743	0.0360	0.0487	0.0477	0.0097	0.0187	0.0228	-0.1408
52.6746	-0.1669	-0.0708	-0.1402	-0.1061	-0.0896	-0.1103	-0.3130	0.0539	0.0623	0.0398	-0.0010	0.0075	0.0241	-0.0092
54.4446	-0.1335	-0.0857	-0.1271	-0.0390	-0.0578	-0.0255	0.2300	0.0124	0.0311	0.0274	0.0088	0.0129	0.0396	0.0262
56.1808	-0.1652	-0.0553	-0.1816	-0.0950	-0.0971	-0.0490	-0.2018	-0.0021	0.0400	0.0109	0.0378	0.0079	-0.0064	0.0970
57.8981	-0.1126	-0.0974	-0.1111	-0.0643	-0.1473	0.0064	-0.3066	0.0144	0.0400	0.0270	0.0048	0.0062	-0.0404	0.0432
59.6467	-0.1949	-0.1685	-0.1346	-0.0020	-0.1064	-0.0394	-0.3592	0.0323	-0.0227	0.0033	0.0328	0.0340	-0.0143	-0.0551
61.4052	-0.1137	-0.2129	-0.0846	-0.0912	-0.1224	-0.0075	-0.2020	-0.0001	0.0238	0.0223	0.0105	0.0284	0.0728	-0.1748
63.0305	-0.1398	-0.2181	-0.1832	-0.0101	-0.1216	-0.0909	-0.1915	0.0021	0.0272	0.0163	0.0308	0.0231	-0.0138	0.0793
64.6032	-0.1924	-0.0451	-0.0386	-0.1043	-0.0944	-0.2060	-0.6822	0.0470	-0.0185	0.0047	0.0195	0.0249	-0.0172	-0.1108
66.2335	-0.1667	-0.3031	-0.2166	-0.0566	-0.0673	-0.0891	-0.1190	0.0421	-0.0299	-0.0178	-0.0165	0.0033	-0.0170	-0.0039
67.9165	-0.2817	-0.1174	-0.0728	-0.0623	-0.1370	-0.2069	-0.4057	0.0764	0.0720	0.0327	0.0134	0.0126	0.0960	0.0768
69.6700	-0.1522	-0.2262	-0.2004	-0.1124	-0.0223	-0.3973	-0.2638	0.0082	0.1000	0.0237	0.0231	0.0328	0.0399	0.1447
71.4468	-0.2176	-0.1440	-0.1530	-0.0244	-0.1320	-0.0447	-0.1717	0.0466	-0.0044	0.0013	0.0214	0.0178	0.0205	0.0155
73.2000	-0.1653	-0.0475	-0.1937	-0.1570	-0.1478	-0.2120	0.1155	0.0274	0.0232	0.0188	0.0091	0.0047	-0.0105	-0.0808
75.0186	-0.2047	-0.2034	-0.1355	-0.1195	-0.1388	-0.1213	0.4979	-0.0115	0.0624	0.0161	0.0111	0.0101	0.0254	-0.1221
76.8464	-0.1675	-0.1655	-0.1683	0.0507	-0.0937	-0.0390	-0.3058	0.0774	0.0370	0.0281	0.0692	-0.0127	0.0034	-0.1695
78.6186	-0.2861	-0.2057	-0.1149	-0.0570	-0.1512	-0.1576	-0.2761	0.0536	0.0431	0.0681	0.0212	0.0350	-0.0098	0.1467
80.3840	-0.1615	-0.2672	-0.2048	-0.0570	-0.1123	-0.0513	-0.0099	0.0383	0.0218	-0.0093	0.0122	0.0216	0.0214	-0.4172
82.1574	-0.3127	-0.2049	-0.1451	-0.1424	-0.1550	-0.1988	-0.6722	0.0912	0.0261	0.0390	-0.0020	0.0198	0.0490	0.0453
83.9365	-0.2830	-0.1579	-0.1339	-0.1462	-0.1374	-0.2237	-0.0192	0.0347	0.0252	0.0382	0.0280	0.0081	-0.0161	0.1728
85.6751	-0.2330	-0.2131	-0.2209	-0.0913	-0.2184	-0.0165	-0.7180	0.0782	0.0762	0.0474	0.0191	0.0265	0.0719	-0.1565
87.4420	-0.3082	-0.2468	-0.2376	-0.1447	-0.1300	0.0555	-0.3212	0.0777	0.0223	0.0344	0.0143	0.0273	0.0199	-0.0395
89.1988	-0.3720	-0.2473	-0.2111	-0.1331	-0.1759	-0.0207	-0.3283	0.0268	0.0270	-0.0010	0.0138	0.0050	0.0609	-0.1386
90.9359	-0.3836	-0.2529	-0.2014	-0.1339	-0.0811	0.1002	-0.2221	0.0282	-0.0005	0.0157	0.0521	0.0048	0.0245	0.1868
92.6920	-0.3953	-0.1536	-0.2851	-0.2002	-0.1350	-0.1492	-0.1776	0.0177	0.0912	0.0351	0.0528	0.0248	0.0404	0.1152
94.4579	-0.4090	-0.2776	-0.1197	-0.2361	-0.0836	-0.0926	-0.6349	0.0803	-0.0187	0.0272	0.0117	0.0197	0.0458	0.0095
96.2138	-0.2044	-0.3300	-0.2125	-0.2192	-0.1645	-0.2684	-0.2730	0.0610	0.0226	0.0527	0.0690	0.0270	0.0605	-0.0812
97.9627	-0.1510	-0.1788	-0.2615	-0.0886	-0.2037	-0.4647	-0.1500	0.0525	0.0250	0.0451	0.0116	0.0316	0.0441	-0.1248
99.7160	-0.3178	-0.3208	-0.2477	-0.1552	-0.1664	-0.3040	-0.0746	0.0106	0.0253	0.0539	0.0325	0.0240	0.1042	0.1345
101.4836	-0.3360	-0.1133	-0.3453	-0.2531	-0.1542	-0.1772	-0.0087	0.0708	0.0532	0.0435	-0.0064	0.0589	0.0020	-0.0621
103.2121	-0.4997	-0.2424	-0.2082	-0.1909	-0.1304	-0.1411	0.2074	0.0552	0.0400	0.0711	0.0154	0.0503	0.0963	0.0557
104.9741	-0.4063	-0.3715	-0.1886	-0.1514	-0.2968	-0.0687	-0.3765	0.0722	0.0010	0.0619	0.0365	0.0290	0.0592	0.0731
106.6914	-0.3841	-0.2254	-0.2329	-0.2484	-0.1582	-0.0752	0.4204	0.0507	0.0162	0.0203	0.0434	0.0353	0.0563	-0.0085
108.4564	-0.4433	-0.3374	-0.2075	-0.1626	-0.2726	-0.1658	-0.2734	0.0271	0.0833	0.0213	0.0344	0.0330	0.0698	-0.1264
110.2125	-0.2902	-0.1397	-0.2646	-0.1712	-0.2447	-0.0975	-0.5509	0.0550	0.0230	0.0274	0.0442	0.0520	-0.0100	-0.4210
111.9279	-0.4304	-0.2481	-0.2531	-0.2073	-0.2330	-0.1563	-0.3302	0.0593	0.0325	0.0517	0.0835	0.0291	-0.0048	0.0918
113.6700	-0.4999	-0.2681	-0.2751	-0.1995	-0.1918	-0.0619	0.2417	0.0724	0.0579	0.0510	0.0557	0.0109	-0.0353	-0.0022
115.4265	-0.3268	-0.2813	-0.2729	-0.2264	-0.1610	-0.2278	-0.4045	0.0189	0.0436	0.0469	0.0695	0.0212	-0.0425	-0.2991
117.1600	-0.3323	-0.3486	-0.2671	-0.2226	-0.3227	0.1224	-0.0242	0.0463	0.0688	0.0492	0.0438	0.0550	0.0238	-0.2219
118.9505	-0.4656	-0.2007	-0.2946	-0.2123	-0.2100	-0.0115	-0.0656	0.1194	0.0487	0.0639	0.0398	0.0524	0.1008	-0.2686
120.6784	-0.4724	-0.3018	-0.2995	-0.3220	-0.2390	-0.2965	-0.2699	0.0636	0.0552	0.0635	0.0486	0.0258	-0.0243	-0.0444
122.4684	-0.4751	-0.3164	-0.2077	-0.2100	-0.2838	-0.0813	-0.0308	0.0877	0.0905	0.0617	0.0529	0.0616	0.0731	-0.0742
124.2285	-0.4898	-0.2902	-0.2690	-0.2287	-0.1700	-0.0703	-0.1252	0.1161	0.0833	0.0485	0.0504	0.0344	0.0729	0.1215
125.9266	-0.4717	-0.3980	-0.3008	-0.2442	-0.1889	-0.0134	-0.0098	0.0830	0.0989	0.0253	0.0402	0.0408	0.0032	0.1571
127.6839	-0.4447	-0.2431	-0.2826	-0.2629	-0.2823	-0.2133	0.0524	0.0500	0.0630	0.0847	0.0791	0.0363	0.0613	0.0719
129.4600	-0.5791	-0.2165	-0.2236	-0.2220	-0.2388	-0.2376	-0.0282	0.0801	0.0046	-0.0018	-0.0136	0.0555	0.0549	0.0458
131.1986	-0.4527	-0.3440	-0.3437	-0.2717	-0.2182	-0.2498	-1.2925	-0.0126	0.1176	0.0572	0.0620	0.0268	0.0475	-0.0600
132.9628	-0.5151	-0.4140	-0.2989	-0.2355	-0.3477	-0.4414	-0.3651	0.0944	0.0289	0.0305	0.0534	0.0613	0.0250	-0.0449
134.7057	-0.5718	-0.2749	-0.3655	-0.1672	-0.2134	0.0413	-0.1895	0.0858	0.0643	0.0741	0.0280	0.0716	0.0123	-0.0904
136.4980	-0.4667	-0.4687	-0.2029	-0.2448	-0.2523	-0.1228	0.2873	0.0539	0.0744	0.1003	0.0233	0.0406	-0.0773	0.1306
138.2600	-0.5547	-0.4353	-0.3563	-0.2490	-0.2870	-0.2902	-0.5804	0.0498	0.0123	0.1285	0.0269	0.0461	0.0458	0.2645
140.0048	-0.6787	-0.3586	-0.4150	-0.3877	-0.2229	-0.2016	-0.2335	0.1285	0.1435	0.0582	0.0135	0.0593	0.0534	0.1366
141.7659	-0.4182	-0.5035	-0.4412	-0.2449	-0.3420	-0.0742	-0.0968	0.0868	0.0462	0.0252	0.0578	0.0515	0.1325	-0.1545
143.5500	-0.6003	-0.3300	-0.3261	-0.3354	-0.2679	-0.4796	0.2542	0.0422	0.0379	0.0480	0.0519	0.0485	0.0496	0.1068
145.3132	-0.6132	-0.2479	-0.3581	-0.2626	-0.2209	-0.2419	-0.2090	0.0912	0.0310	0.0070	0.0421	0.0529	0.0138	0.0251
147.0644	-0.5853	-0.3540	-0.3895	-0.3300	-0.2868	-0.1071	-0.6498	0.0420	0.0593	0.0966	0.0248	0.0379	0.0407	-0.2037
148.7983	-0.5745	-0.2639	-0.3440	-0.2223	-0.2373	-0.1211	-0.4171	0.0524	0.1175	0.1157	0.0642	0.0314	0.0300	0.1308
150.5419	-0.6445	-0.3593	-0.3018	-0.3032	-0.1935	-0.0651	-0.4508	0.0947	0.0778	0.0837	0.0475	0.0445	-0.0207	0.0477
152.3009	-0.5616	-0.4907	-0.3870	-0.3111	-0.3208	-0.4195	-0.0471	0.0512	0.0382	0.1155	0.0362	0.0612	0.0023	-0.0992
154.0561	-0.6172	-0.3520	-0.3801	-0.3955	-0.3819	-0.2960	-0.2459	0.0572	0.0938	0.0891	0.0611	0.0580	0.0304	-0.1846
155.8367	-0.5567	-0.3933	-0.3383	-0.2220	-0.3132	-0.1852	0.2293	0.0845	0.0554	0.0568	0.0201	0.0663	0.0908	0.1051
157.6044	-0.6466	-0.4456	-0.3624	-0.3840	-0.3527	-0.4557	-0.2000	0.0608	0.0834	0.0974	0.0443	0.0579	0.0073	0.1297
159.3426	-0.5915	-0.3919	-0.3901	-0.3377	-0.4140	-0.3276	-0.2430	0.0505	0.0467	0.0937	0.0540	0.0474	0.1318	-0.0235
161.1220	-0.6226	-0.3960	-0.3458	-0.3590	-0.3981	-0.3498	-0.3765	0.0949	0.0074	0.0032	0.0403	0.0738	0.0038	-0.1635
162.8884	-0.7934	-0.4088	-0.3301	-0.3091	-0.2948	-0.1696	-0.9257	0.0992	0.0286	0.0933	0.0264	0.0606	0.2125	-0.1534
164.5960	-0.5994	-0.4238	-0.5960	-0.3207	-0.3084	-0.3146	0.0131	0.0485	0.0395	0.0691	0.0878	0.0438	0.0931	-0.0272
166.3620	-0.8113	-0.3942	-0.3834	-0.3217	-0.2724	-0.5510	-0.8545	0.0874	0.0684	0.0831	0.0337	0.0778	0.0106	0.1590
168.0685	-0.6774	-0.3526	-0.4460	-0.3611	-0.3387	-0.1167	0.0616	0.0527	0.0760	0.0431	0.0836	0.0985	0.1061	-0.0114
169.7868	-0.8391	-0.3577	-0.3860	-0.3902	-0.4018	-0.3792	-0.6179	0.1187	0.1070	0.0678	0.0569	0.0613	0.0345	-0.0961
171.5047	-0.7690	-0.4401	-0.3658	-0.3286	-0.3045	-0.3846	-0.3273	0.1080	0.0920	0.0752	0.0549	0.0528	0.0111	0.0990
173.2580	-0.6547	-0.5481	-0.4300	-0.2715	-0.3677	-0.4835	0.1476	0.0523	0.0697	0.1019	0.0646	0.0429	0.0222	-0.1590
174.9985	-0.6598	-0.4393	-0.3975	-0.3786	-0.3336	-0.3185	-0.0368	0.0657	0.0438	0.0391	0.0553	0.0634	0.0814	0.1262
176.7516	-0.6278	-0.3760	-0.5830	-0.3447	-0.2916	-0.5977	-0.3751	0.0935	0.1165	0.1119	-0.0043	0.0643	0.0720	-0.0631
178.5848	-0.7730	-0.5616	-0.4347	-0.3256	-0.4086	-0.4320	-0.7126	0.1477	0.1267	0.0274	0.0972	0.0567	0.0743	-0.1794
180.3220	-0.6831	-0.4979	-0.4940	-0.3179	-0.3709	-0.1572	-0.0972	0.0793	0.1358	0.1223	0.0843	0.0575	-0.0147	0.0514
182.0881	-0.7414	-0.3060	-0.4581	-0.3089	-0.3323	-0.2953	0.1961	0.0937	0.0641	0.0571	0.0691	0.0861	0.0168	-0.1488
183.8096	-0.7028	-0.5478	-0.3994	-0.3562	-0.3454	-0.3982	0.0838	0.1229	0.1000	0.0646	0.0489	0.0435	0.0191	0.0666
185.5124	-0.7505	-0.5197	-0.5536	-0.2640	-0.4300	-0.4417	-0.1990	0.1359	0.0469	0.0468	0.1095	0.1173	0.1229	0.2770
187.2720	-0.6843	-0.4738	-0.4071	-0.3638	-0.3176	-0.5074	-0.1887	0.1184	0.1102	0.0629	0.0398	0.0934	0.0282	0.2493
188.9720	-0.7310	-0.5352	-0.4948	-0.3931	-0.3983	-0.4093	-0.5964	0.0920	0.0796	0.0699	0.0719	0.0556	0.0901	0.1104
190.7247	-0.7208	-0.4316	-0.4710	-0.4461	-0.3843	-0.3544	-0.1758	0.0952	0.0794	0.0600	0.0444	0.0764	0.0624	0.2493
192.4497	-0.7933	-0.4912	-0.4615	-0.4003	-0.4073	-0.3728	0.0367	0.1013	0.0800	0.0799	0.0976	0.0883	0.0229	0.2723
194.1728	-0.7909	-0.4427	-0.4695	-0.4603	-0.4185	-0.5242	0.1545	0.0870	0.1323	0.0791	0.0650	0.0463	0.0875	-0.0821
195.8998	-0.7295	-0.5877	-0.4745	-0.4076	-0.4593	-0.4932	-0.2618	0.0728	0.0946	0.0953	0.0747	0.0700	0.0217	-0.1180
197.6200	-0.8777	-0.3706	-0.4369	-0.3687	-0.4347	-0.5541	-0.5584	0.0822	0.1034	0.0776	0.0990	0.1072	0.1147	0.0737
199.1984	-0.7990	-0.5561	-0.4682	-0.3797	-0.4042	-0.4424	-0.2769	0.1159	0.1051	0.1012	0.0671	0.1033	0.0703	-0.0554
200.9059	-0.9076	-0.5829	-0.5654	-0.3537	-0.4198	-0.6598	-0.5634	0.0855	0.0798	0.0924	0.0851	0.0491	0.0585	0.0014
202.6506	-0.7614	-0.5231	-0.4187	-0.3815	-0.4463	-0.3014	-0.3179	0.1064	0.1234	0.0604	0.1053	0.0525	0.0693	0.0981
204.3820	-0.7924	-0.4050	-0.4985	-0.3902	-0.3729	-0.4252	-1.2684	0.1269	0.0606	0.0493	0.0425	0.0868	0.0936	-0.0261
206.1146	-0.8133	-0.6832	-0.5479	-0.4362	-0.4110	-0.4665	-0.5024	0.0744	0.1313	0.0486	0.0954	0.0969	0.0347	0.1070
207.8918	-0.8447	-0.5422	-0.4991	-0.4347	-0.4462	-0.3071	-0.4424	0.0987	0.0672	0.0886	0.0462	0.0614	0.0373	0.1359
209.6165	-0.8684	-0.5304	-0.4822	-0.4537	-0.4235	-0.3608	-0.4847	0.0634	0.0479	0.0885	0.0742	0.0919	0.0588	0.1181
211.3258	-0.8062	-0.5578	-0.5547	-0.3186	-0.5034	-0.5548	0.1795	0.1027	0.1220	0.1130	0.0900	0.1044	0.0281	-0.1484
213.0669	-0.7584	-0.6406	-0.4814	-0.3817	-0.3986	-0.1512	-0.2254	0.1204	0.1170	0.1213	0.0919	0.0617	0.1023	0.1227
214.8070	-0.8935	-0.5336	-0.4384	-0.4412	-0.4431	-0.4573	-0.1806	0.0823	0.1091	0.1182	0.0760	0.0631	-0.0148	0.1747
216.5045	-0.8045	-0.5364	-0.6395	-0.5795	-0.4949	-0.4581	-0.6796	0.1164	0.0897	0.0760	0.0617	0.0607	0.0720	0.2341
218.2927	-0.8659	-0.5749	-0.6378	-0.4314	-0.4660	-0.3064	-0.2509	0.1315	0.1142	0.1078	0.0611	0.0553	0.0923	-0.0177
220.0382	-1.0584	-0.4797	-0.4514	-0.5217	-0.4490	-0.6034	-0.5838	0.1209	0.1066	0.1428	0.1198	0.0806	0.0904	-0.0245
221.8149	-0.9213	-0.6215	-0.6102	-0.4707	-0.5262	-0.5117	-0.5204	0.1077	0.1146	0.0616	0.0655	0.0525	0.0154	0.1220
223.6304	-0.8488	-0.6648	-0.5680	-0.3879	-0.3607	-0.3922	-0.7438	0.1096	0.1101	0.0919	0.0643	0.0717	0.0036	0.2405
225.3355	-0.9564	-0.6308	-0.5381	-0.4484	-0.4287	-0.3311	-0.5389	0.1577	0.1350	0.0734	0.0659	0.1035	0.1312	0.1185
227.0408	-0.9725	-0.6527	-0.5228	-0.4249	-0.4981	-0.4546	-0.6031	0.0779	0.0879	0.1205	0.1364	0.0798	0.0606	-0.0414
228.8435	-0.9883	-0.5551	-0.5496	-0.4561	-0.4464	-0.4424	-0.7003	0.1146	0.0692	0.1063	0.0886	0.0861	0.1239	0.2003
230.5686	-1.0880	-0.5690	-0.5450	-0.5059	-0.5074	-0.4061	-0.0786	0.1315	0.1021	0.1008	0.0503	0.0841	0.0245	-0.0196
232.3602	-0.9972	-0.5336	-0.5761	-0.5211	-0.5598	-0.2423	-0.6575	0.1493	0.1236	0.0524	0.0786	0.0930	0.0170	0.0418
234.0757	-0.9101	-0.6458	-0.5479	-0.5701	-0.4969	-0.6105	-0.3688	0.1133	0.1437	0.1435	0.1055	0.0562	0.1222	0.1892
235.8048	-0.9560	-0.5997	-0.5334	-0.5351	-0.5042	-0.5618	-0.5193	0.1341	0.0200	0.1104	0.0959	0.0699	0.0559	-0.2613
237.5181	-0.9931	-0.6284	-0.6008	-0.4336	-0.5362	-0.5514	-0.4316	0.1521	0.0990	0.1469	0.0722	0.0718	0.1258	0.0814
239.2316	-1.0441	-0.5772	-0.5843	-0.4950	-0.4657	-0.5423	-0.4457	0.1691	0.1094	0.1197	0.0975	0.0693	-0.0056	0.0310
240.9909	-1.0756	-0.6091	-0.4378	-0.4499	-0.3786	-0.5002	-0.5108	0.1092	0.0722	0.1161	0.0701	0.0729	0.0939	0.1707
242.6986	-1.0025	-0.4766	-0.5220	-0.4868	-0.4353	-0.5426	-0.4119	0.1442	0.0805	0.1338	0.1011	0.0312	0.1438	0.0490
244.4526	-1.0273	-0.6504	-0.3759	-0.3487	-0.3488	-0.3540	-0.6640	0.1382	0.1108	0.0826	0.0866	0.0654	-0.0144	-0.0852
246.1313	-1.0724	-0.6837	-0.5694	-0.3981	-0.4163	-0.4090	-0.5785	0.1992	0.0733	0.1150	0.0863	0.0913	0.0558	0.1726
247.8658	-1.0318	-0.6869	-0.5113	-0.4839	-0.4522	-0.3731	-0.3515	0.1863	0.1235	0.1019	0.0787	0.0891	0.1370	0.0014
249.5943	-1.0953	-0.4604	-0.5139	-0.5102	-0.4584	-0.6297	0.1334	0.2120	0.1428	0.0836	0.0963	0.1038	0.1514	-0.0664
251.3087	-1.0785	-0.6399	-0.5972	-0.3718	-0.4509	-0.4888	0.1934	0.1910	0.0736	0.1109	0.0735	0.0554	0.1557	-0.0031
252.9899	-1.0359	-0.5935	-0.5984	-0.4180	-0.3641	-0.2753	-0.1918	0.1744	0.1720	0.0675	0.0818	0.0845	0.1625	0.1413
254.7240	-1.0038	-0.5167	-0.5507	-0.3968	-0.4116	-0.5240	-0.3201	0.2056	0.1429	0.0758	0.0785	0.0860	0.0059	-0.0074
256.4558	-1.0941	-0.6171	-0.4848	-0.4498	-0.4109	-0.4314	-0.6288	0.2145	0.1163	0.0773	0.0969	0.0560	0.1027	-0.0252
258.2006	-1.1467	-0.5955	-0.5066	-0.4910	-0.4122	-0.5041	-0.2964	0.2340	0.1083	0.0951	0.0834	0.0776	0.0950	0.1379
259.9188	-1.0761	-0.6196	-0.5646	-0.5161	-0.4399	-0.3141	0.0701	0.1976	0.1369	0.0980	0.1116	0.0918	0.0770	0.1770
261.6720	-1.0595	-0.7543	-0.4292	-0.4580	-0.4808	-0.3998	-0.4646	0.2238	0.0966	0.0399	0.1203	0.1258	0.0876	0.0644
263.3727	-1.0391	-0.5867	-0.6288	-0.4563	-0.4638	-0.4960	0.0297	0.2346	0.1224	0.1304	0.0769	0.1020	0.0756	0.1585
265.1120	-1.1552	-0.6700	-0.5926	-0.4570	-0.4122	-0.6206	-0.6319	0.1729	0.1251	0.0435	0.1243	0.1031	0.0934	0.0768
266.8497	-1.2281	-0.5098	-0.5872	-0.5575	-0.5025	-0.3592	-0.0291	0.1992	0.0886	0.0701	0.0819	0.0764	0.0187	0.0675
268.5740	-0.9748	-0.6378	-0.4198	-0.4557	-0.4174	-0.6986	-0.1686	0.1712	0.1133	0.0924	0.0903	0.0781	0.0297	0.1336
270.3420	-1.0888	-0.5370	-0.5695	-0.5086	-0.4612	-0.5928	-0.6692	0.1734	0.0769	0.1008	0.0811	0.0782	0.0534	-0.0348
272.0544	-1.1371	-0.6439	-0.4989	-0.4518	-0.4207	-0.3711	-0.9306	0.1746	0.1580	0.1380	0.0845	0.0703	0.1632	0.2937
273.8094	-1.1439	-0.5903	-0.5243	-0.4605	-0.3659	-0.1957	-1.2738	0.2232	0.1262	0.1079	0.1174	0.0588	0.1014	0.1221
275.5282	-1.0782	-0.5911	-0.5859	-0.5322	-0.4855	-0.2720	-0.2683	0.1828	0.1576	0.0943	0.0762	0.1212	0.0998	0.0248
277.2664	-1.1456	-0.4617	-0.4866	-0.4498	-0.4284	-0.5528	-0.3374	0.2086	0.1345	0.0714	0.1298	0.1132	0.1581	0.0610
279.0149	-1.1059	-0.6015	-0.6176	-0.5742	-0.3930	-0.3587	-0.4613	0.1701	0.1858	0.1206	0.0868	0.0802	0.1505	0.1524
280.7481	-1.1889	-0.6226	-0.5905	-0.4387	-0.4657	-0.4944	-0.0969	0.1819	0.1245	0.0947	0.0932	0.1195	0.1232	-0.1129
282.5203	-1.0816	-0.7051	-0.6337	-0.5308	-0.4347	-0.3573	-0.5007	0.1704	0.0853	0.0963	0.0988	0.0833	0.0975	0.0292
284.2260	-1.1457	-0.6754	-0.6479	-0.4376	-0.5840	-0.3592	-0.6630	0.1311	0.1399	0.1326	0.0989	0.0637	0.1289	-0.0949
285.9806	-1.2777	-0.6499	-0.6839	-0.5373	-0.4478	-0.4524	-0.8267	0.2596	0.1464	0.1336	0.1012	0.0674	0.1488	0.0773
287.6865	-1.0498	-0.6475	-0.6211	-0.4911	-0.5263	-0.4167	-0.1311	0.2188	0.1008	0.1138	0.0981	0.0921	0.1130	0.1999
289.4868	-1.1820	-0.6680	-0.5769	-0.4744	-0.5177	-0.5905	-0.4199	0.1939	0.1583	0.1282	0.0860	0.0992	0.0712	-0.0066
