Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
122;12788.6;1865.27;-369138.0;-153.572;2.81178;69.2882;2;30.57;22.7693;-2499.51;0.0;1865.27
123;12760.9;1861.24;-371906.0;-154.724;2.83232;69.2677;2;30.8;22.7663;-2499.39;0.0;1861.24
124;12731.8;1856.98;-374823.0;-155.937;2.8627;69.2373;2;31.04;22.7601;-2499.34;0.0;1856.98
125;12704.1;1852.94;-377590.0;-157.089;2.88266;69.2173;2;31.27;22.7555;-2499.47;0.0;1852.94
126;12675.3;1848.74;-380470.0;-158.287;2.91301;69.187;2;31.51;22.7705;-2499.42;0.0;1848.74
127;12617.3;1840.29;-386267.0;-160.699;2.9371;69.1629;2;32.0;22.764;-2499.37;0.0;1840.29
128;12585.9;1835.71;-389409.0;-162.006;2.963;69.137;2;32.25;22.7796;-2499.4;0.0;1835.71
129;12558.2;1831.67;-392176.0;-163.157;2.99353;69.1065;2;32.48;22.7728;-2499.43;0.0;1831.67
130;12531.7;1827.8;-394832.0;-164.262;3.01896;69.081;2;32.7;22.7792;-2499.46;0.0;1827.8
131;12502.5;1823.54;-397749.0;-165.475;3.04826;69.0517;2;32.94;22.7751;-2499.5;0.0;1823.54
132;12474.8;1819.51;-400517.0;-166.627;3.07539;69.0246;2;33.17;22.7735;-2499.52;0.0;1819.51
133;12448.3;1815.63;-403172.0;-167.731;3.10752;68.9925;2;33.39;22.7735;-2499.4;0.0;1815.63
134;12419.5;1811.43;-406052.0;-168.93;3.13217;68.9678;2;33.63;22.7754;-2499.43;0.0;1811.43
135;12392.9;1807.56;-408707.0;-170.034;3.16179;68.9382;2;33.85;22.7751;-2499.51;0.0;1807.56
136;12364.9;1803.47;-411512.0;-171.201;3.18956;68.9104;2;34.08;22.7827;-2499.5;0.0;1803.47
137;12338.7;1799.65;-414130.0;-172.29;3.21798;68.882;2;34.3;22.7728;-2499.61;0.0;1799.65
138;12309.5;1795.39;-417047.0;-173.504;3.24598;68.854;2;34.54;22.7827;-2499.6;0.0;1795.39
139;12281.9;1791.36;-419815.0;-174.655;3.27415;68.8259;2;34.77;22.7747;-2499.59;0.0;1791.36
140;12252.7;1787.1;-422732.0;-175.869;3.30516;68.7948;2;35.01;22.7842;-2499.57;0.0;1787.1
141;12198.4;1779.19;-428155.0;-178.125;3.33196;68.768;2;35.46;22.7946;-2499.63;0.0;1779.19
142;12169.6;1774.99;-431035.0;-179.323;3.36495;68.735;2;35.7;22.7789;-2499.56;0.0;1774.99
143;12140.5;1770.74;-433952.0;-180.537;3.39487;68.7051;2;35.94;22.7907;-2499.45;0.0;1770.74
144;12110.6;1766.37;-436944.0;-181.782;3.42782;68.6722;2;36.19;22.7842;-2499.42;0.0;1766.37
145;12082.9;1762.34;-439712.0;-182.933;3.45879;68.6412;2;36.42;22.7915;-2499.43;0.0;1762.34
146;12053.7;1758.08;-442629.0;-184.147;3.49066;68.6093;2;36.66;22.7911;-2499.49;0.0;1758.08
147;12026.0;1754.05;-445397.0;-185.298;3.52241;68.5776;2;36.89;22.7854;-2499.48;0.0;1754.05
148;11996.9;1749.79;-448314.0;-186.512;3.55479;68.5452;2;37.13;22.7984;-2499.49;0.0;1749.79
149;11966.9;1745.43;-451306.0;-187.757;3.58582;68.5142;2;37.38;22.79;-2499.42;0.0;1745.43
150;11936.6;1741.01;-454335.0;-189.017;3.61555;68.4845;2;37.63;22.8133;-2499.52;0.0;1741.01
151;11906.4;1736.59;-457365.0;-190.277;3.64877;68.4512;2;37.88;22.7999;-2499.42;0.0;1736.59
152;11876.4;1732.23;-460357.0;-191.522;3.67952;68.4205;2;38.13;22.7976;-2499.44;0.0;1732.23
153;11846.1;1727.81;-463386.0;-192.782;3.71089;68.3891;2;38.38;22.8033;-2499.52;0.0;1727.81
154;11814.7;1723.23;-466528.0;-194.089;3.74226;68.3577;2;38.64;22.8049;-2499.43;0.0;1723.23
155;11786.7;1719.13;-469333.0;-195.256;3.77564;68.3244;2;38.87;22.8049;-2499.49;0.0;1719.13
156;11757.9;1714.93;-472212.0;-196.454;3.80784;68.2922;2;39.11;22.7988;-2499.52;0.0;1714.93
157;11729.8;1710.84;-475017.0;-197.621;3.84115;68.2588;2;39.34;22.7957;-2499.5;0.0;1710.84
158;11699.9;1706.48;-478009.0;-198.866;3.8766;68.2234;2;39.59;22.7957;-2499.45;0.0;1706.48
159;11669.6;1702.06;-481039.0;-200.126;3.91077;68.1892;2;39.84;22.7984;-2499.5;0.0;1702.06
160;11640.4;1697.81;-483956.0;-201.34;3.94361;68.1564;2;40.08;22.8098;-2499.47;0.0;1697.81
161;11610.1;1693.39;-486985.0;-202.6;3.97625;68.1237;2;40.33;22.8068;-2499.57;0.0;1693.39
162;11581.3;1689.19;-489865.0;-203.798;4.01136;68.0886;2;40.57;22.8072;-2499.41;0.0;1689.19
163;11553.3;1685.1;-492670.0;-204.965;4.0476;68.0524;2;40.8;22.8045;-2499.51;0.0;1685.1
164;11523.0;1680.68;-495700.0;-206.226;4.08373;68.0163;2;41.05;22.7961;-2499.55;0.0;1680.68
165;11494.2;1676.48;-498579.0;-207.424;4.1212;67.9788;2;41.29;22.8141;-2499.58;0.0;1676.48
166;11463.9;1672.06;-501609.0;-208.684;4.15993;67.9401;2;41.54;22.8102;-2499.58;0.0;1672.06
167;11433.6;1667.64;-504638.0;-209.944;4.19824;67.9018;2;41.79;22.819;-2499.68;0.0;1667.64
168;11404.8;1663.44;-507518.0;-211.143;4.23491;67.8651;2;42.03;22.819;-2499.65;0.0;1663.44
169;11376.8;1659.35;-510323.0;-212.309;4.27371;67.8263;2;42.26;22.7976;-2499.57;0.0;1659.35
170;11348.0;1655.15;-513203.0;-213.508;4.31429;67.7857;2;42.5;22.8144;-2499.59;0.0;1655.15
171;11317.7;1650.73;-516232.0;-214.768;4.35376;67.7462;2;42.75;22.8297;-2499.55;0.0;1650.73
172;11260.8;1642.44;-521917.0;-217.133;4.39114;67.7089;2;43.22;22.8293;-2499.64;0.0;1642.44
173;11233.2;1638.4;-524685.0;-218.284;4.43071;67.6693;2;43.45;22.8133;-2499.63;0.0;1638.4
174;11204.4;1634.2;-527564.0;-219.482;4.46945;67.6305;2;43.69;22.8098;-2499.58;0.0;1634.2
175;11175.2;1629.95;-530482.0;-220.696;4.5073;67.5927;2;43.93;22.8095;-2499.57;0.0;1629.95
176;11147.5;1625.91;-533249.0;-221.847;4.54676;67.5532;2;44.16;22.8339;-2499.47;0.0;1625.91
177;11118.7;1621.71;-536129.0;-223.045;4.58449;67.5155;2;44.4;22.8198;-2499.53;0.0;1621.71
178;11088.4;1617.29;-539158.0;-224.306;4.62311;67.4769;2;44.65;22.8152;-2499.41;0.0;1617.29
179;11060.7;1613.25;-541926.0;-225.457;4.65979;67.4402;2;44.88;22.8152;-2499.5;0.0;1613.25
180;11031.6;1609.0;-544843.0;-226.671;4.69856;67.4014;2;45.12;22.8206;-2499.47;0.0;1609.0
181;11003.9;1604.96;-547611.0;-227.822;4.73633;67.3637;2;45.35;22.8209;-2499.45;0.0;1604.96
182;10972.5;1600.38;-550752.0;-229.129;4.77482;67.3252;2;45.61;22.8171;-2499.54;0.0;1600.38
183;10944.8;1596.34;-553520.0;-230.281;4.81616;67.2838;2;45.84;22.819;-2499.51;0.0;1596.34
184;10914.5;1591.93;-556549.0;-231.541;4.85356;67.2464;2;46.09;22.8228;-2499.56;0.0;1591.93
185;10885.7;1587.73;-559429.0;-232.739;4.89643;67.2036;2;46.33;22.8255;-2499.62;0.0;1587.73
186;10858.0;1583.69;-562197.0;-233.89;4.93693;67.1631;2;46.56;22.8225;-2499.45;0.0;1583.69
187;10827.7;1579.27;-565226.0;-235.151;4.9791;67.1209;2;46.81;22.8236;-2499.56;0.0;1579.27
188;10798.9;1575.07;-568106.0;-236.349;5.02031;67.0797;2;47.05;22.8324;-2499.53;0.0;1575.07
189;10768.6;1570.65;-571135.0;-237.609;5.06497;67.035;2;47.3;22.8339;-2499.53;0.0;1570.65
190;10738.4;1566.23;-574165.0;-238.87;5.10622;66.9938;2;47.55;22.8282;-2499.48;0.0;1566.23
191;10709.6;1562.03;-577045.0;-240.068;5.14686;66.9531;2;47.79;22.8236;-2499.31;0.0;1562.03
192;10681.9;1558.0;-579812.0;-241.219;5.18902;66.911;2;48.02;22.829;-2499.58;0.0;1558.0
193;10651.6;1553.58;-582842.0;-242.479;5.22889;66.8711;2;48.27;22.8443;-2499.59;0.0;1553.58
194;10620.2;1548.99;-585983.0;-243.786;5.26909;66.8309;2;48.53;22.8362;-2499.55;0.0;1548.99
195;10589.9;1544.58;-589013.0;-245.047;5.3113;66.7887;2;48.78;22.8267;-2499.49;0.0;1544.58
196;10559.6;1540.16;-592042.0;-246.307;5.35514;66.7449;2;49.03;22.8313;-2499.47;0.0;1540.16
197;10531.9;1536.12;-594810.0;-247.458;5.39546;66.7045;2;49.26;22.8305;-2499.47;0.0;1536.12
198;10501.6;1531.7;-597839.0;-248.719;5.43873;66.6613;2;49.51;22.8339;-2499.38;0.0;1531.7
199;10472.4;1527.45;-600756.0;-249.932;5.48152;66.6185;2;49.75;22.8485;-2499.51;0.0;1527.45
200;10412.2;1518.67;-606778.0;-252.437;5.52385;66.5761;2;50.25;22.8454;-2499.53;0.0;1518.67
201;10383.1;1514.41;-609695.0;-253.651;5.56555;66.5344;2;50.49;22.8507;-2499.49;0.0;1514.41
202;10352.8;1509.99;-612724.0;-254.911;5.60888;66.4911;2;50.74;22.8511;-2499.55;0.0;1509.99
203;10325.1;1505.96;-615492.0;-256.063;5.65091;66.4491;2;50.97;22.84;-2499.5;0.0;1505.96
204;10293.7;1501.37;-618633.0;-257.37;5.69032;66.4097;2;51.23;22.8443;-2499.52;0.0;1501.37
205;10265.6;1497.28;-621439.0;-258.537;5.7356;66.3644;2;51.46;22.8511;-2499.57;0.0;1497.28
206;10236.8;1493.08;-624318.0;-259.735;5.77626;66.3237;2;51.7;22.8412;-2499.61;0.0;1493.08
207;10208.8;1488.99;-627123.0;-260.902;5.82138;66.2786;2;51.93;22.8309;-2499.57;0.0;1488.99
208;10180.0;1484.79;-630003.0;-262.1;5.86659;66.2334;2;52.17;22.8435;-2499.51;0.0;1484.79
209;10151.9;1480.7;-632808.0;-263.267;5.91276;66.1872;2;52.4;22.8393;-2499.47;0.0;1480.7
210;10123.1;1476.5;-635688.0;-264.465;5.95425;66.1458;2;52.64;22.853;-2499.47;0.0;1476.5
211;10095.1;1472.41;-638493.0;-265.632;6.00131;66.0987;2;52.87;22.8504;-2499.49;0.0;1472.41
212;10065.2;1468.04;-641485.0;-266.877;6.04396;66.056;2;53.12;22.8515;-2499.52;0.0;1468.04
213;10033.7;1463.46;-644626.0;-268.184;6.0886;66.0114;2;53.38;22.8351;-2499.45;0.0;1463.46
214;10005.7;1459.37;-647431.0;-269.351;6.13412;65.9659;2;53.61;22.8439;-2499.55;0.0;1459.37
215;9975.77;1455.01;-650423.0;-270.595;6.18038;65.9196;2;53.86;22.8553;-2499.49;0.0;1455.01
216;9946.59;1450.75;-653341.0;-271.809;6.22332;65.8767;2;54.1;22.8553;-2499.54;0.0;1450.75
217;9916.67;1446.39;-656333.0;-273.054;6.27027;65.8297;2;54.35;22.8557;-2499.55;0.0;1446.39
218;9888.62;1442.3;-659138.0;-274.221;6.31705;65.7829;2;54.58;22.8557;-2499.62;0.0;1442.3
219;9859.83;1438.1;-662017.0;-275.419;6.36223;65.7378;2;54.82;22.8469;-2499.55;0.0;1438.1
220;9830.65;1433.84;-664935.0;-276.632;6.40811;65.6919;2;55.06;22.8462;-2499.6;0.0;1433.84
221;9802.98;1429.8;-667702.0;-277.784;6.45717;65.6428;2;55.29;22.8557;-2499.57;0.0;1429.8
222;9774.18;1425.6;-670582.0;-278.982;6.50301;65.597;2;55.53;22.8679;-2499.64;0.0;1425.6
223;9743.89;1421.19;-673611.0;-280.242;6.54851;65.5515;2;55.78;22.8507;-2499.67;0.0;1421.19
224;9716.21;1417.15;-676379.0;-281.394;6.59646;65.5035;2;56.01;22.8622;-2499.63;0.0;1417.15
225;9687.04;1412.89;-679296.0;-282.607;6.64331;65.4567;2;56.25;22.8569;-2499.58;0.0;1412.89
226;9657.12;1408.53;-682288.0;-283.852;6.68783;65.4122;2;56.5;22.858;-2499.55;0.0;1408.53
227;9626.82;1404.11;-685318.0;-285.112;6.73666;65.3633;2;56.75;22.8592;-2499.53;0.0;1404.11
228;9596.53;1399.69;-688347.0;-286.373;6.7825;65.3175;2;57.0;22.8706;-2499.6;0.0;1399.69
229;9537.44;1391.07;-694256.0;-288.831;6.829;65.271;2;57.49;22.8721;-2499.43;0.0;1391.07
230;9507.14;1386.66;-697286.0;-290.091;6.87719;65.2228;2;57.74;22.8718;-2499.44;0.0;1386.66
231;9477.22;1382.29;-700278.0;-291.336;6.92514;65.1749;2;57.99;22.8725;-2499.47;0.0;1382.29
232;9444.69;1377.55;-703531.0;-292.69;6.9719;65.1281;2;58.26;22.8603;-2499.49;0.0;1377.55
233;9414.39;1373.13;-706561.0;-293.95;7.02175;65.0783;2;58.51;22.863;-2499.5;0.0;1373.13
234;9387.84;1369.25;-709216.0;-295.055;7.07413;65.0259;2;58.73;22.8771;-2499.54;0.0;1369.25
