Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
465;2413.11;77.6387;-1.40669e+06;-2653.02;47.0699;25.0301;2;116.46;23.4446;-2500.05;0.0;77.6387
466;2385.44;76.7483;-1.40946e+06;-2658.24;47.1307;24.9693;2;116.69;23.4477;-2500.04;0.0;76.7483
467;2358.88;75.8939;-1.41211e+06;-2663.24;47.1979;24.9021;2;116.91;23.4351;-2500.03;0.0;75.894
468;2332.33;75.0396;-1.41477e+06;-2668.25;47.2667;24.8333;2;117.13;23.4332;-2500.12;0.0;75.0396
469;2305.77;74.1853;-1.41742e+06;-2673.26;47.3302;24.7698;2;117.35;23.4271;-2500.06;0.0;74.1853
470;2279.22;73.3309;-1.42008e+06;-2678.27;47.3993;24.7007;2;117.57;23.4443;-2500.1;0.0;73.3309
471;2252.67;72.4766;-1.42273e+06;-2683.28;47.4743;24.6257;2;117.79;23.4305;-2500.06;0.0;72.4766
472;2226.11;71.6223;-1.42539e+06;-2688.28;47.5523;24.5477;2;118.01;23.4458;-2500.14;0.0;71.6223
473;2170.76;69.8414;-1.43092e+06;-2698.72;47.6309;24.4691;2;118.47;23.4389;-2500.14;0.0;69.8414
474;2143.08;68.9509;-1.43369e+06;-2703.94;47.7152;24.3848;2;118.7;23.4504;-2500.01;0.0;68.9509
475;2113.91;68.0124;-1.43661e+06;-2709.45;47.7949;24.3051;2;118.94;23.4488;-2500.02;0.0;68.0124
476;2086.24;67.1219;-1.43938e+06;-2714.66;47.8733;24.2267;2;119.17;23.4614;-2500.04;0.0;67.1219
477;2057.06;66.1834;-1.44229e+06;-2720.17;47.9558;24.1442;2;119.41;23.4427;-2500.09;0.0;66.1834
478;2028.27;65.2568;-1.44517e+06;-2725.6;48.0367;24.0633;2;119.65;23.4355;-2500.1;0.0;65.2568
479;1997.97;64.2822;-1.4482e+06;-2731.31;48.1166;23.9834;2;119.9;23.4481;-2500.09;0.0;64.2822
480;1970.3;63.3917;-1.45097e+06;-2736.53;48.2029;23.8971;2;120.13;23.4568;-2500.09;0.0;63.3917
481;1940.0;62.417;-1.454e+06;-2742.24;48.2814;23.8186;2;120.38;23.4454;-2500.16;0.0;62.417
482;1910.83;61.4785;-1.45692e+06;-2747.75;48.3559;23.744;2;120.62;23.4534;-2500.13;0.0;61.4785
483;1880.91;60.5159;-1.45991e+06;-2753.39;48.4369;23.6631;2;120.87;23.4424;-2500.1;0.0;60.5158
484;1850.62;59.5412;-1.46294e+06;-2759.1;48.5223;23.5777;2;121.12;23.4523;-2500.06;0.0;59.5412
485;1821.44;58.6026;-1.46586e+06;-2764.6;48.6076;23.4924;2;121.36;23.4511;-2500.09;0.0;58.6026
486;1793.77;57.7122;-1.46862e+06;-2769.82;48.6954;23.4046;2;121.59;23.4561;-2500.05;0.0;57.7122
487;1764.6;56.7736;-1.47154e+06;-2775.33;48.7805;23.3195;2;121.83;23.4565;-2500.11;0.0;56.7736
488;1736.92;55.8831;-1.47431e+06;-2780.55;48.8658;23.2342;2;122.06;23.4477;-2500.01;0.0;55.8831
489;1707.75;54.9446;-1.47723e+06;-2786.05;48.9565;23.1435;2;122.3;23.4519;-2500.1;0.0;54.9446
490;1680.07;54.0541;-1.47999e+06;-2791.27;49.0441;23.0559;2;122.53;23.4492;-2500.07;0.0;54.0541
491;1649.78;53.0794;-1.48302e+06;-2796.98;49.1246;22.9754;2;122.78;23.466;-2500.14;0.0;53.0795
492;1619.48;52.1048;-1.48605e+06;-2802.69;49.2054;22.8946;2;123.03;23.4568;-2500.14;0.0;52.1048
493;1600.04;51.4791;-1.488e+06;-2806.36;49.2918;22.8082;2;123.19;23.4599;-2500.08;0.0;51.4791
494;1600.04;51.4791;-1.488e+06;-2806.36;49.3021;22.7979;2;123.19;23.4485;-2500.14;0.0;51.4791
495;1600.04;51.4791;-1.488e+06;-2806.36;49.221;22.879;2;123.19;23.4679;-2500.17;0.0;51.4791
496;1600.04;51.4791;-1.488e+06;-2806.36;49.123;22.977;2;123.19;23.4565;-2500.12;0.0;51.4791
497;1600.04;51.4791;-1.488e+06;-2806.36;49.0388;23.0612;2;123.19;23.4583;-2500.12;0.0;51.4791
498;1600.04;51.4791;-1.488e+06;-2806.36;48.9659;23.1341;2;123.19;23.4625;-2500.06;0.0;51.4791
499;1600.04;51.4791;-1.488e+06;-2806.36;48.9102;23.1898;2;123.19;23.4549;-2500.02;0.0;51.4791
500;1600.04;51.4791;-1.488e+06;-2806.36;48.8619;23.2381;2;123.19;23.4652;-2500.09;0.0;51.4791
501;1600.04;51.4791;-1.488e+06;-2806.36;48.8214;23.2786;2;123.19;23.4679;-2500.05;0.0;51.4791
502;1600.04;51.4791;-1.488e+06;-2806.36;48.785;23.315;2;123.19;23.4687;-2500.07;0.0;51.4791
503;1600.04;51.4791;-1.488e+06;-2806.36;48.7567;23.3433;2;123.19;23.477;-2500.03;0.0;51.4791
504;1600.04;51.4791;-1.488e+06;-2806.36;48.7291;23.3709;2;123.19;23.4618;-2500.07;0.0;51.4791
505;1600.04;51.4791;-1.488e+06;-2806.36;48.7061;23.3939;2;123.19;23.4648;-2500.07;0.0;51.4791
506;1600.04;51.4791;-1.488e+06;-2806.36;48.6851;23.4149;2;123.19;23.4706;-2500.13;0.0;51.4791
507;1600.04;51.4791;-1.488e+06;-2806.36;48.6678;23.4322;2;123.19;23.4789;-2500.09;0.0;51.4791
508;1600.04;51.4791;-1.488e+06;-2806.36;48.6493;23.4507;2;123.19;23.474;-2500.14;0.0;51.4791
