Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
1;16361.8;596.609;-11818.4;-19.6671;37.5476;34.5524;2;0.68;22.5642;-2499.87;0.0;596.609
2;16262.3;592.982;-21766.8;-36.2225;37.5674;34.5326;2;1.25;22.5524;-2499.88;0.0;592.982
3;16170.0;589.613;-31004.7;-51.5955;37.6164;34.4836;2;1.78;22.5654;-2499.84;0.0;589.613
4;16084.3;586.49;-39569.2;-65.8479;37.7154;34.3846;2;2.27;22.5642;-2499.86;0.0;586.491
5;16005.8;583.627;-47423.2;-78.9179;37.7802;34.3198;2;2.72;22.5635;-2499.85;0.0;583.627
6;15934.0;581.008;-54604.0;-90.8675;37.8726;34.2274;2;3.13;22.5474;-2499.86;0.0;581.008
7;15865.9;578.526;-61410.7;-102.195;37.9293;34.1707;2;3.52;22.5451;-2499.85;0.0;578.526
8;15803.1;576.235;-67693.9;-112.651;38.0075;34.0925;2;3.88;22.5497;-2499.88;0.0;576.235
9;15746.6;574.176;-73341.4;-122.049;38.0544;34.0456;2;4.2;22.5669;-2499.87;0.0;574.176
10;15690.9;572.144;-78914.1;-131.322;38.1144;33.9856;2;4.52;22.5639;-2499.85;0.0;572.144
11;15638.9;570.248;-84112.5;-139.973;38.1648;33.9352;2;4.82;22.5719;-2499.87;0.0;570.248
12;15591.4;568.516;-88862.4;-147.878;38.2169;33.8831;2;5.09;22.5604;-2499.85;0.0;568.516
13;15544.3;566.798;-93574.8;-155.72;38.2784;33.8216;2;5.36;22.5738;-2499.86;0.0;566.798
14;15500.9;565.216;-97913.2;-162.939;38.3152;33.7848;2;5.61;22.5505;-2499.86;0.0;565.216
15;15460.8;563.757;-101915.0;-169.599;38.3826;33.7174;2;5.84;22.5562;-2499.83;0.0;563.757
16;15420.8;562.298;-105917.0;-176.258;38.4166;33.6834;2;6.07;22.5524;-2499.84;0.0;562.298
17;15382.3;560.893;-109769.0;-182.669;38.4653;33.6347;2;6.29;22.5455;-2499.88;0.0;560.893
18;15344.2;559.502;-113584.0;-189.017;38.5093;33.5907;2;6.51;22.5512;-2499.87;0.0;559.502
19;15305.6;558.098;-117436.0;-195.427;38.5456;33.5544;2;6.73;22.5539;-2499.87;0.0;558.098
20;15267.1;556.693;-121288.0;-201.838;38.5892;33.5108;2;6.95;22.5566;-2499.86;0.0;556.693
21;15228.2;555.275;-125178.0;-208.311;38.6218;33.4782;2;7.17;22.5608;-2499.85;0.0;555.275
22;15184.5;553.679;-129554.0;-215.593;38.6702;33.4298;2;7.42;22.562;-2499.87;0.0;553.679
23;15145.9;552.274;-133406.0;-222.003;38.7105;33.3895;2;7.64;22.5577;-2499.87;0.0;552.274
24;15107.8;550.883;-137221.0;-228.351;38.7541;33.3459;2;7.86;22.5566;-2499.84;0.0;550.883
25;15069.3;549.479;-141073.0;-234.762;38.7968;33.3032;2;8.08;22.5593;-2499.87;0.0;549.479
26;15029.3;548.02;-145075.0;-241.421;38.8365;33.2635;2;8.31;22.5608;-2499.88;0.0;548.02
27;14990.4;546.601;-148964.0;-247.894;38.8738;33.2262;2;8.53;22.5482;-2499.85;0.0;546.601
28;14953.7;545.265;-152629.0;-253.993;38.9123;33.1877;2;8.74;22.5616;-2499.87;0.0;545.265
29;14913.7;543.806;-156631.0;-260.653;38.9499;33.1501;2;8.97;22.5581;-2499.86;0.0;543.806
30;14875.2;542.401;-160483.0;-267.063;38.9889;33.1111;2;9.19;22.5474;-2499.88;0.0;542.401
31;14836.6;540.996;-164336.0;-273.474;39.0279;33.0721;2;9.41;22.5524;-2499.87;0.0;540.996
32;14795.9;539.51;-168412.0;-280.258;39.0702;33.0298;2;9.64;22.5478;-2499.88;0.0;539.51
33;14757.4;538.105;-172264.0;-286.668;39.1095;32.9905;2;9.86;22.565;-2499.89;0.0;538.105
34;14717.3;536.646;-176266.0;-293.328;39.1545;32.9455;2;10.09;22.5512;-2499.88;0.0;536.646
35;14678.8;535.241;-180118.0;-299.738;39.1868;32.9132;2;10.31;22.5516;-2499.88;0.0;535.241
36;14640.7;533.85;-183933.0;-306.087;39.2301;32.8699;2;10.53;22.5321;-2499.88;0.0;533.85
37;14602.1;532.446;-187785.0;-312.497;39.2716;32.8284;2;10.75;22.5501;-2499.89;0.0;532.446
38;14565.5;531.109;-191451.0;-318.596;39.3091;32.7909;2;10.96;22.5566;-2499.88;0.0;531.109
39;14527.0;529.705;-195303.0;-325.007;39.3688;32.7312;2;11.18;22.5489;-2499.88;0.0;529.705
40;14488.4;528.3;-199155.0;-331.418;39.3926;32.7074;2;11.4;22.5539;-2499.88;0.0;528.3
41;14450.3;526.909;-202970.0;-337.766;39.4321;32.6679;2;11.62;22.5562;-2499.87;0.0;526.909
42;14411.8;525.504;-206822.0;-344.176;39.48;32.62;2;11.84;22.5551;-2499.85;0.0;525.504
43;14370.3;523.99;-210973.0;-351.085;39.5291;32.5709;2;12.08;22.5616;-2499.86;0.0;523.99
44;14331.7;522.586;-214826.0;-357.495;39.5586;32.5414;2;12.3;22.5551;-2499.85;0.0;522.586
45;14293.2;521.181;-218678.0;-363.906;39.593;32.507;2;12.52;22.5524;-2499.86;0.0;521.181
46;14252.8;519.708;-222717.0;-370.627;39.6521;32.4479;2;12.75;22.5662;-2499.87;0.0;519.708
47;14212.4;518.236;-226756.0;-377.349;39.687;32.413;2;12.98;22.5596;-2499.83;0.0;518.236
48;14172.0;516.763;-230795.0;-384.071;39.7281;32.3719;2;13.21;22.5654;-2499.85;0.0;516.763
49;14131.7;515.29;-234835.0;-390.792;39.7683;32.3317;2;13.44;22.5731;-2499.86;0.0;515.29
50;14093.5;513.899;-238649.0;-397.141;39.8181;32.2819;2;13.66;22.5531;-2499.86;0.0;513.899
51;14054.6;512.481;-242539.0;-403.614;39.8523;32.2477;2;13.88;22.5524;-2499.86;0.0;512.481
52;14018.0;511.144;-246204.0;-409.713;39.8972;32.2028;2;14.09;22.5593;-2499.86;0.0;511.144
53;13979.8;509.753;-250019.0;-416.061;39.9398;32.1602;2;14.31;22.565;-2499.89;0.0;509.753
54;13942.8;508.403;-253722.0;-422.223;39.9839;32.1161;2;14.52;22.57;-2499.88;0.0;508.403
55;13904.6;507.012;-257536.0;-428.571;40.0265;32.0735;2;14.74;22.5665;-2499.85;0.0;507.012
56;13867.2;505.648;-261276.0;-434.795;40.0643;32.0357;2;14.95;22.5692;-2499.86;0.0;505.648
57;13828.7;504.244;-265129.0;-441.206;40.1102;31.9898;2;15.17;22.5669;-2499.86;0.0;504.244
58;13792.1;502.907;-268794.0;-447.305;40.1543;31.9457;2;15.38;22.5665;-2499.89;0.0;502.907
59;13752.0;501.448;-272796.0;-453.964;40.1978;31.9022;2;15.61;22.5547;-2499.88;0.0;501.448
60;13708.3;499.852;-277171.0;-461.246;40.2383;31.8617;2;15.86;22.5424;-2499.88;0.0;499.852
61;13671.6;498.516;-280837.0;-467.345;40.2852;31.8148;2;16.07;22.5397;-2499.87;0.0;498.516
62;13631.6;497.057;-284838.0;-474.005;40.3223;31.7777;2;16.3;22.5616;-2499.86;0.0;497.057
63;13591.6;495.598;-288840.0;-480.664;40.3687;31.7313;2;16.53;22.5604;-2499.87;0.0;495.598
64;13551.6;494.138;-292842.0;-487.324;40.4077;31.6923;2;16.76;22.5681;-2499.87;0.0;494.138
65;13509.7;492.611;-297031.0;-494.294;40.4526;31.6474;2;17.0;22.5707;-2499.89;0.0;492.611
66;13471.2;491.206;-300883.0;-500.705;40.4965;31.6035;2;17.22;22.5646;-2499.91;0.0;491.206
67;13428.9;489.665;-305109.0;-507.738;40.5404;31.5596;2;17.46;22.5677;-2499.89;0.0;489.665
68;13388.9;488.206;-309111.0;-514.397;40.5871;31.5129;2;17.69;22.5742;-2499.88;0.0;488.206
69;13350.7;486.815;-312926.0;-520.745;40.6292;31.4708;2;17.91;22.5631;-2499.9;0.0;486.815
70;13311.8;485.397;-316815.0;-527.218;40.6757;31.4243;2;18.13;22.5596;-2499.9;0.0;485.397
71;13273.3;483.992;-320668.0;-533.629;40.7116;31.3884;2;18.35;22.5761;-2499.86;0.0;483.992
72;13234.8;482.588;-324520.0;-540.039;40.7596;31.3404;2;18.57;22.5574;-2499.87;0.0;482.588
73;13196.7;481.197;-328335.0;-546.388;40.7948;31.3052;2;18.79;22.5612;-2499.9;0.0;481.197
74;13156.6;479.737;-332336.0;-553.047;40.847;31.253;2;19.02;22.5665;-2499.9;0.0;479.737
75;13116.2;478.264;-336376.0;-559.769;40.8872;31.2128;2;19.25;22.5654;-2499.89;0.0;478.264
76;13077.7;476.86;-340228.0;-566.179;40.9357;31.1643;2;19.47;22.5669;-2499.86;0.0;476.86
77;13037.3;475.387;-344267.0;-572.901;40.9797;31.1203;2;19.7;22.5646;-2499.86;0.0;475.387
78;12996.9;473.914;-348306.0;-579.623;41.0266;31.0734;2;19.93;22.5757;-2499.87;0.0;473.914
79;12956.5;472.441;-352346.0;-586.345;41.0693;31.0307;2;20.16;22.5685;-2499.89;0.0;472.441
80;12918.0;471.037;-356198.0;-592.755;41.1126;30.9874;2;20.38;22.5731;-2499.87;0.0;471.037
81;12872.0;469.359;-360798.0;-600.41;41.1573;30.9427;2;20.64;22.5528;-2499.87;0.0;469.359
82;12833.9;467.968;-364613.0;-606.758;41.1985;30.9015;2;20.86;22.5654;-2499.91;0.0;467.968
83;12795.7;466.577;-368427.0;-613.107;41.2463;30.8537;2;21.08;22.5581;-2499.87;0.0;466.577
84;12755.7;465.118;-372429.0;-619.766;41.2873;30.8127;2;21.31;22.5512;-2499.87;0.0;465.118
85;12717.2;463.713;-376281.0;-626.177;41.3391;30.7609;2;21.53;22.5681;-2499.9;0.0;463.713
86;12677.2;462.254;-380283.0;-632.836;41.3819;30.7181;2;21.76;22.5577;-2499.89;0.0;462.254
87;12638.6;460.85;-384135.0;-639.247;41.4333;30.6667;2;21.98;22.5558;-2499.91;0.0;460.85
88;12600.1;459.445;-387988.0;-645.657;41.476;30.624;2;22.2;22.57;-2499.92;0.0;459.445
89;12562.0;458.054;-391802.0;-652.005;41.5233;30.5767;2;22.42;22.5727;-2499.91;0.0;458.054
90;12523.5;456.649;-395655.0;-658.416;41.567;30.533;2;22.64;22.5727;-2499.9;0.0;456.649
91;12487.2;455.326;-399282.0;-664.453;41.6089;30.4911;2;22.85;22.5715;-2499.88;0.0;455.326
92;12446.8;453.854;-403322.0;-671.175;41.657;30.443;2;23.08;22.5704;-2499.88;0.0;453.854
93;12408.3;452.449;-407174.0;-677.585;41.6994;30.4006;2;23.3;22.5612;-2499.87;0.0;452.449
94;12363.0;450.799;-411699.0;-685.116;41.7522;30.3478;2;23.56;22.5646;-2499.89;0.0;450.799
95;12326.7;449.476;-415327.0;-691.153;41.7964;30.3036;2;23.78;22.5734;-2499.9;0.0;449.476
96;12291.9;448.208;-418805.0;-696.941;41.8442;30.2558;2;24.0;22.5516;-2499.92;0.0;448.208
97;12222.4;445.671;-425762.0;-708.518;41.8828;30.2172;2;24.44;22.5485;-2499.88;0.0;445.671
98;12185.0;444.307;-429502.0;-714.741;41.9225;30.1775;2;24.67;22.5528;-2499.89;0.0;444.307
99;12150.2;443.039;-432980.0;-720.529;41.9599;30.14;2;24.89;22.5478;-2499.89;0.0;443.039
100;12114.7;441.744;-436533.0;-726.442;41.9973;30.1027;2;25.12;22.5654;-2499.91;0.0;441.744
101;12088.1;440.775;-439188.0;-730.861;42.0418;30.0582;2;25.35;22.5616;-2499.9;0.0;440.775
102;12061.6;439.807;-441844.0;-735.28;42.0719;30.0281;2;25.58;22.5635;-2499.91;0.0;439.807
103;12033.5;438.784;-444649.0;-739.948;42.0988;30.0012;2;25.82;22.5673;-2499.88;0.0;438.784
104;12006.6;437.802;-447341.0;-744.429;42.1267;29.9733;2;26.05;22.5704;-2499.88;0.0;437.802
105;11980.0;436.834;-449997.0;-748.848;42.154;29.946;2;26.28;22.5596;-2499.87;0.0;436.834
106;11953.9;435.88;-452615.0;-753.204;42.1816;29.9184;2;26.51;22.5531;-2499.86;0.0;435.88
107;11901.1;433.957;-457888.0;-761.98;42.21;29.89;2;26.98;22.5704;-2499.87;0.0;433.957
108;11874.9;433.002;-460506.0;-766.337;42.2403;29.8597;2;27.23;22.5551;-2499.89;0.0;433.002
109;11870.5;432.838;-460955.0;-767.084;42.2658;29.8342;12;27.47;22.5593;-2499.93;0.0;432.838
110;11870.5;432.838;-460955.0;-767.084;42.2923;29.8077;12;27.71;22.5543;-2499.94;0.0;432.838
111;11870.5;432.838;-460955.0;-767.084;42.2874;29.8126;12;27.95;22.5669;-2499.91;0.0;432.838
112;11870.5;432.838;-460955.0;-767.084;42.2758;29.8242;12;28.19;22.5558;-2499.91;0.0;432.838
113;11870.5;432.838;-460955.0;-767.084;42.2608;29.8392;12;28.43;22.5543;-2499.89;0.0;432.838
114;11870.5;432.838;-460955.0;-767.084;42.2482;29.8518;12;28.67;22.5731;-2499.88;0.0;432.838
115;11870.5;432.838;-460955.0;-767.084;42.2367;29.8633;12;28.92;22.5627;-2499.86;0.0;432.838
116;11870.5;432.838;-460955.0;-767.084;42.2302;29.8698;12;29.16;22.57;-2499.86;0.0;432.838
117;11870.5;432.838;-460955.0;-767.084;42.2245;29.8755;12;29.4;22.56;-2499.84;0.0;432.838
118;11870.5;432.838;-460955.0;-767.084;42.2181;29.8819;12;29.64;22.5761;-2499.88;0.0;432.838
119;11869.3;432.798;-461067.0;-767.27;42.2118;29.8882;12;29.88;22.5746;-2499.9;0.0;432.798
120;11867.8;432.743;-461217.0;-767.519;42.2081;29.8919;12;30.13;22.5742;-2499.89;0.0;432.743
121;11865.6;432.661;-461441.0;-767.893;42.2064;29.8936;12;30.37;22.5792;-2499.9;0.0;432.661
122;11863.3;432.579;-461666.0;-768.266;42.2057;29.8942;12;30.61;22.5761;-2499.89;0.0;432.579
123;11860.7;432.484;-461927.0;-768.702;42.2065;29.8935;12;30.85;22.5665;-2499.89;0.0;432.484
124;11858.1;432.388;-462189.0;-769.138;42.2083;29.8917;12;31.1;22.5688;-2499.88;0.0;432.388
125;11855.5;432.293;-462451.0;-769.573;42.2096;29.8904;12;31.34;22.5642;-2499.9;0.0;432.293
126;11853.2;432.211;-462675.0;-769.947;42.2096;29.8904;12;31.58;22.5543;-2499.89;0.0;432.211
127;11850.6;432.116;-462937.0;-770.382;42.2077;29.8923;12;31.82;22.5662;-2499.89;0.0;432.116
128;11848.0;432.02;-463199.0;-770.818;42.2073;29.8927;12;32.06;22.5593;-2499.9;0.0;432.02
129;11845.4;431.925;-463461.0;-771.254;42.2075;29.8925;12;32.31;22.5505;-2499.87;0.0;431.925
130;11843.9;431.87;-463610.0;-771.502;42.2103;29.8897;12;32.55;22.5635;-2499.87;0.0;431.87
131;11843.1;431.843;-463685.0;-771.627;42.2113;29.8887;12;32.79;22.5746;-2499.89;0.0;431.843
132;11840.5;431.747;-463947.0;-772.063;42.2098;29.8902;12;33.03;22.5765;-2499.9;0.0;431.747
133;11837.2;431.625;-464284.0;-772.623;42.2122;29.8878;12;33.28;22.5711;-2499.9;0.0;431.625
134;11836.4;431.597;-464358.0;-772.747;42.2158;29.8842;12;33.52;22.5719;-2499.91;0.0;431.597
135;11834.9;431.543;-464508.0;-772.996;42.2149;29.8851;12;33.76;22.5685;-2499.9;0.0;431.543
136;11831.9;431.434;-464807.0;-773.494;42.2134;29.8866;12;34.0;22.565;-2499.91;0.0;431.434
137;11825.9;431.216;-465406.0;-774.49;42.2143;29.8857;12;34.49;22.5646;-2499.9;0.0;431.216
138;11822.6;431.093;-465742.0;-775.05;42.2151;29.8849;12;34.74;22.56;-2499.86;0.0;431.093
139;11819.2;430.97;-466079.0;-775.61;42.2153;29.8847;12;34.99;22.5551;-2499.89;0.0;430.97
140;11817.7;430.916;-466228.0;-775.859;42.2192;29.8808;12;35.25;22.578;-2499.9;0.0;430.916
141;11814.7;430.806;-466528.0;-776.357;42.2234;29.8766;12;35.49;22.5761;-2499.91;0.0;430.806
142;11812.5;430.725;-466752.0;-776.73;42.2237;29.8763;12;35.73;22.5788;-2499.93;0.0;430.725
143;11812.5;430.725;-466752.0;-776.73;42.2277;29.8723;12;35.97;22.5895;-2499.92;0.0;430.725
144;11811.4;430.684;-466864.0;-776.917;42.2293;29.8707;12;36.21;22.5761;-2499.87;0.0;430.684
145;11808.4;430.575;-467163.0;-777.415;42.2281;29.8719;12;36.45;22.5757;-2499.86;0.0;430.575
146;11805.0;430.452;-467500.0;-777.975;42.2267;29.8733;12;36.69;22.575;-2499.89;0.0;430.452
147;11801.6;430.329;-467837.0;-778.536;42.2285;29.8715;12;36.92;22.5658;-2499.89;0.0;430.329
148;11798.3;430.206;-468173.0;-779.096;42.2281;29.8719;12;37.16;22.578;-2499.89;0.0;430.206
149;11797.5;430.179;-468248.0;-779.22;42.2318;29.8682;12;37.39;22.5723;-2499.89;0.0;430.179
150;11794.9;430.084;-468510.0;-779.656;42.2348;29.8652;12;37.63;22.565;-2499.88;0.0;430.084
151;11791.9;429.975;-468809.0;-780.154;42.2357;29.8643;12;37.87;22.5681;-2499.86;0.0;429.975
152;11790.8;429.934;-468921.0;-780.34;42.2391;29.8609;12;38.11;22.5688;-2499.88;0.0;429.934
153;11788.2;429.838;-469183.0;-780.776;42.2427;29.8573;12;38.35;22.5673;-2499.9;0.0;429.838
154;11787.8;429.825;-469221.0;-780.838;42.244;29.856;12;38.59;22.5723;-2499.86;0.0;429.825
155;11787.8;429.825;-469221.0;-780.838;42.2446;29.8554;12;38.83;22.5784;-2499.87;0.0;429.825
156;11784.4;429.702;-469557.0;-781.398;42.2433;29.8567;12;39.08;22.5792;-2499.86;0.0;429.702
157;11781.4;429.593;-469856.0;-781.896;42.2421;29.8579;12;39.32;22.5819;-2499.9;0.0;429.593
158;11778.8;429.497;-470118.0;-782.332;42.2434;29.8566;12;39.56;22.5753;-2499.9;0.0;429.497
159;11778.8;429.497;-470118.0;-782.332;42.2454;29.8546;12;39.8;22.5719;-2499.88;0.0;429.497
160;11778.8;429.497;-470118.0;-782.332;42.2455;29.8545;12;40.04;22.5738;-2499.9;0.0;429.497
161;11775.5;429.375;-470455.0;-782.892;42.244;29.856;12;40.28;22.5826;-2499.89;0.0;429.375
162;11772.5;429.265;-470754.0;-783.39;42.2461;29.8539;12;40.52;22.5715;-2499.87;0.0;429.265
163;11770.6;429.197;-470941.0;-783.701;42.2507;29.8493;12;40.77;22.5466;-2499.89;0.0;429.197
164;11770.2;429.184;-470978.0;-783.764;42.253;29.847;12;41.04;22.5562;-2499.89;0.0;429.184
165;11767.2;429.075;-471277.0;-784.261;42.2532;29.8468;12;41.28;22.575;-2499.86;0.0;429.075
166;11765.4;429.006;-471464.0;-784.572;42.2569;29.8431;12;41.52;22.578;-2499.89;0.0;429.006
167;11764.2;428.965;-471577.0;-784.759;42.259;29.841;12;41.76;22.5788;-2499.86;0.0;428.965
168;11763.9;428.952;-471614.0;-784.822;42.2584;29.8416;12;42.0;22.5711;-2499.89;0.0;428.952
169;11757.9;428.734;-472212.0;-785.817;42.2575;29.8425;12;42.49;22.5776;-2499.86;0.0;428.734
170;11755.6;428.652;-472437.0;-786.191;42.2592;29.8408;12;42.75;22.5792;-2499.88;0.0;428.652
171;11755.6;428.652;-472437.0;-786.191;42.2599;29.8401;12;42.99;22.5845;-2499.86;0.0;428.652
172;11753.8;428.584;-472624.0;-786.502;42.2608;29.8392;12;43.23;22.5826;-2499.88;0.0;428.584
173;11751.1;428.488;-472886.0;-786.938;42.2599;29.8401;12;43.47;22.5922;-2499.87;0.0;428.488
174;11750.0;428.447;-472998.0;-787.124;42.2609;29.8391;12;43.71;22.5803;-2499.86;0.0;428.447
175;11747.8;428.365;-473222.0;-787.498;42.2632;29.8368;12;43.95;22.5853;-2499.91;0.0;428.365
176;11747.0;428.338;-473297.0;-787.622;42.2646;29.8354;12;44.19;22.5731;-2499.92;0.0;428.338
177;11746.3;428.311;-473372.0;-787.747;42.2669;29.8331;12;44.43;22.5807;-2499.91;0.0;428.311
178;11744.0;428.229;-473596.0;-788.12;42.2682;29.8318;12;44.67;22.5731;-2499.89;0.0;428.229
179;11742.5;428.174;-473746.0;-788.369;42.2694;29.8306;12;44.91;22.5593;-2499.9;0.0;428.174
180;11741.4;428.134;-473858.0;-788.556;42.2707;29.8293;12;45.16;22.5826;-2499.88;0.0;428.134
181;11740.3;428.093;-473970.0;-788.742;42.2735;29.8265;12;45.4;22.5665;-2499.87;0.0;428.093
182;11737.7;427.997;-474232.0;-789.178;42.2736;29.8264;12;45.64;22.5715;-2499.88;0.0;427.997
183;11736.6;427.956;-474344.0;-789.365;42.2754;29.8246;12;45.88;22.5792;-2499.88;0.0;427.956
184;11734.3;427.874;-474569.0;-789.738;42.2755;29.8245;12;46.12;22.5868;-2499.92;0.0;427.874
185;11733.2;427.833;-474681.0;-789.925;42.2761;29.8239;12;46.37;22.5807;-2499.9;0.0;427.834
186;11730.9;427.752;-474905.0;-790.299;42.2766;29.8234;12;46.61;22.583;-2499.9;0.0;427.752
187;11729.8;427.711;-475017.0;-790.485;42.2773;29.8227;12;46.84;22.5838;-2499.87;0.0;427.711
188;11729.5;427.697;-475055.0;-790.547;42.279;29.821;12;47.08;22.5876;-2499.89;0.0;427.697
189;11729.5;427.697;-475055.0;-790.547;42.2787;29.8213;12;47.33;22.583;-2499.87;0.0;427.697
190;11728.7;427.67;-475130.0;-790.672;42.2773;29.8227;12;47.57;22.5646;-2499.88;0.0;427.67
191;11726.5;427.588;-475354.0;-791.045;42.2762;29.8238;12;47.81;22.5853;-2499.87;0.0;427.588
192;11725.3;427.547;-475466.0;-791.232;42.2779;29.8221;12;48.05;22.5834;-2499.87;0.0;427.547
193;11723.8;427.493;-475616.0;-791.481;42.2798;29.8202;12;48.29;22.5753;-2499.88;0.0;427.493
194;11723.1;427.465;-475691.0;-791.605;42.2809;29.8191;12;48.53;22.5734;-2499.89;0.0;427.465
195;11722.3;427.438;-475765.0;-791.73;42.2824;29.8176;12;48.77;22.57;-2499.9;0.0;427.438
196;11722.0;427.424;-475803.0;-791.792;42.2828;29.8172;12;49.02;22.5776;-2499.88;0.0;427.424
197;11721.2;427.397;-475878.0;-791.917;42.2821;29.8179;12;49.27;22.5861;-2499.87;0.0;427.397
198;11719.4;427.329;-476065.0;-792.228;42.2816;29.8184;12;49.52;22.5811;-2499.88;0.0;427.329
199;11718.6;427.302;-476139.0;-792.352;42.2844;29.8156;12;49.77;22.5746;-2499.88;0.0;427.302
200;11717.9;427.274;-476214.0;-792.477;42.285;29.815;12;50.03;22.5784;-2499.9;0.0;427.274
201;11717.1;427.247;-476289.0;-792.601;42.2853;29.8147;12;50.27;22.5838;-2499.9;0.0;427.247
202;11716.0;427.206;-476401.0;-792.788;42.2852;29.8148;12;50.51;22.5956;-2499.88;0.0;427.206
203;11714.5;427.152;-476551.0;-793.037;42.2858;29.8142;12;50.75;22.5949;-2499.9;0.0;427.152
204;11713.0;427.097;-476700.0;-793.286;42.2862;29.8138;12;51.24;22.5815;-2499.9;0.0;427.097
205;11712.6;427.083;-476738.0;-793.348;42.2866;29.8134;12;51.49;22.5784;-2499.9;0.0;427.083
206;11711.9;427.056;-476813.0;-793.473;42.2861;29.8139;12;51.74;22.5711;-2499.89;0.0;427.056
207;11710.4;427.002;-476962.0;-793.721;42.2854;29.8146;12;52.0;22.5742;-2499.87;0.0;427.002
208;11709.6;426.974;-477037.0;-793.846;42.285;29.815;12;52.25;22.5891;-2499.89;0.0;426.974
209;11709.3;426.961;-477074.0;-793.908;42.2851;29.8149;12;52.5;22.5884;-2499.89;0.0;426.961
210;11708.5;426.933;-477149.0;-794.033;42.2847;29.8153;12;52.73;22.5819;-2499.87;0.0;426.933
211;11707.0;426.879;-477299.0;-794.282;42.2845;29.8155;12;52.97;22.5807;-2499.86;0.0;426.879
212;11705.9;426.838;-477411.0;-794.468;42.2841;29.8159;12;53.21;22.5773;-2499.86;0.0;426.838
213;11705.9;426.838;-477411.0;-794.468;42.2846;29.8153;12;53.45;22.5711;-2499.87;0.0;426.838
214;11705.5;426.824;-477448.0;-794.53;42.2856;29.8144;12;53.69;22.5753;-2499.89;0.0;426.824
215;11704.4;426.783;-477561.0;-794.717;42.2855;29.8145;12;53.93;22.5769;-2499.89;0.0;426.783
216;11704.4;426.783;-477561.0;-794.717;42.2846;29.8154;12;54.16;22.5807;-2499.91;0.0;426.783
217;11703.6;426.756;-477635.0;-794.842;42.2858;29.8142;12;54.4;22.596;-2499.88;0.0;426.756
218;11702.9;426.729;-477710.0;-794.966;42.2848;29.8152;12;54.64;22.5918;-2499.9;0.0;426.729
219;11702.9;426.729;-477710.0;-794.966;42.2861;29.8139;12;54.88;22.5834;-2499.9;0.0;426.729
220;11702.1;426.702;-477785.0;-795.091;42.2866;29.8134;12;55.13;22.5761;-2499.9;0.0;426.702
221;11700.7;426.647;-477935.0;-795.34;42.286;29.814;12;55.36;22.5807;-2499.88;0.0;426.647
222;11700.7;426.647;-477935.0;-795.34;42.2861;29.8139;12;55.6;22.5864;-2499.89;0.0;426.647
223;11700.3;426.633;-477972.0;-795.402;42.287;29.813;12;55.83;22.5872;-2499.88;0.0;426.633
224;11699.9;426.62;-478009.0;-795.464;42.2869;29.8131;12;56.06;22.5811;-2499.89;0.0;426.62
225;11699.2;426.593;-478084.0;-795.589;42.2866;29.8134;12;56.3;22.5807;-2499.89;0.0;426.593
226;11699.2;426.593;-478084.0;-795.589;42.288;29.812;12;56.54;22.5807;-2499.88;0.0;426.593
227;11699.2;426.593;-478084.0;-795.589;42.2876;29.8124;12;56.78;22.6018;-2499.89;0.0;426.593
228;11698.4;426.565;-478159.0;-795.713;42.2863;29.8137;12;57.01;22.5953;-2499.89;0.0;426.565
229;11697.3;426.524;-478271.0;-795.9;42.2865;29.8135;12;57.48;22.5914;-2499.9;0.0;426.524
230;11696.5;426.497;-478346.0;-796.024;42.2869;29.8131;12;57.73;22.5807;-2499.88;0.0;426.497
231;11696.5;426.497;-478346.0;-796.024;42.2871;29.8129;12;57.98;22.5861;-2499.92;0.0;426.497
232;11696.5;426.497;-478346.0;-796.024;42.2883;29.8117;12;58.23;22.5941;-2499.89;0.0;426.497
233;11696.5;426.497;-478346.0;-796.024;42.288;29.812;12;58.48;22.593;-2499.89;0.0;426.497
234;11695.8;426.47;-478421.0;-796.149;42.2879;29.8121;12;58.73;22.5864;-2499.87;0.0;426.47
235;11695.8;426.47;-478421.0;-796.149;42.2864;29.8136;12;58.98;22.5914;-2499.89;0.0;426.47
236;11695.8;426.47;-478421.0;-796.149;42.2862;29.8138;12;59.23;22.5945;-2499.9;0.0;426.47
237;11695.4;426.456;-478458.0;-796.211;42.2859;29.8141;12;59.48;22.5884;-2499.91;0.0;426.456
238;11694.7;426.429;-478533.0;-796.336;42.2855;29.8145;12;59.73;22.593;-2499.89;0.0;426.429
239;11694.7;426.429;-478533.0;-796.336;42.285;29.815;12;59.98;22.588;-2499.89;0.0;426.429
240;11694.3;426.415;-478570.0;-796.398;42.2856;29.8144;12;60.23;22.5987;-2499.9;0.0;426.415
241;11694.3;426.415;-478570.0;-796.398;42.2848;29.8152;12;60.48;22.5834;-2499.91;0.0;426.415
242;11694.3;426.415;-478570.0;-796.398;42.2857;29.8143;12;60.73;22.578;-2499.89;0.0;426.415
243;11693.9;426.402;-478608.0;-796.46;42.2847;29.8153;12;60.98;22.5822;-2499.9;0.0;426.402
244;11693.5;426.388;-478645.0;-796.522;42.2847;29.8153;12;61.23;22.5784;-2499.92;0.0;426.388
245;11693.5;426.388;-478645.0;-796.522;42.284;29.816;12;61.48;22.5956;-2499.88;0.0;426.388
