Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
120;16089.9;8282.75;-39008.2;-4.59809;0.198181;71.9018;2;30.15;23.0013;-2499.41;0.0;8282.75
121;16086.9;8281.21;-39307.4;-4.63336;0.197948;71.902;2;30.39;23.0001;-2499.4;0.0;8281.21
122;16083.9;8279.67;-39606.5;-4.66862;0.197808;71.9022;2;30.63;22.9994;-2499.38;0.0;8279.67
123;16080.6;8277.94;-39943.3;-4.70831;0.197497;71.9025;2;30.87;22.999;-2499.39;0.0;8277.94
124;16077.6;8276.4;-40242.4;-4.74357;0.1973;71.9027;2;31.12;23.0001;-2499.4;0.0;8276.4
125;16074.2;8274.67;-40579.0;-4.78325;0.197079;71.9029;2;31.36;22.9998;-2499.4;0.0;8274.67
126;16071.2;8273.13;-40878.1;-4.81851;0.197043;71.903;2;31.6;22.9982;-2499.39;0.0;8273.13
127;16068.2;8271.59;-41177.3;-4.85378;0.196846;71.9032;2;31.84;22.9994;-2499.41;0.0;8271.59
128;16064.9;8269.85;-41514.1;-4.89347;0.196915;71.9031;2;32.09;22.9994;-2499.42;0.0;8269.85
129;16061.9;8268.31;-41813.3;-4.92874;0.196753;71.9032;2;32.33;22.999;-2499.43;0.0;8268.31
130;16058.9;8266.77;-42112.4;-4.964;0.19681;71.9032;2;32.57;22.999;-2499.42;0.0;8266.77
131;16055.5;8265.04;-42449.0;-5.00368;0.196881;71.9031;2;32.81;22.9994;-2499.42;0.0;8265.04
132;16052.5;8263.5;-42748.1;-5.03894;0.196801;71.9032;2;33.06;22.9979;-2499.42;0.0;8263.5
133;16049.2;8261.77;-43084.9;-5.07863;0.196696;71.9033;2;33.3;22.9986;-2499.41;0.0;8261.77
134;16046.2;8260.23;-43384.0;-5.11389;0.196637;71.9034;2;33.54;22.999;-2499.4;0.0;8260.23
135;16043.2;8258.69;-43683.2;-5.14916;0.196753;71.9032;2;33.78;22.9982;-2499.41;0.0;8258.69
136;16039.8;8256.96;-44019.7;-5.18883;0.196649;71.9034;2;34.03;22.9979;-2499.41;0.0;8256.96
137;16036.8;8255.42;-44318.9;-5.2241;0.196511;71.9035;2;34.27;22.9994;-2499.43;0.0;8255.42
138;16033.4;8253.68;-44655.7;-5.26379;0.19666;71.9033;2;34.51;23.0001;-2499.43;0.0;8253.68
139;16030.5;8252.14;-44954.9;-5.29906;0.19623;71.9038;2;34.75;23.0005;-2499.42;0.0;8252.14
140;16024.1;8248.87;-45590.6;-5.374;0.196313;71.9037;2;35.25;22.9986;-2499.42;0.0;8248.87
141;16020.7;8247.14;-45927.2;-5.41368;0.196149;71.9038;2;35.49;22.9998;-2499.43;0.0;8247.14
142;16017.7;8245.6;-46226.5;-5.44895;0.195928;71.9041;2;35.73;23.0001;-2499.41;0.0;8245.6
143;16014.7;8244.06;-46525.6;-5.48421;0.195802;71.9042;2;35.97;23.0001;-2499.4;0.0;8244.06
144;16011.4;8242.32;-46862.2;-5.52388;0.195731;71.9043;2;36.22;23.0005;-2499.41;0.0;8242.32
145;16008.4;8240.78;-47161.3;-5.55914;0.19557;71.9044;2;36.46;23.0021;-2499.42;0.0;8240.78
146;16005.4;8239.24;-47460.5;-5.59441;0.19536;71.9046;2;36.7;23.0032;-2499.41;0.0;8239.24
147;16002.0;8237.51;-47797.3;-5.6341;0.195163;71.9048;2;36.94;23.0036;-2499.41;0.0;8237.51
148;15999.0;8235.97;-48096.5;-5.66937;0.195035;71.905;2;37.18;23.0032;-2499.41;0.0;8235.97
149;15996.0;8234.43;-48395.6;-5.70463;0.194838;71.9052;2;37.42;23.0036;-2499.4;0.0;8234.43
150;15992.7;8232.7;-48732.2;-5.74431;0.194733;71.9053;2;37.67;23.0047;-2499.4;0.0;8232.7
151;15989.7;8231.16;-49031.3;-5.77957;0.194595;71.9054;2;37.91;23.0036;-2499.4;0.0;8231.16
152;15986.3;8229.42;-49368.1;-5.81926;0.194491;71.9055;2;38.15;23.0043;-2499.41;0.0;8229.42
153;15983.3;8227.88;-49667.2;-5.85452;0.194398;71.9056;2;38.39;23.004;-2499.42;0.0;8227.88
154;15980.3;8226.34;-49966.4;-5.88979;0.194362;71.9056;2;38.63;23.004;-2499.41;0.0;8226.34
155;15977.3;8224.8;-50265.6;-5.92506;0.194434;71.9056;2;38.87;23.0017;-2499.41;0.0;8224.8
156;15974.0;8223.07;-50602.1;-5.96473;0.194434;71.9056;2;39.11;23.0021;-2499.41;0.0;8223.07
157;15971.0;8221.53;-50901.4;-6.0;0.194479;71.9055;2;39.36;23.0009;-2499.42;0.0;8221.53
158;15967.6;8219.8;-51238.1;-6.03969;0.194583;71.9054;2;39.6;23.0013;-2499.43;0.0;8219.8
159;15964.6;8218.26;-51537.2;-6.07495;0.194712;71.9053;2;39.84;23.0017;-2499.44;0.0;8218.26
160;15961.6;8216.72;-51836.4;-6.11022;0.194792;71.9052;2;40.08;23.0017;-2499.45;0.0;8216.72
161;15958.3;8214.99;-52172.9;-6.14989;0.194838;71.9052;2;40.32;23.0005;-2499.44;0.0;8214.98
162;15955.3;8213.44;-52472.2;-6.18516;0.194885;71.9051;2;40.56;23.0005;-2499.45;0.0;8213.44
163;15952.3;8211.9;-52771.4;-6.22043;0.194897;71.9051;2;40.8;23.0013;-2499.46;0.0;8211.9
164;15948.9;8210.17;-53108.0;-6.26011;0.194897;71.9051;2;41.05;23.0017;-2499.44;0.0;8210.17
165;15945.9;8208.63;-53407.2;-6.29538;0.194909;71.9051;2;41.29;23.0021;-2499.44;0.0;8208.63
166;15942.6;8206.9;-53743.8;-6.33505;0.19493;71.9051;2;41.53;23.0009;-2499.43;0.0;8206.9
167;15939.6;8205.36;-54043.0;-6.37032;0.194978;71.905;2;41.77;22.9998;-2499.43;0.0;8205.36
168;15936.6;8203.82;-54342.2;-6.40559;0.195025;71.905;2;42.01;22.999;-2499.42;0.0;8203.82
169;15933.2;8202.08;-54678.8;-6.44527;0.195151;71.9048;2;42.25;22.9986;-2499.42;0.0;8202.08
170;15926.9;8198.81;-55314.6;-6.52021;0.195187;71.9048;2;42.75;22.9986;-2499.43;0.0;8198.81
171;15923.9;8197.27;-55613.8;-6.55548;0.195315;71.9047;2;42.99;22.9982;-2499.42;0.0;8197.27
172;15920.9;8195.73;-55913.0;-6.59075;0.195465;71.9045;2;43.23;23.0001;-2499.41;0.0;8195.73
173;15917.5;8194.0;-56249.6;-6.63042;0.19557;71.9044;2;43.47;23.0001;-2499.4;0.0;8194.0
174;15914.5;8192.46;-56548.8;-6.6657;0.195722;71.9043;2;43.71;23.0001;-2499.39;0.0;8192.46
175;15911.5;8190.92;-56848.0;-6.70097;0.195928;71.9041;2;43.95;22.999;-2499.38;0.0;8190.92
176;15908.2;8189.19;-57184.6;-6.74063;0.196092;71.9039;2;44.19;22.999;-2499.37;0.0;8189.19
177;15905.2;8187.65;-57483.8;-6.7759;0.196254;71.9037;2;44.43;22.9975;-2499.36;0.0;8187.65
178;15902.2;8186.11;-57783.0;-6.81117;0.196313;71.9037;2;44.67;22.9986;-2499.38;0.0;8186.11
179;15899.2;8184.57;-58082.1;-6.84643;0.196406;71.9036;2;44.91;22.9979;-2499.36;0.0;8184.57
180;15895.8;8182.83;-58418.8;-6.88612;0.196416;71.9036;2;45.15;22.9971;-2499.39;0.0;8182.83
181;15892.8;8181.29;-58718.0;-6.92138;0.196394;71.9036;2;45.39;22.999;-2499.38;0.0;8181.29
182;15889.8;8179.75;-59017.2;-6.95665;0.196359;71.9036;2;45.63;22.9994;-2499.4;0.0;8179.75
183;15886.5;8178.02;-59353.7;-6.99632;0.196359;71.9036;2;45.88;22.9994;-2499.41;0.0;8178.02
184;15883.5;8176.48;-59652.9;-7.03159;0.196427;71.9036;2;46.12;22.9994;-2499.4;0.0;8176.48
185;15880.1;8174.75;-59989.6;-7.07128;0.196451;71.9035;2;46.36;22.999;-2499.39;0.0;8174.75
186;15877.1;8173.21;-60288.9;-7.10655;0.19652;71.9035;2;46.6;22.999;-2499.4;0.0;8173.21
187;15874.1;8171.67;-60588.0;-7.14181;0.196649;71.9034;2;46.84;22.9994;-2499.4;0.0;8171.67
188;15870.8;8169.93;-60924.6;-7.18149;0.196672;71.9033;2;47.08;22.9994;-2499.4;0.0;8169.93
189;15867.8;8168.39;-61223.7;-7.21675;0.196696;71.9033;2;47.32;22.9986;-2499.39;0.0;8168.39
190;15864.8;8166.85;-61522.9;-7.25202;0.196822;71.9032;2;47.56;22.9994;-2499.4;0.0;8166.85
191;15861.4;8165.12;-61859.6;-7.2917;0.196905;71.9031;2;47.8;23.0005;-2499.39;0.0;8165.12
192;15858.4;8163.58;-62158.8;-7.32697;0.196927;71.9031;2;48.04;23.0021;-2499.36;0.0;8163.58
193;15855.4;8162.04;-62458.0;-7.36224;0.196962;71.903;2;48.28;23.0013;-2499.35;0.0;8162.04
194;15852.4;8160.5;-62757.2;-7.39751;0.197031;71.903;2;48.52;23.0036;-2499.35;0.0;8160.5
195;15849.1;8158.77;-63093.8;-7.43718;0.197079;71.9029;2;48.76;23.0036;-2499.36;0.0;8158.77
196;15846.1;8157.23;-63393.0;-7.47245;0.197019;71.903;2;49.0;23.0028;-2499.35;0.0;8157.23
197;15839.7;8153.95;-64028.8;-7.5474;0.197019;71.903;2;49.49;23.0024;-2499.35;0.0;8153.95
198;15836.3;8152.22;-64365.3;-7.58707;0.197007;71.903;2;49.75;23.0036;-2499.37;0.0;8152.22
199;15833.4;8150.68;-64664.6;-7.62234;0.19695;71.903;2;49.98;23.004;-2499.37;0.0;8150.68
200;15830.4;8149.14;-64963.8;-7.65761;0.196927;71.9031;2;50.22;23.0047;-2499.36;0.0;8149.14
201;15827.0;8147.41;-65300.4;-7.69729;0.19695;71.903;2;50.46;23.0047;-2499.38;0.0;8147.41
202;15824.0;8145.87;-65599.6;-7.73256;0.196834;71.9032;2;50.7;23.0047;-2499.36;0.0;8145.87
203;15821.0;8144.33;-65898.8;-7.76783;0.196649;71.9034;2;50.94;23.0032;-2499.37;0.0;8144.33
204;15818.0;8142.79;-66198.0;-7.8031;0.196544;71.9035;2;51.18;23.0043;-2499.38;0.0;8142.79
205;15815.0;8141.25;-66497.2;-7.83836;0.196313;71.9037;2;51.42;23.0043;-2499.39;0.0;8141.25
206;15811.7;8139.51;-66833.8;-7.87804;0.196092;71.9039;2;51.65;23.0047;-2499.41;0.0;8139.51
207;15808.7;8137.97;-67133.0;-7.91331;0.195848;71.9042;2;51.89;23.0047;-2499.38;0.0;8137.97
208;15805.7;8136.43;-67432.2;-7.94858;0.19565;71.9044;2;52.13;23.0043;-2499.38;0.0;8136.43
209;15802.3;8134.7;-67768.8;-7.98824;0.195501;71.9045;2;52.37;23.0036;-2499.39;0.0;8134.7
210;15799.3;8133.16;-68068.0;-8.02351;0.19542;71.9046;2;52.61;23.0028;-2499.41;0.0;8133.16
211;15796.3;8131.62;-68367.2;-8.05878;0.195384;71.9046;2;52.85;23.0021;-2499.41;0.0;8131.62
212;15793.3;8130.08;-68666.4;-8.09406;0.19536;71.9046;2;53.08;23.0013;-2499.4;0.0;8130.08
213;15790.0;8128.35;-69003.0;-8.13373;0.195489;71.9045;2;53.32;23.0017;-2499.41;0.0;8128.35
214;15787.0;8126.81;-69302.3;-8.16901;0.195593;71.9044;2;53.56;23.0024;-2499.41;0.0;8126.81
215;15784.0;8125.27;-69601.5;-8.20428;0.195662;71.9043;2;53.8;23.0047;-2499.41;0.0;8125.27
216;15781.0;8123.73;-69900.6;-8.23953;0.195779;71.9042;2;54.04;23.0063;-2499.4;0.0;8123.73
217;15777.6;8121.99;-70237.2;-8.27921;0.195919;71.9041;2;54.28;23.0063;-2499.39;0.0;8121.99
218;15774.6;8120.45;-70536.3;-8.31447;0.195964;71.904;2;54.52;23.0066;-2499.38;0.0;8120.45
219;15771.6;8118.91;-70835.5;-8.34974;0.196033;71.904;2;54.75;23.0066;-2499.39;0.0;8118.91
220;15765.3;8115.64;-71471.5;-8.4247;0.196126;71.9039;2;55.24;23.0047;-2499.38;0.0;8115.64
221;15761.9;8113.91;-71808.0;-8.46437;0.196149;71.9038;2;55.49;23.0051;-2499.37;0.0;8113.91
222;15758.9;8112.37;-72107.2;-8.49964;0.196185;71.9038;2;55.75;23.004;-2499.38;0.0;8112.37
223;15755.6;8110.63;-72443.8;-8.53932;0.196209;71.9038;2;56.0;23.0055;-2499.36;0.0;8110.63
224;15752.6;8109.09;-72743.1;-8.57459;0.196218;71.9038;2;56.23;23.0051;-2499.36;0.0;8109.09
225;15749.2;8107.36;-73079.6;-8.61426;0.19629;71.9037;2;56.47;23.0063;-2499.37;0.0;8107.36
226;15746.2;8105.82;-73378.8;-8.64953;0.196323;71.9037;2;56.71;23.0059;-2499.38;0.0;8105.82
227;15743.2;8104.28;-73677.9;-8.68479;0.19629;71.9037;2;56.95;23.004;-2499.39;0.0;8104.28
228;15740.2;8102.74;-73977.1;-8.72006;0.19629;71.9037;2;57.18;23.0051;-2499.4;0.0;8102.74
229;15737.2;8101.2;-74276.4;-8.75533;0.19623;71.9038;2;57.42;23.0032;-2499.39;0.0;8101.2
230;15733.9;8099.47;-74613.1;-8.79502;0.196092;71.9039;2;57.66;23.0051;-2499.38;0.0;8099.47
231;15730.9;8097.93;-74912.2;-8.83028;0.196033;71.904;2;57.9;23.0051;-2499.38;0.0;8097.93
232;15727.9;8096.39;-75211.4;-8.86555;0.195836;71.9042;2;58.13;23.0063;-2499.4;0.0;8096.39
