Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
49;15238.7;784.456;-124131.0;-146.319;37.0162;35.0838;12;13.55;20.9192;-2499.81;0.0;784.456
50;15238.7;784.456;-124131.0;-146.319;37.0029;35.0971;12;13.77;20.9188;-2499.81;0.0;784.456
51;15238.7;784.456;-124131.0;-146.319;36.9911;35.1089;12;13.99;20.9192;-2499.81;0.0;784.456
52;15238.7;784.456;-124131.0;-146.319;36.9775;35.1225;12;14.21;20.9192;-2499.81;0.0;784.456
53;15238.7;784.456;-124131.0;-146.319;36.9637;35.1363;12;14.43;20.9211;-2499.81;0.0;784.456
54;15237.2;784.379;-124280.0;-146.495;36.9499;35.1501;12;14.65;20.9215;-2499.82;0.0;784.379
55;15235.7;784.302;-124430.0;-146.672;36.9378;35.1622;12;14.87;20.9211;-2499.82;0.0;784.302
56;15233.1;784.167;-124692.0;-146.98;36.9229;35.1771;12;15.1;20.9215;-2499.82;0.0;784.167
57;15230.1;784.013;-124991.0;-147.333;36.9113;35.1887;12;15.32;20.9215;-2499.82;0.0;784.013
58;15226.7;783.84;-125327.0;-147.73;36.8967;35.2033;12;15.54;20.9223;-2499.82;0.0;783.84
59;15222.6;783.628;-125739.0;-148.215;36.8845;35.2155;12;15.76;20.9192;-2499.82;0.0;783.628
60;15218.1;783.397;-126188.0;-148.744;36.8719;35.2281;12;15.98;20.9188;-2499.82;0.0;783.397
61;15213.3;783.147;-126674.0;-149.317;36.8583;35.2417;12;16.2;20.9188;-2499.81;0.0;783.147
62;15207.7;782.858;-127235.0;-149.978;36.847;35.253;12;16.42;20.92;-2499.82;0.0;782.858
63;15202.0;782.569;-127796.0;-150.639;36.8344;35.2656;12;16.64;20.9188;-2499.82;0.0;782.569
64;15196.4;782.281;-128357.0;-151.301;36.8243;35.2757;12;16.86;20.9184;-2499.82;0.0;782.281
65;15190.1;781.953;-128993.0;-152.05;36.8165;35.2835;12;17.09;20.9207;-2499.82;0.0;781.953
66;15183.7;781.626;-129628.0;-152.8;36.811;35.289;12;17.31;20.9196;-2499.82;0.0;781.626
67;15177.4;781.299;-130264.0;-153.549;36.8065;35.2935;12;17.53;20.9196;-2499.82;0.0;781.299
68;15170.6;780.952;-130937.0;-154.343;36.8026;35.2974;12;17.75;20.9188;-2499.82;0.0;780.952
69;15163.9;780.606;-131611.0;-155.136;36.8016;35.2984;12;17.97;20.9184;-2499.82;0.0;780.606
70;15156.8;780.24;-132321.0;-155.974;36.8013;35.2987;12;18.19;20.9188;-2499.82;0.0;780.24
71;15149.7;779.874;-133032.0;-156.811;36.8019;35.2981;12;18.41;20.9196;-2499.82;0.0;779.874
72;15142.6;779.508;-133742.0;-157.649;36.8043;35.2957;12;18.63;20.918;-2499.82;0.0;779.508
73;15135.8;779.162;-134416.0;-158.442;36.8079;35.2921;12;18.85;20.9192;-2499.82;0.0;779.162
74;15128.4;778.777;-135164.0;-159.324;36.8115;35.2885;12;19.08;20.9207;-2499.82;0.0;778.777
75;15121.3;778.411;-135874.0;-160.162;36.8162;35.2838;12;19.3;20.9207;-2499.82;0.0;778.411
76;15114.5;778.064;-136547.0;-160.955;36.8225;35.2775;12;19.52;20.9204;-2499.82;0.0;778.064
77;15107.4;777.698;-137258.0;-161.793;36.8284;35.2716;12;19.74;20.9219;-2499.82;0.0;777.698
78;15100.3;777.333;-137969.0;-162.631;36.8355;35.2645;12;19.96;20.9215;-2499.82;0.0;777.333
79;15093.6;776.986;-138642.0;-163.424;36.8434;35.2566;12;20.18;20.9207;-2499.82;0.0;776.986
80;15086.5;776.62;-139352.0;-164.262;36.8501;35.2499;12;20.4;20.92;-2499.82;0.0;776.62
81;15079.4;776.255;-140063.0;-165.099;36.8576;35.2424;12;20.62;20.9196;-2499.81;0.0;776.255
82;15072.6;775.908;-140736.0;-165.893;36.8653;35.2346;12;20.84;20.92;-2499.81;0.0;775.908
83;15071.9;775.869;-140811.0;-165.981;36.8724;35.2276;12;21.06;20.9211;-2499.81;0.0;775.869
84;15071.9;775.869;-140811.0;-165.981;36.8797;35.2203;12;21.28;20.9227;-2499.81;0.0;775.869
85;15071.9;775.869;-140811.0;-165.981;36.886;35.214;12;21.5;20.9223;-2499.81;0.0;775.869
