Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
366;5411.47;65.4706;-1.10685e+06;-5551.39;52.3641;19.7359;2;91.62;22.2275;-2500.17;0.0;65.4706
367;5382.3;65.1177;-1.10977e+06;-5566.02;52.3607;19.7393;2;91.86;22.2164;-2500.11;0.0;65.1177
368;5354.62;64.7829;-1.11254e+06;-5579.9;52.3552;19.7448;2;92.09;22.2141;-2500.14;0.0;64.7829
369;5325.45;64.4299;-1.11546e+06;-5594.53;52.3656;19.7344;2;92.33;22.2206;-2500.14;0.0;64.4299
370;5295.53;64.0679;-1.11845e+06;-5609.53;52.3773;19.7227;2;92.58;22.2317;-2500.11;0.0;64.0679
371;5266.36;63.715;-1.12136e+06;-5624.17;52.3857;19.7143;2;92.82;22.2225;-2500.04;0.0;63.715
372;5238.68;63.3802;-1.12413e+06;-5638.05;52.4076;19.6924;2;93.05;22.2348;-2500.09;0.0;63.3802
373;5208.39;63.0137;-1.12716e+06;-5653.24;52.4133;19.6867;2;93.3;22.2133;-2500.04;0.0;63.0137
374;5179.22;62.6607;-1.13008e+06;-5667.87;52.4117;19.6883;2;93.54;22.2202;-2500.04;0.0;62.6607
375;5151.54;62.3259;-1.13285e+06;-5681.75;52.4213;19.6787;2;93.77;22.2171;-2500.08;0.0;62.3259
376;5122.37;61.973;-1.13576e+06;-5696.38;52.4244;19.6756;2;94.01;22.2164;-2500.07;0.0;61.9729
377;5063.28;61.258;-1.14167e+06;-5726.02;52.4148;19.6852;2;94.5;22.2267;-2500.14;0.0;61.258
378;5032.98;60.8915;-1.1447e+06;-5741.21;52.4154;19.6846;2;94.75;22.2217;-2500.07;0.0;60.8915
379;5003.06;60.5295;-1.14769e+06;-5756.22;52.421;19.679;2;95.0;22.2229;-2500.14;0.0;60.5295
380;4976.51;60.2083;-1.15035e+06;-5769.54;52.4143;19.6857;2;95.22;22.2271;-2500.12;0.0;60.2083
381;4949.95;59.887;-1.153e+06;-5782.86;52.4099;19.6901;2;95.44;22.2072;-2500.13;0.0;59.887
382;4923.4;59.5657;-1.15566e+06;-5796.18;52.4169;19.6831;2;95.66;22.2191;-2500.15;0.0;59.5657
383;4896.85;59.2445;-1.15832e+06;-5809.49;52.409;19.691;2;95.88;22.2183;-2500.05;0.0;59.2445
384;4868.8;58.9051;-1.16112e+06;-5823.56;52.3927;19.7073;2;96.11;22.2252;-2500.18;0.0;58.9051
385;4840.0;58.5567;-1.164e+06;-5838.01;52.3901;19.7099;2;96.35;22.2233;-2500.2;0.0;58.5567
386;4812.32;58.2219;-1.16677e+06;-5851.89;52.3723;19.7277;2;96.58;22.2248;-2500.1;0.0;58.2219
387;4783.52;57.8735;-1.16965e+06;-5866.33;52.3429;19.7571;2;96.82;22.2206;-2500.13;0.0;57.8735
388;4756.6;57.5477;-1.17234e+06;-5879.83;52.323;19.777;2;97.04;22.229;-2500.15;0.0;57.5477
389;4730.42;57.2309;-1.17496e+06;-5892.97;52.293;19.807;2;97.26;22.2168;-2500.18;0.0;57.2309
390;4670.95;56.5115;-1.18091e+06;-5922.79;52.2489;19.8511;2;97.75;22.2221;-2500.17;0.0;56.5115
391;4641.03;56.1495;-1.1839e+06;-5937.8;52.2085;19.8915;2;98.0;22.2252;-2500.22;0.0;56.1495
392;4612.98;55.8101;-1.1867e+06;-5951.87;52.1496;19.9504;2;98.23;22.2271;-2500.14;0.0;55.8101
393;4584.18;55.4617;-1.18958e+06;-5966.31;52.0823;20.0177;2;98.47;22.2248;-2500.17;0.0;55.4617
394;4557.63;55.1404;-1.19224e+06;-5979.63;52.049;20.051;2;98.69;22.2352;-2500.1;0.0;55.1404
395;4530.7;54.8146;-1.19493e+06;-5993.13;52.0367;20.0633;2;98.91;22.2248;-2500.12;0.0;54.8146
396;4503.02;54.4798;-1.1977e+06;-6007.01;52.033;20.067;2;99.14;22.2233;-2500.14;0.0;54.4798
397;4473.85;54.1269;-1.20061e+06;-6021.64;52.0721;20.0279;2;99.38;22.2079;-2500.06;0.0;54.1269
398;4447.3;53.8056;-1.20327e+06;-6034.96;52.1505;19.9495;2;99.6;22.2137;-2500.08;0.0;53.8056
399;4419.62;53.4708;-1.20604e+06;-6048.84;52.2166;19.8834;2;99.83;22.2099;-2500.13;0.0;53.4708
400;4393.07;53.1495;-1.20869e+06;-6062.16;52.2804;19.8196;2;100.05;22.2229;-2500.15;0.0;53.1495
401;4366.51;52.8283;-1.21135e+06;-6075.48;52.3571;19.7429;2;100.27;22.2194;-2500.15;0.0;52.8282
402;4337.34;52.4753;-1.21427e+06;-6090.11;52.4132;19.6868;2;100.51;22.226;-2500.14;0.0;52.4753
403;4280.49;51.7875;-1.21995e+06;-6118.62;52.4607;19.6393;2;100.98;22.221;-2500.2;0.0;51.7875
404;4252.82;51.4527;-1.22272e+06;-6132.5;52.5261;19.5739;2;101.21;22.2306;-2500.22;0.0;51.4527
405;4223.65;51.0998;-1.22564e+06;-6147.13;52.5803;19.5197;2;101.45;22.2421;-2500.1;0.0;51.0998
406;4193.35;50.7332;-1.22866e+06;-6162.33;52.6313;19.4687;2;101.7;22.2306;-2500.13;0.0;50.7333
407;4163.06;50.3667;-1.23169e+06;-6177.52;52.6882;19.4118;2;101.95;22.2332;-2500.15;0.0;50.3667
408;4134.26;50.0183;-1.23457e+06;-6191.97;52.7244;19.3756;2;102.19;22.2306;-2500.13;0.0;50.0183
409;4103.97;49.6518;-1.2376e+06;-6207.16;52.7443;19.3557;2;102.44;22.2033;-2500.14;0.0;49.6518
410;4076.29;49.317;-1.24037e+06;-6221.04;52.7668;19.3332;2;102.67;22.2229;-2500.11;0.0;49.317
411;4047.12;48.964;-1.24329e+06;-6235.67;52.77;19.33;2;102.91;22.2263;-2500.19;0.0;48.964
